YVIK-YtreVikna1.-G1-T4015A3 -0104;RRS.S2502.Gunit.M1 G1.AVL;YVIK-YtreVikna1.-G2-T4015A3 -0104;RRS.S2502.Gunit.M2 G1.AVL;YVIK-YtreVikna1.-G3-T4015A3 -0104;RRS.S2502.Gunit.M3 G1.AVL;YVIK-YtreVikna1.-G4-T4015A3 -0104;RRS.S2502.Gunit.M4 G1.AVL;YVIK-YtreVikna1.-G5-T4015A3 -0104;RRS.S2502.Gunit.M5 G1.AVL;YVIK-YtreVikna1.-G6-T4015A3 -0104;RRS.S2502.Gunit.M6 G1.AVL;YVIK-YtreVikna1.-G7-T4015A3 -0104;RRS.S2502.Gunit.M7 G1.AVL;YVIK-YtreVikna1.-G8-T4015A3 -0104;RRS.S2502.Gunit.M8 G1.AVL;YVIK-YtreVikna1.-G9-T4015A3 -0104;RRS.S2502.Gunit.M9 G1.AVL;YVIK-YtreVikna1-G10-T4015A3 -0104;RRS.S2502.Gunit.M10 G1.AVL;YVIK-YtreVikna1-G11-T4015A3 -0104;RRS.S2502.Gunit.M11 G1.AVL;YVIK-YtreVikna1-G12-T4015A3 -0104;RRS.S2502.Gunit.M12 G1.AVL;YVIK-YtreVikna1-G13-T4015A3 -0104;RRS.S2502.Gunit.M13 G1.AVL;YVIK-YtreVikna1-G14-T4015A3 -0104;RRS.S2502.Gunit.M14 G1.AVL;YVIK-YtreVikna1-G15-T4015A3 -0104;RRS.S2502.Gunit.M15 G1.AVL;YVIK-YtreVikna1-G16-T4015A3 -0104;RRS.S2502.Gunit.M16 G1.AVL;YVIK-YtreVikna1-G17-T4015A3 -0104;RRS.S2502.Gunit.M17 G1.AVL;YVIK-YtreVikna1-Sum-produksjon;DNMI_75410...........T0015A3-0120;/arome_windvel_6481_1056;DNMI_75220...........T0015A3-0120;/arome_windvel_6482_1114;DNMI_75550...........T0015A3-0120;/arome_windvel_6520_1098;STORM-YVik1-Vindhast-25km;STORM-YVik1-Vindretn-25km;/arome_airtemp_6495_1081;/arome_airpress_6495_1081;/arome_winddir_6495_1081;/arome_windvel_6495_1081;/arome_airtemp_6495_1096;/arome_airpress_6495_1096;/arome_winddir_6495_1096;/arome_windvel_6495_1096;/arome_airtemp_6491_1087;/arome_airpress_6491_1087;/arome_winddir_6491_1087;/arome_windvel_6491_1087;/arome_airtemp_6486_1082;/arome_airpress_6486_1082;/arome_winddir_6486_1082;/arome_windvel_6486_1082;/arome_airtemp_6486_1093;/arome_airpress_6486_1093;/arome_winddir_6486_1093;/arome_windvel_6486_1093;Target
0.92875;1;0.879016602;1;0.825833252;1;1.345533203;1;1.71331665;1;1.621949951;1;1.956849854;1;1.18131665;1;1.374383301;1;1.424616699;1;1.656599854;1;1.005416626;1;0.9136666259999999;1;1.187266602;1;1.516883301;1;1.879133301;1;1.886633301;1;23.29716577;8.14;11.73291914;8.1;7.3104651789999995;8.14;12.65598536;8.7;253;12.4982;1005.105;66.6082521;6.420486532999999;12.28042;1004.68;62.39787888;4.927214939;11.85073;1001.245;62.63937034;4.818562897;12.25308;1002.725;69.2392859;6.543766269;12.1769;1003.435;68.03430298;4.718213306;15.61231543
0.46011663799999997;1;0.797216675;1;0.599783325;1;1.4610832519999999;1;1.504033203;1;1.5764665530000002;1;1.7287165530000002;1;1.127533203;1;0.9935999759999999;1;1.50606665;1;1.34993335;1;0.654333252;1;0.6718665770000001;1;0.7765166020000001;1;1.120699951;1;1.339133301;1;1.4306333009999999;1;19.09773236;7.26;10.56156398;6.9;6.479170985;7.26;12.1789612;8.2;254;12.19717;1005.8706;70.78141156;6.157955884;12.10244;1005.4856;68.79980329;5.49998383;11.84463;1002.0106;68.63429707;5.18057626;12.1288;1003.4706;71.30277628;6.187708705;12.006739999999999;1004.2056;68.94024421;4.647667116;7.229033051
0.39111663799999996;1;0.620883301;1;0.406616638;1;1.103899902;1;1.271016602;1;1.296083252;1;1.4734665530000002;1;0.813616577;1;0.828283325;1;1.2736665040000001;1;0.977333252;1;0.515699951;1;0.567733276;1;0.700266602;1;0.88543335;1;1.291733154;1;1.195466553;1;15.61231543;6.67;11.31206637;5.3;6.856246324;6.67;10.57124203;7.5;254;12.25503;1005.9319;69.85010009999999;5.8635044579999995;12.03433;1005.5369;65.96883559;4.8759873439999994;11.7902;1002.0569;64.68689245;4.46940168;12.12417;1003.5069;68.36441404;5.662340392000001;12.01187;1004.2419;66.91596093;4.294796407;7.511016235
0.272283325;1;0.31584997600000003;1;0.229533325;1;0.56156665;1;0.572516602;1;0.555099976;1;0.556400024;1;0.311683289;1;0.409333313;1;0.48901666299999996;1;0.546033325;1;0.283483337;1;0.24414999399999998;1;0.381933289;1;0.46831665;1;0.478200012;1;0.553633301;1;7.229033051;6.26;10.6018348;6.7;6.628523578999999;6.26;9.843353867000001;6.8;254;12.24185;1006.1981;74.70536048;5.122074517;12.04263;1005.7931;69.00115179;4.638354088;11.80825;1002.3031;74.58927446;4.501939698999999;12.06118;1003.7381;74.38808699;5.443238608;11.95767;1004.4531;72.78964423;4.112596315;5.2204331669999995
0.46554998799999997;1;0.288366638;1;0.27989996300000003;1;0.366666626;1;0.52456665;1;0.336583313;1;0.644116577;1;0.27706665;1;0.356416626;1;0.341433289;1;0.429116638;1;0.368033325;1;0.40731665;1;0.46920001200000006;1;0.491116638;1;0.617099976;1;0.848466675;1;7.511016235;5.79;9.944647867;7.3;5.944151286;5.79;10.42633321;6.1;254;12.1901;1006.42875;76.70368961;3.7101758439999997;11.9772;1006.02875;66.40302709;3.094040679;11.661769999999999;1002.51875;66.75844789;2.7823063219999997;11.8473;1003.93875;72.02188635;3.449556147;11.78384;1004.67375;70.76498749;2.553047705;3.9516665339999997
0.249850006;1;0.21600000000000003;1;0.19756665;1;0.36058331299999996;1;0.430283325;1;0.5073666379999999;1;0.49406665;1;0.274016663;1;0.28956665;1;0.398966675;1;0.361899963;1;0.179100006;1;0.0975;1;0.1365;1;0.245533325;1;0.38720001200000004;1;0.39443328899999996;1;5.2204331669999995;5.38;9.311813039;4.7;6.099100971;5.38;9.675973188;5.8;250;12.173;1006.4769;62.47319565;3.086351715;11.863430000000001;1006.1069;50.02528986;2.353256688;11.5568;1002.6019;54.40031643;2.118194047;11.8224;1004.0219;66.94646348;2.837065475;11.763819999999999;1004.7519;66.87993302;2.059606275;3.368866516
0.08644999699999999;1;0.222783325;1;0.12098332199999999;1;0.264450012;1;0.2435;1;0.337016663;1;0.428;1;0.19313333100000002;1;0.23800000000000002;1;0.363433289;1;0.276616638;1;0.143899994;1;0.048;1;0.1185;1;0.213333313;1;0.289966675;1;0.363599976;1;3.9516665339999997;4.75;7.158283008;4.2;4.502613926;4.75;8.720650587;5.5;247;12.19448;1006.5731;81.88241334;2.290059265;11.7853;1006.1481;44.94529026;1.8835380919999998;11.3527;1002.6331;55.83577733;1.696614859;11.57827;1004.0331;69.32436706;2.3250642519999998;11.71792;1004.7581;64.63855727;1.783211229;2.81609996
0.18089999399999998;1;0.147399994;1;0.08900000000000001;1;0.170783325;1;0.222;1;0.23354998800000001;1;0.32593328899999996;1;0.149416656;1;0.2545;1;0.27593328899999997;1;0.304899963;1;0.065866669;1;0.048;1;0.127;1;0.251;1;0.267700012;1;0.254983337;1;3.368866516;4.23;6.283326225;2.4;3.484378519;4.23;8.407496185;4.0;236;11.85024;1007.1631;292.44947510000003;2.347498004;12.075339999999999;1006.7181;278.5560012;2.24783564;12.01626;1003.1981;271.4639334;1.94757608;12.41714;1004.6031;78.62343323;2.401348867;12.34097;1005.3231;71.6081978;1.85260448;2.791783295
0.198;1;0.09300000000000001;1;0.08900000000000001;1;0.078099991;1;0.14333331300000002;1;0.201;1;0.23399999999999999;1;0.11;1;0.136666656;1;0.212;1;0.315;1;0.027000000000000003;1;0.048;1;0.127;1;0.251;1;0.342;1;0.21100000000000002;1;2.81609996;3.83;6.068298068;2.5;2.9615994939999997;3.83;5.5755258670000005;3.9;235;12.61025;1007.2975;64.95939435;1.6492693440000001;12.43398;1006.8975;64.69571932;1.865101098;12.2665;1003.3675;77.56530626;1.180638021;12.6869;1004.7375;77.80227134;2.379513452;12.6464;1005.4625;77.01829848;1.6642272580000002;2.483116646
0.198;1;0.09300000000000001;1;0.08900000000000001;1;0.161433319;1;0.142;1;0.201;1;0.23399999999999999;1;0.11;1;0.104666656;1;0.212;1;0.315;1;0.027000000000000003;1;0.048;1;0.127;1;0.17668331899999998;1;0.342;1;0.21100000000000002;1;2.791783295;3.92;5.401016215;2.9;3.307514991;3.92;4.5875299389999995;3.8;234;13.272120000000001;1008.0225;71.38194846;3.3423508330000002;13.380999999999998;1007.5975;69.49901506;3.3800448939999996;13.0812;1004.0725;74.14031784;3.0166455819999998;13.221829999999999;1005.4725;73.40291984;3.412646543;13.1266;1006.1925;70.41883422;2.602622204;2.21676664
0.09300000000000001;1;0.09300000000000001;1;0.08900000000000001;1;0.165;1;0.142;1;0.201;0;0.23399999999999999;1;0.11;1;0.076050003;1;0.12619999699999998;1;0.315;1;0.053166664;1;0.048;1;0.127;1;0.16;1;0.239699982;1;0.21100000000000002;1;2.483116646;4.02;5.524818286;2.9;3.3118344239999997;4.02;4.531870327;3.7;233;13.57485;1008.0931;75.02984216;3.131281325;13.6569;1007.6681;74.81749638;3.232055505;13.528960000000001;1004.1281;81.84178444;2.899072462;13.6569;1005.5131;76.76799549;3.1220542;13.730129999999999;1006.2231;73.98252702;2.473068473;2.250299995
0.107;1;0.09300000000000001;1;0.08900000000000001;1;0.165;1;0.1165;1;0.201;0;0.23399999999999999;1;0.095016663;1;0.071;1;0.013999999999999999;1;0.315;1;0.042166664000000006;1;0.048;1;0.127;1;0.14408331300000002;1;0.14400000000000002;1;0.21100000000000002;1;2.21676664;4.08;5.212001728;3.8;3.224441407;4.08;5.478153675;3.5;240;13.892479999999999;1008.3881;75.7714127;3.103411157;14.33242;1007.9381;81.11770673;3.279963738;13.98867;1004.3881;84.43571743;3.0224489639999996;13.8832;1005.8031;65.70830669;3.3438090660000004;14.05703;1006.5131;57.95716835;2.8126929439999997;2.033383329
0.107;1;0.09300000000000001;1;0.08900000000000001;1;0.165;1;0.090633331;1;0.201;0;0.23399999999999999;1;0.075800003;1;0.071;1;0.060666664;1;0.315;1;0.057199997;1;0.048;1;0.127;1;0.161;1;0.14400000000000002;1;0.21100000000000002;1;2.250299995;3.89;4.626545308;4.6;3.084043905;3.89;5.701326152;3.2;248;13.5702;1008.5981;77.22691005;2.993488766;13.7958;1008.1331;86.37270358;3.183110723;13.0165;1004.5981;78.38758399;2.924085191;13.201070000000001;1006.0381;58.76846619;3.821918803;13.454979999999999;1006.7431;50.74511966;3.181867505;2.025716644
0.0139;1;0.09300000000000001;1;0.08900000000000001;1;0.165;1;0.138;1;0.201;0;0.164016663;1;0.02;1;0.071;1;0.043466667;1;0.315;1;0.028999999999999998;1;0.048;1;0.127;1;0.161;1;0.14400000000000002;1;0.21100000000000002;1;2.033383329;3.65;4.767073123;3.8;3.2810632330000002;3.65;5.604704494;3.0;255;13.037;1008.8731;71.46151625;3.332996637;13.305570000000001;1008.4131;71.658573;3.688752252;12.85635;1004.8831;74.75613072;3.153826942;13.27334;1006.2731;74.87191774;3.562815358;13.495020000000002;1006.9831;73.12289217;2.942036527;1.929733322
0.009000000000000001;1;0.09300000000000001;1;0.08900000000000001;1;0.165;1;0.038683334;1;0.201;0;0.13699999999999998;1;0.095;1;0.08844999699999999;1;0.141666656;1;0.315;1;0.028999999999999998;1;0.067849991;1;0.127;1;0.1355;1;0.082566666;1;0.21100000000000002;1;2.025716644;3.77;4.915304808999999;3.3;3.3095492660000003;3.77;5.58078103;3.0;261;13.512839999999999;1008.55125;76.18618097;3.8101689839999997;13.819479999999999;1008.08625;79.83747094;3.891388683;13.313620000000002;1004.56125;86.16950233;3.721463563;13.512839999999999;1005.97125;79.07092611;4.087580958999999;13.6564;1006.65625;74.83434814;3.28710092;1.977549934
0.037000000000000005;1;0.09300000000000001;1;0.08900000000000001;1;0.165;1;0.037000000000000005;1;0.201;0;0.132399994;1;0.118333328;1;0.087;1;0.125;1;0.315;1;0.028999999999999998;1;0.057;1;0.127;1;0.059000000000000004;1;0.047;1;0.21100000000000002;1;1.929733322;3.88;5.645988441;4.2;3.6351803960000004;3.88;5.8977710729999995;3.1;268;13.47988;1008.8769;68.37247497;3.459818551;13.651760000000001;1008.4419;75.57260755;3.4777756980000003;13.57266;1004.8819;82.95940233;3.213130449;13.7123;1006.2869;74.86216149;3.643453446;13.80996;1006.9919;72.20772299;2.8373037689999996;2.316449974
0.121;1;0.09300000000000001;1;0.08900000000000001;1;0.165;1;0.08341665599999999;1;0.201;1;0.045;1;0.043099998;1;0.087;1;0.06826666299999999;1;0.315;1;0.123033325;1;0.137449982;1;0.12521666;1;0.059000000000000004;1;0.047;1;0.17506665;1;1.977549934;3.93;5.7428269489999995;4.0;3.7494783419999997;3.93;5.487393038;3.1;274;13.242579999999998;1008.9431;76.72055097;3.4383740680000003;13.42324;1008.4981;79.76480323;3.645166043;13.3578;1004.9431;85.80631379;3.348566247;13.38125;1006.3481;71.27594746;3.7030634019999997;13.50234;1007.0481;64.50902816;2.941362827;2.228666641
0.121;1;0.09300000000000001;1;0.08900000000000001;1;0.165;1;0.145;1;0.201;1;0.050400002;1;0.11900000000000001;1;0.087;1;0.12119999699999999;1;0.315;1;0.141;1;0.171;1;0.126;1;0.138933319;1;0.119916656;1;0.113;1;2.316449974;3.61;5.191139326;4.7;3.402304593;3.61;5.201021631000001;3.1;269;12.80044;1009.06625;76.69084871;3.0482673080000002;12.92495;1008.63625;79.43826136;3.2450070060000002;12.763819999999999;1005.07125;87.50690762;3.077220072;12.87417;1006.46125;78.68601868;3.390189584;12.97622;1007.16625;77.02276547;2.746505692;2.095
0.09300000000000001;1;0.09300000000000001;1;0.08900000000000001;1;0.112199997;1;0.17800000000000002;1;0.10559999099999999;1;0.153;1;0.11900000000000001;1;0.087;1;0.141;1;0.315;1;0.141;1;0.171;1;0.07046666;1;0.10339999400000001;1;0.14400000000000002;1;0.113;1;2.228666641;3.54;5.397463462999999;4.6;3.150782198;3.54;4.819088172;3.0;263;12.528960000000001;1009.2544;83.9424011;2.812560462;12.47817;1008.8294;81.80691383;2.891307621;12.26235;1005.2644;271.7125504;2.861610673;12.35854;1006.6494;88.48415785;3.0244768189999998;12.42788;1007.3594;88.23454627;2.34337836;2.095
0.09300000000000001;1;0.09300000000000001;1;0.08900000000000001;1;0.069;1;0.17800000000000002;1;0.095;1;0.153;1;0.11900000000000001;1;0.087;1;0.141;1;0.315;1;0.141;1;0.171;1;0.027999999999999997;1;0.066;1;0.14400000000000002;1;0.113;1;2.095;3.09;4.565667276;3.6;3.24032195;3.09;4.451473053;2.7;261;12.0829;1008.9669;87.556996;2.188399997;11.9457;1008.5519;80.05970877;2.121579978;11.5292;1004.9819;272.1594639;1.86547011;11.24648;1006.3669;278.0829832;1.6840986430000002;11.3832;1007.0869;275.9962555;1.070195937;2.095
0.09300000000000001;1;0.09300000000000001;1;0.08900000000000001;1;0.069;1;0.17800000000000002;1;0.095;1;0.153;1;0.11900000000000001;1;0.087;1;0.141;1;0.315;1;0.141;1;0.171;1;0.027999999999999997;1;0.066;1;0.14400000000000002;1;0.113;1;2.095;2.31;4.156287197;2.7;2.895282934;2.31;5.091031326;3.1;261;11.73428;1008.9419;79.53347517;1.860714842;11.44277;1008.5119;58.65416719;1.535857606;10.86465;1004.9769;65.65816991;1.3555315319999999;10.7831;1006.3819;83.92381216;1.3804791019999998;11.074119999999999;1007.1069;74.37167021;0.834229538;2.095
0.09300000000000001;1;0.09300000000000001;1;0.08900000000000001;1;0.069;1;0.17800000000000002;1;0.095;1;0.153;1;0.11900000000000001;1;0.087;1;0.141;1;0.315;1;0.141;1;0.171;1;0.027999999999999997;1;0.066;1;0.14400000000000002;1;0.113;1;2.095;2.63;3.879065251;1.7;1.776518781;2.63;4.727402661;3.4;260;11.3307;1008.6731;83.08877118;1.8316388940000001;10.9772;1008.2481;53.20296554;1.4798759769999998;10.11636;1004.6931;66.91481709;1.396463075;10.08462;1006.0831;273.4090216;1.524151821;10.43325;1006.8131;274.8036494;0.83738439;2.095
0.09300000000000001;1;0.09300000000000001;1;0.08900000000000001;1;0.069;1;0.17800000000000002;1;0.095;1;0.153;1;0.11900000000000001;1;0.087;1;0.141;1;0.315;1;0.141;1;0.171;1;0.027999999999999997;1;0.066;1;0.14400000000000002;1;0.113;1;2.095;2.06;3.665223901;0.0;1.212119125;2.06;4.655428613;3.8;260;11.02065;1008.58625;77.30682404;1.7008326230000002;10.7814;1008.19125;46.15129221;1.42263609;9.6476;1004.63625;51.179185600000004;1.471640445;9.62075;1006.04125;79.02219384;1.639461268;10.235;1006.78625;79.08876296;0.8703118390000001;2.095
0.09300000000000001;1;0.09300000000000001;1;0.08900000000000001;1;0.069;1;0.17800000000000002;1;0.095;1;0.153;1;0.11900000000000001;1;0.087;1;0.141;1;0.315;1;0.141;1;0.171;1;0.027999999999999997;1;0.066;1;0.14400000000000002;1;0.113;1;2.095;2.31;4.055146167;1.2;1.3601148669999998;2.31;5.143731282;3.7;260;11.24648;1008.7706;60.46052371;1.909862799;9.98184;1008.3706;23.05575439;1.706848709;8.7709;1004.8156;38.51277216;1.715703455;9.14932;1006.2156;71.94268509;1.98547664;9.9369;1006.9456;76.12121912;1.091927404;2.092866646
0.09300000000000001;1;0.09300000000000001;1;0.08900000000000001;1;0.069;1;0.17800000000000002;1;0.095;1;0.153;1;0.11900000000000001;1;0.087;1;0.141;1;0.315;1;0.141;1;0.171;1;0.027999999999999997;1;0.066;1;0.14400000000000002;1;0.113;1;2.095;2.72;4.341457217;1.1;0.952362417;2.72;5.5628588610000005;3.7;260;11.603660000000001;1008.7669;61.07310605;2.7420303319999997;10.2643;1008.3819;29.8309065;1.9082516980000002;9.330219999999999;1004.8419;44.07945867;1.83129707;10.05776;1006.2569;69.17457946;2.3942390469999997;9.99966;1006.9919;71.70477269;1.345890365;1.806583328
0.09300000000000001;1;0.09300000000000001;1;0.08900000000000001;1;0.069;1;0.17800000000000002;1;0.129649994;1;0.153;1;0.11900000000000001;1;0.087;1;0.152733337;1;0.28575;1;0.13923333699999998;1;0.142466644;1;0.039033332999999996;1;0.066;1;0.14400000000000002;1;0.113;1;2.092866646;2.74;5.330531192;1.0;1.4124631;2.74;5.922711536;3.6;260;11.56582;1008.965;82.67546349;2.90881451;10.6708;1008.545;45.54006079999999;1.983690722;9.7836;1005.0;44.74922206;1.7232878459999998;10.222560000000001;1006.435;72.97538579;2.165520431;10.39297;1007.21;75.28855494;1.7717757459999999;1.804099991
0.022000000000000002;1;0.09300000000000001;1;0.08900000000000001;1;0.077583328;1;0.17800000000000002;1;0.19399999999999998;1;0.153;1;0.11900000000000001;1;0.087;1;0.22899999999999998;1;0.12;1;0.035;1;0.064;1;0.023;1;0.066;1;0.14400000000000002;1;0.113;1;1.806583328;2.65;5.769739466;1.9;2.181113349;2.65;5.648052085;3.6;268;11.46353;1009.08375;277.10477149999997;2.72504447;10.8063;1008.63375;65.80628873;1.71297838;9.93423;1005.10375;59.369394400000004;2.037199229;10.24722;1006.51375;78.58847317;2.301871501;10.4352;1007.24375;77.68984806;1.3529025890000002;1.9929833069999998
0.022000000000000002;1;0.09300000000000001;1;0.08900000000000001;1;0.07509999099999999;1;0.17800000000000002;1;0.19399999999999998;1;0.153;1;0.11900000000000001;1;0.087;1;0.22899999999999998;1;0.12;1;0.035;1;0.064;1;0.023;1;0.066;1;0.14400000000000002;1;0.113;1;1.804099991;2.83;6.406628454;0.0;2.692327596;2.83;5.52161692;3.7;276;10.9186;1009.1044;303.7291168;2.265308901;10.69106;1008.6494;89.14467439;2.221643945;10.3068;1005.1244;284.9643413;2.053740894;10.18618;1006.5194;275.384765;2.295000948;10.24917;1007.2344;84.74348678;1.4972242480000002;2.2444832690000003
0.022000000000000002;1;0.09300000000000001;1;0.08900000000000001;1;0.166916656;1;0.17800000000000002;1;0.19399999999999998;1;0.25006665;1;0.11900000000000001;1;0.087;1;0.22899999999999998;1;0.12;1;0.035;1;0.064;1;0.023;1;0.066;1;0.14400000000000002;1;0.113;1;1.9929833069999998;3.42;5.814259838;0.4;2.136464527;3.42;5.31414756;3.7;284;10.7648;1009.4444;308.3633499;2.8635044639999996;10.99673;1008.9594;308.52551139999997;3.3605166339999997;10.6266;1005.4844;305.8163835;2.718264599;10.47964;1006.9044;305.22991030000003;2.906495585;10.1896;1007.5794;298.41764839999996;1.474148279;6.783783173
0.111233322;1;0.111233322;1;0.090933334;1;0.17600000000000002;1;0.19;1;0.213833313;1;0.18511666899999998;1;0.11900000000000001;1;0.087;1;0.24058331300000002;1;0.12;1;0.07371666;1;0.084366669;1;0.055416664000000004;1;0.09156666599999999;1;0.131600006;1;0.162883331;1;2.2444832690000003;2.89;6.276929792000001;1.5;2.652313425;2.89;6.319415435;4.0;296;10.81533;1009.62125;315.83428419999996;3.405395455;11.00723;1009.10625;307.9741987;3.930350111;10.5795;1005.61125;314.3367234;3.352088022;10.3964;1006.99625;318.3427389;3.165626231;10.36074;1007.69125;312.09274669999996;1.976792314;6.779332916
0.35600000000000004;1;0.343766663;1;0.44261663799999995;1;0.377366638;1;0.519716675;1;0.475466675;1;0.45139996299999996;1;0.533900024;1;0.38863330100000004;1;0.48701666299999996;1;0.2905;1;0.42873333700000005;1;0.23210000600000003;1;0.409766663;1;0.297083313;1;0.38431665;1;0.365399963;1;6.783783173;3.94;6.944139012000001;2.3;2.318014426;3.94;5.672279271;4.4;308;10.8129;1010.11375;308.5382759;2.567106926;10.96523;1009.63375;305.7284335;3.3318166139999996;10.3588;1006.13375;307.63928010000006;2.46790134;10.08633;1007.55375;305.51926349999997;2.397446484;10.14443;1008.24875;301.6989603;1.461321383;4.804399811000001
0.39025;1;0.416399963;1;0.400883301;1;0.44248333700000003;1;0.478433289;1;0.45504998799999996;1;0.582633301;1;0.537033325;1;0.33864996299999994;1;0.31736663800000003;1;0.324166626;1;0.376683289;1;0.24836666899999998;1;0.37775;1;0.34031665;1;0.36218328899999996;1;0.390683289;1;6.779332916;3.55;6.763623272999999;1.3;1.892858345;3.55;6.048835762;4.2;299;11.34097;1010.57;294.9383209;2.834801415;11.425930000000001;1010.06;289.5400748;3.093371523;10.96157;1006.575;297.7279941;2.867004433;10.8854;1008.005;295.1549972;2.560384935;11.005999999999998;1008.68;290.2479833;1.666127414;3.968549866
0.2655;1;0.291433289;1;0.302450012;1;0.232399994;1;0.3765;1;0.295166626;1;0.32231665;1;0.32299999999999995;1;0.262700012;1;0.350533325;1;0.166699982;1;0.227699982;1;0.17968331899999998;1;0.334033325;1;0.330383301;1;0.331049988;1;0.212850006;1;4.804399811000001;3.76;5.959726102;1.9;2.427135688;3.76;6.199077357;4.6;292;11.52163;1011.35875;278.33524489999996;3.721270515;11.62466;1010.88375;275.3401617;3.687223434;11.02505;1007.36875;280.7952982;3.4719214999999997;11.2443;1008.79375;282.4203451;3.500209112;11.4191;1009.48875;280.71883239999994;2.475149102;5.615916412000001
0.157600006;1;0.163149994;1;0.39299999999999996;1;0.249333313;1;0.21531665;1;0.262799988;1;0.37473333700000006;1;0.23199999999999998;1;0.22860000600000002;1;0.268916626;1;0.06;1;0.308599976;1;0.12300000000000001;1;0.140699982;1;0.337;1;0.149799988;1;0.304;1;3.968549866;4.79;6.154402533;0.9;2.11089467;4.79;6.084954128;5.0;285;11.5834;1011.7406;275.6966199;4.4576069160000005;11.79092;1011.2556;272.31523480000004;4.4138050380000005;11.3583;1007.7406;276.979365;4.4008201730000005;11.43496;1009.1706;278.4151963;4.678344649;11.81338;1009.8606;277.4623229;3.459522093;5.090149811
0.154083313;1;0.29525;1;0.37933331299999995;1;0.493833313;1;0.408216675;1;0.432883301;0;0.397733337;1;0.35200000000000004;1;0.23088333100000002;1;0.35768328899999996;1;0.142433319;1;0.306266663;1;0.345049988;1;0.38541662600000004;1;0.319833313;1;0.250433319;1;0.36458331299999996;1;5.615916412000001;4.99;6.287941387;1.9;3.424589802;4.99;6.75353109;5.4;278;11.7018;1012.3481;270.8145279;4.580357838;11.82388;1011.8931;89.73649586;4.846547854;11.7648;1008.3681;274.3379888;4.772767018;11.88345;1009.8031;274.315422;5.102662478;11.8605;1010.5081;272.9286792;3.845171148;5.133266312
0.13699999999999998;1;0.251333313;1;0.219733337;1;0.485783325;1;0.38541662600000004;1;0.34175;0;0.37825;1;0.35551666299999996;1;0.240233337;1;0.343333313;1;0.167416656;1;0.32393328899999996;1;0.264899963;1;0.27595001199999997;1;0.27756665;1;0.320216675;1;0.32181665;1;5.090149811;5.04;7.20894635;4.0;3.9251000210000004;5.04;7.411968335;5.6;279;11.5248;1012.8631;271.38502969999996;4.862556148;11.5702;1012.4081;89.39562652;4.87410216;11.47012;1008.8881;274.2302323;4.883227908;11.506739999999999;1010.3331;273.28198530000003;5.242781263;11.69375;1011.0331;271.6009566;3.944706521;8.514532959
0.099849991;1;0.20531665;1;0.21581665;1;0.37311663799999994;1;0.41951666299999996;1;0.299;0;0.37713330100000003;1;0.33839996299999997;1;0.28433331300000003;1;0.436166626;1;0.21586666899999998;1;0.28411663800000003;1;0.321116638;1;0.24721664399999999;1;0.27323333699999997;1;0.371666626;1;0.37139996299999994;1;5.133266312;5.6;7.4784848870000005;3.8;4.850612413;5.6;7.4744524320000005;5.8;279;11.52725;1013.3181;273.1787855;5.429333266;11.6874;1012.8731;89.82117293;5.540635387000001;11.58633;1009.3531;274.7764851;5.398222992999999;11.792869999999999;1010.7931;274.0523043;5.6837242660000005;11.82998;1011.5131;273.45597549999997;4.216733903;8.681266418
0.245266663;1;0.430283325;1;0.515650024;1;0.64481665;1;0.659483276;1;0.299;0;0.62381665;1;0.699400024;1;0.646083252;1;0.6026999510000001;1;0.38491662600000004;1;0.44833331299999996;1;0.377;1;0.439599976;1;0.468733337;1;0.508116638;1;0.521333252;1;8.514532959;6.22;8.156165782;5.5;5.13486056;6.22;8.05261349;6.0;280;11.79238;1013.75875;87.3612007;4.882563363;11.75576;1013.31875;85.49486386;4.938053322;12.1547;1009.77375;88.58116874;4.957030797;12.18643;1011.22375;86.31845391;5.424713705;12.0995;1011.93375;85.51711948;4.000464493;11.02903296
0.197333313;1;0.40658331299999995;1;0.499366638;1;0.6648499760000001;1;0.689150024;1;0.299;0;0.71018335;1;0.7061165770000001;1;0.5603332520000001;1;0.65593335;1;0.381666626;1;0.397950012;1;0.428549988;1;0.543133301;1;0.5166500239999999;1;0.492283325;1;0.53218335;1;8.681266418;6.38;8.252610406;5.8;5.109308048;6.38;9.208728917;5.8;280;12.14077;1014.4219;88.56897989;4.8227091280000005;12.200339999999999;1013.9469;86.69689912;5.149584406000001;12.2604;1010.4269;272.8344531;4.999685103;12.10854;1011.8719;272.538836;5.449112407;12.29653;1012.5569;88.99052982;4.231041671;9.479049622
0.3665;1;0.610233276;1;0.6343833010000001;1;0.83575;1;0.717516602;1;0.69881665;0;0.8151333009999999;1;0.807716675;1;0.6931165770000001;1;0.8179000240000001;1;0.486433289;1;0.499533325;1;0.603416626;1;0.670283325;1;0.688783325;1;0.48401666299999996;1;0.5995;1;11.02903296;6.23;7.998262805;6.8;4.896493249;6.23;8.133659671;5.7;280;10.9567;1014.955;281.238365;4.711687998;11.149560000000001;1014.485;278.4562244;5.165288104;11.32827;1010.92;283.8973972;5.0368486919999995;11.69985;1012.325;276.26774439999997;5.374167687000001;11.892719999999999;1013.015;275.71704;4.139979911;9.563349854
