STORM-YVik1-Vindhast-25km;STORM-YVik1-Vindretn-25km;YVIK-YtreVikna1-Sum-produksjon (2 hours before);YVIK-YtreVikna1-Sum-produksjon
13.0;242;35.29201563;35.25798193
13.4;238;35.08309888;34.98644897
13.9;235;35.25798193;35.30986475
14.2;234;34.98644897;36.37564795
14.5;232;35.30986475;37.38714819
15.0;230;36.37564795;38.47641602
14.8;227;37.38714819;38.54016553
14.6;225;38.47641602;37.61199902
14.4;222;38.54016553;35.84146509
13.3;228;37.61199902;36.26616479
12.1;234;35.84146509;37.09041504
12.5;240;36.26616479;36.24473242
11.7;240;37.09041504;33.95391479
10.9;240;36.24473242;31.30636475
10.1;240;33.95391479;22.23748169
9.8;240;31.30636475;24.90759912
9.4;239;22.23748169;28.62968213
9.1;239;24.90759912;25.26278247
8.8;239;28.62968213;20.89738306
8.4;238;25.26278247;14.64738232
8.1;238;20.89738306;12.62116608
8.2;233;14.64738232;9.551899536
8.4;229;12.62116608;10.17426605
8.5;224;9.551899536;8.645399628
8.7;224;10.17426605;7.709066406
9.0;225;8.645399628;5.871899796
9.2;225;7.709066406;18.30796558
8.8;218;5.871899796;14.01601605
8.4;212;18.30796558;14.88993286
7.5;203;14.01601605;17.5649491
7.0;200;14.88993286;16.50983228
6.6;198;17.5649491;13.93923248
6.1;195;16.50983228;10.88653284
6.1;213;13.93923248;7.9323996889999995
6.0;230;10.88653284;8.628549774
6.3;227;7.9323996889999995;7.829649857000001
6.3;224;8.628549774;6.9514665220000005
6.4;222;7.829649857000001;5.666116531
6.4;219;6.9514665220000005;6.92276651
6.5;216;5.666116531;6.568366486
6.7;214;6.92276651;6.6830163879999995
6.8;211;6.568366486;7.151499908
6.5;209;6.6830163879999995;6.993249695
6.1;207;7.151499908;5.556566574
5.8;205;6.993249695;4.996183304
5.5;203;5.556566574;4.545
5.3;201;4.996183304;4.434
5.0;199;4.545;4.434
4.7;204;4.434;4.252100006
4.4;209;4.434;4.113
4.1;214;4.252100006;4.113
3.6;231;4.113;4.113
3.0;249;4.113;4.113
2.1;287;4.113;4.133
2.6;297;4.113;4.213
3.1;308;4.133;4.151399994
3.6;318;4.213;4.123316666
4.4;321;4.151399994;4.118316666
5.1;324;4.123316666;4.096933319
5.1;340;4.118316666;9.12859967
5.6;335;4.096933319;14.94549976
6.0;331;9.12859967;14.04594946
6.5;326;14.94549976;12.98718265
6.1;318;14.04594946;12.64329956
5.7;311;12.98718265;10.70203302
5.3;303;12.64329956;8.990949707
7.2;312;10.70203302;9.888249573
9.2;320;8.990949707;15.41743286
11.1;329;9.888249573;
10.3;320;15.41743286;
9.5;312;;
8.7;303;;
8.7;294;;
8.8;286;;
8.8;277;;20.83398291
9.4;275;;25.70343262
10.1;273;20.83398291;28.26399902
9.2;273;25.70343262;30.08543237
9.3;271;28.26399902;31.48451501
9.4;270;30.08543237;32.46263159
9.5;268;31.48451501;28.41923242
9.1;265;32.46263159;23.36121582
8.7;263;28.41923242;22.54376605
8.5;267;23.36121582;17.50481555
7.8;261;22.54376605;10.88661609
7.2;256;17.50481555;6.961366347999999
6.5;250;10.88661609;3.883016434
6.5;233;6.961366347999999;4.229683228
6.4;216;3.883016434;8.107016235
6.4;199;4.229683228;7.259882996
6.6;185;8.107016235;7.618566345
6.8;170;7.259882996;8.831982971
7.0;156;7.618566345;9.719999634
7.2;156;8.831982971;10.13129938
7.3;157;9.719999634;15.39301611
7.5;157;10.13129938;19.75756604
8.1;154;15.39301611;23.49559875
8.7;151;19.75756604;31.62116553
9.3;148;23.49559875;32.03439893
9.6;147;31.62116553;30.52064868
9.8;145;32.03439893;32.78491528
9.9;147;30.52064868;32.23903247
9.5;147;32.78491528;27.04353223
9.1;148;32.23903247;22.28421582
8.7;148;27.04353223;19.55673254
8.7;148;22.28421582;16.32061584
8.6;147;19.55673254;16.29249927
9.2;147;16.32061584;23.90636597
8.7;151;16.29249927;27.81298242
8.1;154;23.90636597;28.86026514
7.6;158;27.81298242;28.10254883
7.9;155;28.86026514;20.02539941
8.3;152;28.10254883;19.78314832
8.6;149;20.02539941;19.05204907
7.9;154;19.78314832;12.38563293
7.3;158;19.05204907;10.34998273
6.6;163;12.38563293;8.072449585
6.4;168;10.34998273;4.8519664
6.3;172;8.072449585;3.370649933
6.1;177;4.8519664;4.234499817
5.9;198;3.370649933;5.282416382
5.7;218;4.234499817;7.771749634
5.5;239;5.282416382;6.383249725
6.1;233;7.771749634;9.060732848999999
6.7;228;6.383249725;15.42541589
7.4;223;9.060732848999999;15.654632999999999
7.7;216;15.42541589;14.34084961
7.9;210;15.654632999999999;6.4940163570000005
8.2;203;14.34084961;14.9241828
8.2;191;6.4940163570000005;23.360632199999998
8.1;179;14.9241828;21.26924878
8.2;168;23.360632199999998;18.17431592
8.9;162;21.26924878;18.75294885
9.7;156;18.17431592;22.35439868
10.4;150;18.75294885;30.37483203
10.5;150;22.35439868;31.15739868
10.7;149;30.37483203;31.19979858
10.8;149;31.15739868;29.12871582
11.0;150;31.19979858;33.93264917
11.3;150;29.12871582;36.46846484
11.5;151;33.93264917;35.86914844
11.6;149;36.46846484;35.27313208
11.8;146;35.86914844;35.32648193
11.9;144;35.27313208;36.69793237
13.5;164;35.32648193;36.07174805
15.0;184;36.69793237;35.81694727
16.6;204;36.07174805;36.09501465
15.3;212;35.81694727;35.66289771
13.9;220;36.09501465;29.87234863
11.9;228;35.66289771;25.784865600000003
12.4;225;29.87234863;24.63329907
13.0;222;25.784865600000003;22.45578271
13.5;219;24.63329907;30.91728198
12.3;219;22.45578271;23.98856555
11.2;220;30.91728198;26.33024927
9.8;213;23.98856555;25.52008228
9.9;229;26.33024927;22.41793201
10.1;245;25.52008228;29.76476538
10.2;261;22.41793201;32.69768201
10.7;254;29.76476538;26.81516541
11.3;248;32.69768201;27.08966577
11.8;241;26.81516541;25.56831592
11.8;236;27.08966577;26.29543164
11.9;231;25.56831592;31.20574854
11.9;226;26.29543164;28.41809888
11.6;224;31.20574854;22.97984888
11.3;223;28.41809888;23.20329919
11.0;221;22.97984888;23.57358191
11.1;220;23.20329919;24.765965700000002
11.1;220;23.57358191;24.85004871
11.2;219;24.765965700000002;25.10758215
11.8;216;24.85004871;25.24731555
12.5;213;25.10758215;25.00613257
11.2;214;25.24731555;30.79884814
11.7;212;25.00613257;32.19949878
12.2;211;30.79884814;30.76126538
12.7;209;32.19949878;30.28838232
13.2;206;30.76126538;34.08571509
13.7;203;30.28838232;34.28206494
13.2;210;34.08571509;33.21776465
13.6;208;34.28206494;33.06441528
14.0;205;33.21776465;32.78746509
14.4;203;33.06441528;32.9608811
14.0;198;32.78746509;36.06781543
13.7;194;32.9608811;34.73526587
13.3;189;36.06781543;31.5534989
13.3;187;34.73526587;32.00001514
13.2;184;31.5534989;32.69878174
13.2;182;32.00001514;33.42686523
13.1;187;32.69878174;33.80983154
13.0;192;33.42686523;34.51849805
12.6;194;33.80983154;33.94331445
11.8;190;34.51849805;34.79481543
11.1;187;33.94331445;32.98346533
10.3;183;34.79481543;28.26099829
10.1;184;32.98346533;28.37568188
9.8;185;28.26099829;29.77814819
9.6;186;28.37568188;26.99196606
8.7;189;29.77814819;29.82771582
7.8;192;26.99196606;30.22751538
6.9;195;29.82771582;31.84374872
6.5;193;30.22751538;32.7985647
6.1;190;31.84374872;29.06806543
8.1;171;32.7985647;21.04566565
7.8;162;29.06806543;14.48753284
7.6;154;21.04566565;9.800399475
7.3;145;14.48753284;10.55741614
7.0;144;9.800399475;8.715699646000001
6.6;143;10.55741614;5.227116516000001
6.3;142;8.715699646000001;4.3294331360000005
5.7;144;5.227116516000001;4.202049835
5.0;147;4.3294331360000005;3.7202332
4.4;149;4.202049835;6.524833191
3.5;142;3.7202332;9.418782898
2.7;134;6.524833191;11.326966
7.0;133;9.418782898;13.864666199999998
6.5;113;11.326966;9.260566101
5.9;93;13.864666199999998;5.796532958999999
5.4;73;9.260566101;3.9365831910000004
5.2;57;5.796532958999999;6.43364975
5.1;41;3.9365831910000004;5.862232971
4.9;25;6.43364975;4.656349854
5.4;14;5.862232971;8.607149475
6.0;2;4.656349854;6.488999664
6.5;351;8.607149475;9.535899597
7.7;350;6.488999664;20.94298193
8.8;349;9.535899597;35.64289819
9.7;351;20.94298193;36.62743286
9.5;344;35.64289819;34.93616528
9.4;338;36.62743286;33.61291528
9.2;331;34.93616528;26.45899902
9.6;329;33.61291528;30.92621509
10.0;328;26.45899902;32.44794849
10.4;326;30.92621509;32.40174902
10.6;322;32.44794849;35.68031494
10.7;319;32.40174902;34.98358179
10.9;315;35.68031494;30.22521509
10.7;315;34.98358179;32.41714844
10.6;316;30.22521509;30.54596582
10.5;310;32.41714844;32.26041577
10.7;309;30.54596582;34.32026611
11.0;309;32.26041577;34.45913086
11.2;308;34.32026611;34.04209839
11.1;306;34.45913086;31.74566528
10.9;303;34.04209839;31.09203198
10.8;301;31.74566528;31.80001514
10.4;300;31.09203198;31.1419646
9.9;299;31.80001514;29.90984863
9.5;298;31.1419646;34.12408179
9.0;296;29.90984863;33.80413135
8.4;293;34.12408179;31.06379883
8.4;285;33.80413135;28.0800321
7.8;283;31.06379883;29.42101514
7.3;280;28.0800321;24.89983215
6.7;278;29.42101514;21.11864917
6.3;275;24.89983215;18.71328253
6.0;272;21.11864917;13.49634924
5.6;269;18.71328253;8.32653299
5.2;257;13.49634924;6.646716446
4.7;244;8.32653299;4.091999847
4.3;232;6.646716446;6.965332947
4.6;214;4.091999847;10.40226611
4.9;195;6.965332947;8.110182738999999
5.5;166;10.40226611;5.681933075
5.8;160;8.110182738999999;6.4194997560000004
6.1;155;5.681933075;7.976333007999999
6.4;149;6.4194997560000004;10.16803311
6.5;147;7.976333007999999;11.92466589
6.7;146;10.16803311;13.31536627
6.8;144;11.92466589;12.86821606
6.7;141;13.31536627;15.96291614
6.5;139;12.86821606;10.83213275
6.4;136;15.96291614;8.648049499999999
5.4;155;10.83213275;6.6558164060000005
4.4;174;8.648049499999999;5.038416473
5.2;198;6.6558164060000005;4.896199921
5.2;190;5.038416473;5.216149811
5.1;181;4.896199921;5.447649902
5.1;173;5.216149811;5.695066467
5.4;175;5.447649902;6.342733093
5.8;177;5.695066467;7.24866626
6.1;179;6.342733093;6.5956661070000004
6.9;184;7.24866626;8.307566223
7.8;188;6.5956661070000004;10.35266602
8.6;193;8.307566223;15.20456555
9.9;214;10.35266602;20.53644885
11.3;235;15.20456555;15.17628247
12.6;248;20.53644885;28.96576563
12.4;252;15.17628247;34.48074878
12.3;255;28.96576563;33.54328125
12.1;259;34.48074878;33.546864500000005
11.8;263;33.54328125;31.88881555
11.5;268;33.546864500000005;33.07803125
11.2;272;31.88881555;34.22136426
10.8;274;33.07803125;34.27789893
10.4;277;34.22136426;35.99843164
10.0;279;34.27789893;35.564564700000005
10.6;285;35.99843164;35.89633179
11.3;291;35.564564700000005;36.68268115
10.6;294;35.89633179;36.78149756
10.4;296;36.68268115;36.67956567
10.2;298;36.78149756;36.84913135
10.0;300;36.67956567;30.35576563
9.0;296;36.84913135;33.55961523
8.1;292;30.35576563;19.52768262
7.1;288;33.55961523;17.03564917
6.3;286;19.52768262;11.4332663
5.4;284;17.03564917;9.470799683
4.6;282;11.4332663;5.047349823
4.1;265;9.470799683;3.6615665280000003
3.6;248;5.047349823;3.03958316
4.8;193;3.6615665280000003;2.8569999999999998
5.5;178;3.03958316;3.57244989
6.2;162;2.8569999999999998;5.055766418
6.9;147;3.57244989;12.89486621
7.4;138;5.055766418;15.46714923
8.0;129;12.89486621;15.78278259
8.5;120;15.46714923;23.2643324
9.0;124;15.78278259;25.85544897
9.4;129;23.2643324;32.94929822
9.9;133;25.85544897;35.92251465
9.6;144;32.94929822;35.71926514
9.2;156;35.92251465;36.41506445
8.9;162;35.71926514;32.73268188
8.5;164;36.41506445;23.74798181
8.0;167;32.73268188;19.52646606
7.6;169;23.74798181;11.79943262
8.2;196;19.52646606;12.25668292
8.8;222;11.79943262;24.37514954
9.4;249;12.25668292;25.80198242
9.3;247;24.37514954;27.11376563
9.1;244;25.80198242;23.1981156
9.0;242;27.11376563;27.78579883
9.4;235;23.1981156;25.63199878
9.7;228;27.78579883;22.94116565
10.1;225;25.63199878;23.14603198
10.6;220;22.94116565;12.7846496
11.0;214;23.14603198;18.41653247
11.5;209;12.7846496;27.67788208
11.4;210;18.41653247;24.29181567
11.2;211;27.67788208;27.42698254
11.1;212;24.29181567;29.59589941
11.2;208;27.42698254;28.57261523
11.4;204;29.59589941;22.67531555
11.5;200;28.57261523;25.63291528
12.4;202;22.67531555;35.62449902
13.3;204;25.63291528;34.34768164
12.7;230;35.62449902;33.55483154
12.7;224;34.34768164;28.19339868
12.6;218;33.55483154;26.07614893
12.6;212;28.19339868;34.5089314
11.9;207;26.07614893;33.20991504
11.1;202;34.5089314;30.94893213
10.4;197;33.20991504;29.05971509
9.9;183;30.94893213;24.32926526
9.5;169;29.05971509;22.33743201
9.0;155;24.32926526;17.73471582
8.6;151;22.33743201;14.61259949
8.2;148;17.73471582;16.76348212
7.5;154;14.61259949;18.45854895
6.9;149;16.76348212;15.33499902
6.2;144;18.45854895;11.6086828
5.6;139;15.33499902;7.342899719
5.1;131;11.6086828;4.793266449
4.6;122;7.342899719;4.084566589
4.1;114;4.793266449;4.060866608
4.3;111;4.084566589;3.4345665889999997
4.5;109;4.060866608;2.677866608
4.7;106;3.4345665889999997;2.8701499630000002
4.4;112;2.677866608;3.760249908
4.1;118;2.8701499630000002;4.371949829
3.7;108;3.760249908;3.772116608
3.6;119;4.371949829;3.686566498
3.6;130;3.772116608;3.957083252
3.5;141;3.686566498;3.6617666630000003
3.8;145;3.957083252;3.279833282
4.2;150;3.6617666630000003;3.249183258
4.5;154;3.279833282;3.6652164610000004
4.6;151;3.249183258;5.440783112
4.7;147;3.6652164610000004;4.729199799
4.8;144;5.440783112;4.964566406
4.6;141;4.729199799;5.168283112
4.3;139;4.964566406;5.227566345
4.6;142;5.168283112;4.5556165769999994
4.6;140;5.227566345;3.803533295
4.7;138;4.5556165769999994;3.4276666110000003
4.7;136;3.803533295;2.892649963
4.3;131;3.4276666110000003;2.71
4.0;126;2.892649963;2.7638666689999996
3.6;121;2.71;2.88006662
3.4;125;2.7638666689999996;3.273799988
3.2;128;2.88006662;3.152666656
3.0;132;3.273799988;2.883733322
3.1;137;3.152666656;2.533
3.1;141;2.883733322;2.533
3.9;146;2.533;2.533
4.0;147;2.533;2.533
4.2;148;2.533;2.533
4.3;149;2.533;2.533
4.4;148;2.533;2.533
4.6;146;2.533;2.533
4.7;145;2.533;2.467448273
4.6;144;2.533;2.15086203
4.5;144;2.467448273;2.278083313
4.4;143;2.15086203;2.028516655
4.7;143;2.278083313;2.261896439
5.0;144;2.028516655;3.220199829
5.7;148;2.261896439;5.531633117999999
5.7;146;3.220199829;5.6168164670000005
5.7;145;5.531633117999999;5.290666534
5.7;143;5.6168164670000005;4.073183258
5.6;141;5.290666534;3.373099945
5.4;140;4.073183258;2.9919166560000003
5.3;138;3.373099945;2.627833298
5.1;139;2.9919166560000003;2.772666595
5.0;139;2.627833298;4.41883316
4.8;140;2.772666595;5.041833191
4.5;137;4.41883316;4.258899887
4.2;133;5.041833191;3.834549988
4.4;144;4.258899887;3.0987832789999996
4.4;143;3.834549988;2.537866653
4.5;143;3.0987832789999996;2.418666656
4.5;142;2.537866653;2.457
4.4;143;2.418666656;2.306799995
4.3;143;2.457;2.347250008
4.2;144;2.306799995;2.383399994
4.3;144;2.347250008;2.417933258
4.4;143;2.383399994;2.1461999659999997
4.5;143;2.417933258;2.210516571
4.9;144;2.1461999659999997;2.8921499330000002
5.2;145;2.210516571;4.9992831419999995
6.3;146;2.8921499330000002;6.122299896
6.6;147;4.9992831419999995;6.967966248
6.8;148;6.122299896;8.846266296
7.1;149;6.967966248;12.73498267
7.1;148;8.846266296;14.02084955
7.2;148;12.73498267;14.29771588
7.2;147;14.02084955;15.14049927
7.3;146;14.29771588;16.91654919
7.3;145;15.14049927;15.56469922
7.4;144;16.91654919;16.60959961
7.4;142;15.56469922;16.66808252
7.5;140;16.60959961;18.8616156
7.8;139;16.66808252;24.5123158
7.7;138;18.8616156;22.04166553
7.7;138;24.5123158;20.66849927
7.6;137;22.04166553;21.904498899999997
7.6;134;20.66849927;23.19903247
7.6;131;21.904498899999997;21.18166553
7.6;128;23.19903247;19.4936991
7.5;127;21.18166553;16.45428259
7.5;125;19.4936991;16.50896594
7.4;124;16.45428259;16.66654913
7.8;121;16.50896594;20.62321545
8.3;117;16.66654913;23.63693176
8.6;113;20.62321545;13.99884973
9.2;114;23.63693176;24.35836523
9.7;114;13.99884973;34.90724829
10.3;115;24.35836523;34.22014819
10.6;118;34.90724829;36.89241602
10.9;120;34.22014819;37.78618213
11.2;123;36.89241602;37.45119922
12.2;122;37.78618213;37.076448
13.3;122;37.45119922;37.68866479
14.3;121;37.076448;36.12908105
14.5;123;37.68866479;34.98216553
14.7;125;36.12908105;34.19888232
14.3;128;34.98216553;29.97868213
13.8;128;34.19888232;34.86714795
13.3;129;29.97868213;35.99878223
12.8;129;34.86714795;36.98016553
13.2;128;35.99878223;36.41273218
13.6;127;36.98016553;36.82069849
14.0;126;36.41273218;36.40528198
13.7;126;36.82069849;33.73886572
13.5;125;36.40528198;34.48866528
13.2;125;33.73886572;34.90603223
13.2;124;34.48866528;35.50133154
13.1;124;34.90603223;34.33828223
13.3;125;35.50133154;36.64468164
12.9;125;34.33828223;37.32013232
12.6;126;36.64468164;37.70001563
12.2;126;37.32013232;35.30403259
11.8;126;37.70001563;32.15903223
11.5;126;35.30403259;31.45829907
11.1;126;32.15903223;29.55851636
10.8;128;31.45829907;30.51676538
10.4;130;29.55851636;29.34381567
10.1;132;30.51676538;28.26968237
9.6;130;29.34381567;32.97794836
9.0;129;28.26968237;30.00363184
9.4;130;32.97794836;25.57329919
9.2;128;30.00363184;25.93466553
9.0;126;25.57329919;35.66719775
8.8;124;25.93466553;36.84486499
9.6;163;35.66719775;35.48589746
10.5;202;36.84486499;37.17173047
11.3;241;35.48589746;37.48923047
10.8;232;37.17173047;30.89409888
10.2;222;37.48923047;30.03116577
9.7;213;30.89409888;34.83923267
9.5;192;30.03116577;29.98741553
9.3;170;34.83923267;30.29999902
9.6;154;29.98741553;33.57149854
9.7;154;30.29999902;30.52304834
9.8;153;33.57149854;30.82149854
9.9;153;30.52304834;34.1347146
10.1;153;30.82149854;34.97166553
10.4;152;34.1347146;36.02773096
10.6;152;34.97166553;35.84853174
10.9;152;36.02773096;35.11124805
11.3;153;35.84853174;37.00859741
11.6;153;35.11124805;37.68823242
12.0;153;37.00859741;37.54721582
12.5;153;37.68823242;36.87196436
13.6;170;37.54721582;36.92803247
13.3;175;36.87196436;37.19609839
13.0;181;36.92803247;36.93024829
12.7;186;37.19609839;36.96979785
12.0;179;36.93024829;38.46196533
11.2;171;36.96979785;38.45189746
10.5;164;38.46196533;38.14863184
10.1;164;38.45189746;31.03099902
9.6;163;38.14863184;31.023049800000003
9.2;163;31.03099902;32.31459839
9.1;160;31.023049800000003;28.36674951
9.0;156;32.31459839;21.15781567
7.4;161;28.36674951;16.67954932
7.3;156;21.15781567;15.69908258
7.2;151;16.67954932;15.297932500000002
7.1;146;15.69908258;14.16348279
7.0;144;15.297932500000002;11.81183289
6.9;141;14.16348279;14.15724939
6.8;139;11.81183289;16.58528259
6.9;138;14.15724939;14.78723254
6.9;137;16.58528259;19.2702323
7.0;136;14.78723254;14.46559949
6.9;134;19.2702323;14.68364923
6.9;131;14.46559949;12.16051624
7.6;133;14.68364923;12.85086621
7.5;131;12.16051624;17.27144934
7.4;130;12.85086621;13.56816602
7.3;128;17.27144934;12.54448273
6.9;123;13.56816602;14.38646594
6.5;119;12.54448273;11.32844946
6.1;114;14.38646594;10.0557663
5.9;112;11.32844946;10.7858161
5.8;111;10.0557663;8.764916321
5.6;109;10.7858161;10.00373279
5.4;110;8.764916321;9.983449707
5.1;112;10.00373279;8.27019986
4.4;104;9.983449707;6.997282959
4.1;101;8.27019986;5.6879833070000005
3.9;97;6.997282959;4.652299881
3.6;94;5.6879833070000005;3.21709996
3.4;97;4.652299881;2.7833333280000003
3.2;100;3.21709996;2.644466644
3.0;103;2.7833333280000003;2.444116661
2.8;112;2.644466644;2.373
2.7;120;2.444116661;2.373
2.5;129;2.373;2.373
2.6;134;2.373;2.373
2.6;140;2.373;2.373
2.7;145;2.373;2.445383331
3.2;149;2.373;2.633083313
3.7;154;2.445383331;3.71863324
4.2;158;2.633083313;4.283616577
4.2;160;3.71863324;4.2898998719999994
4.3;163;4.283616577;6.251483062999999
4.3;165;4.2898998719999994;7.593883118
4.7;166;6.251483062999999;7.599816345
5.1;168;7.593883118;8.294532959
5.5;169;7.599816345;7.504516357000001
5.9;168;8.294532959;6.843766296
6.4;166;7.504516357000001;7.532166321
6.7;173;6.843766296;9.084249451
6.4;169;7.532166321;10.35213293
6.2;164;9.084249451;7.9981831670000005
5.9;160;10.35213293;9.150566101
5.8;159;7.9981831670000005;7.086616241000001
5.6;157;9.150566101;6.950583099
5.5;156;7.086616241000001;5.7367830810000005
5.3;157;6.950583099;5.261166351
5.0;158;5.7367830810000005;4.308666504
4.8;159;5.261166351;3.9084999239999996
4.4;154;4.308666504;3.423299957
3.9;149;3.9084999239999996;3.002183289
3.6;145;3.423299957;2.473700001
3.4;146;3.002183289;2.46
3.2;146;2.473700001;1.912933334
3.0;147;2.46;1.8769999999999998
2.8;144;1.912933334;2.055433319
2.5;141;1.8769999999999998;2.078983299
2.3;138;2.055433319;1.9569999999999999
2.3;127;2.078983299;1.9569999999999999
2.4;116;1.9569999999999999;1.9569999999999999
2.4;105;1.9569999999999999;1.9569999999999999
2.3;104;1.9569999999999999;1.9569999999999999
2.3;104;1.9569999999999999;1.9569999999999999
1.6;123;1.9569999999999999;2.130333313
2.0;124;1.9569999999999999;3.697666504
2.3;126;2.130333313;5.431399765
2.7;127;3.697666504;5.203583145
2.6;126;5.431399765;3.448716614
2.4;126;5.203583145;3.377
2.3;125;3.448716614;3.377
2.2;133;3.377;3.377
2.2;140;3.377;3.377
2.1;148;3.377;3.306616669
2.5;156;3.377;3.017133331
2.8;164;3.306616669;2.699166664
4.1;166;3.017133331;2.735
4.0;169;2.699166664;2.735
3.8;171;2.735;2.735
3.7;174;2.735;2.704099976
4.2;173;2.735;2.044966629
4.7;172;2.704099976;2.1055
5.2;171;2.044966629;2.356333313
5.4;170;2.1055;2.8333666230000003
5.5;169;2.356333313;3.086633286
5.7;168;2.8333666230000003;3.269516556
5.5;167;3.086633286;3.639333282
5.3;165;3.269516556;3.7816499180000003
4.9;165;3.639333282;3.4382666630000003
4.9;166;3.7816499180000003;3.3719832610000005
4.8;167;3.4382666630000003;4.445916534
4.8;168;3.3719832610000005;4.977349762
5.0;167;4.445916534;5.69614978
5.3;165;4.977349762;4.0828497310000005
5.5;164;5.69614978;3.554866531
5.6;162;4.0828497310000005;4.011249832
5.7;160;3.554866531;4.2583332060000005
5.8;158;4.011249832;4.390383255
5.8;153;4.2583332060000005;6.484349609
5.9;149;4.390383255;4.700166412
5.9;153;6.484349609;3.585966553
5.6;150;4.700166412;4.084166473
5.2;146;3.585966553;5.064466522
4.9;143;4.084166473;5.426299773999999
4.7;143;5.064466522;5.033568756
4.6;142;5.426299773999999;4.907933289
4.4;142;5.033568756;4.648249893
4.0;134;4.907933289;4.142899933
3.6;125;4.648249893;3.570299999
3.2;117;4.142899933;2.696533295
2.8;119;3.570299999;2.226
2.4;122;2.696533295;2.2680000000000002
2.3;114;2.226;2.2680000000000002
2.1;111;2.2680000000000002;2.2680000000000002
1.9;108;2.2680000000000002;2.2680000000000002
1.7;105;2.2680000000000002;2.2680000000000002
1.8;117;2.2680000000000002;2.2680000000000002
1.9;129;2.2680000000000002;2.2680000000000002
2.0;141;2.2680000000000002;2.2680000000000002
2.1;138;2.2680000000000002;2.2680000000000002
2.1;136;2.2680000000000002;2.2680000000000002
2.2;133;2.2680000000000002;2.2680000000000002
2.4;141;2.2680000000000002;2.2680000000000002
2.6;149;2.2680000000000002;2.2680000000000002
3.1;149;2.2680000000000002;2.2680000000000002
3.6;149;2.2680000000000002;2.2680000000000002
4.1;150;2.2680000000000002;2.534916641
4.6;150;2.2680000000000002;2.704233276
4.8;150;2.534916641;3.138183197
4.9;151;2.704233276;3.8867832339999997
5.1;151;3.138183197;4.880633179
5.4;151;3.8867832339999997;5.976533172999999
5.6;151;4.880633179;6.054983032000001
5.9;151;5.976533172999999;7.269499695
6.4;159;6.054983032000001;8.56331604
6.9;166;7.269499695;9.075516235
6.9;178;8.56331604;10.69129932
7.4;181;9.075516235;15.42446594
7.8;184;10.69129932;18.7809823
8.3;187;15.42446594;21.10814905
8.6;195;18.7809823;20.777882199999997
8.9;202;21.10814905;16.09611597
9.2;210;20.777882199999997;32.49049878
10.3;215;16.09611597;35.00673169
11.4;221;32.49049878;37.03539746
12.5;226;35.00673169;36.00548193
12.7;231;37.03539746;36.45059717
12.8;235;36.00548193;36.95253101
14.8;232;36.45059717;38.06456641
12.4;256;36.95253101;38.45318311
10.0;280;38.06456641;31.82451587
7.6;304;38.45318311;20.09406555
7.4;301;31.82451587;18.23261603
7.3;297;20.09406555;17.31224945
7.1;294;18.23261603;12.74389954
6.5;289;17.31224945;10.16601648
5.8;285;12.74389954;7.933783203
5.2;280;10.16601648;5.648799652
5.6;263;7.933783203;5.916033142000001
6.1;247;5.648799652;3.33066658
4.7;228;5.916033142000001;6.80178299
6.4;231;3.33066658;23.91021606
8.1;234;6.80178299;28.16606567
9.8;237;23.91021606;27.27486548
10.9;238;28.16606567;31.63039893
12.0;239;27.27486548;34.3963811
13.1;240;31.63039893;35.84609839
13.0;246;34.3963811;36.94453076
12.9;251;35.84609839;37.32904932
12.8;257;36.94453076;37.06301367
12.4;262;37.32904932;35.15248169
12.0;268;37.06301367;35.81104858
11.5;272;35.15248169;33.51916528
11.3;271;35.81104858;32.11154932
11.2;270;33.51916528;35.26803125
11.0;269;32.11154932;33.19693188
10.4;265;35.26803125;26.58031543
9.9;260;33.19693188;27.02559912
9.3;256;26.58031543;20.96753223
9.8;251;27.02559912;17.51748291
10.2;247;20.96753223;26.57939917
10.7;242;17.51748291;22.54156567
9.8;264;26.57939917;23.77508252
8.8;286;22.54156567;24.04599927
8.0;314;23.77508252;23.8168822
8.7;315;24.04599927;23.87656555
9.3;315;23.8168822;22.41394922
10.0;316;23.87656555;24.41864905
9.4;316;22.41394922;34.65141504
8.9;315;24.41864905;31.08594849
8.3;315;34.65141504;31.21388232
8.1;320;31.08594849;30.00259863
7.9;326;31.21388232;26.75926599
7.7;331;30.00259863;25.05718262
7.6;329;26.75926599;12.70984967
7.5;327;25.05718262;14.58014941
6.6;353;12.70984967;9.821566345
6.2;350;14.58014941;3.701733215
5.8;347;9.821566345;16.720582399999998
5.4;344;3.701733215;6.988299965
5.2;330;16.720582399999998;4.405933182
5.1;316;6.988299965;6.946933136
4.9;302;4.405933182;4.182716492
5.5;301;6.946933136;10.89198285
6.1;300;4.182716492;11.97023254
6.7;299;10.89198285;6.764799866000001
6.7;300;11.97023254;13.05416614
6.7;300;6.764799866000001;16.33078265
4.0;295;13.05416614;17.262248899999996
5.0;296;16.33078265;14.67151636
6.1;298;17.262248899999996;11.65513263
7.1;299;14.67151636;9.22966626
7.1;303;11.65513263;15.56101563
7.1;306;9.22966626;16.88474939
7.1;310;15.56101563;20.08796545
6.9;307;16.88474939;20.80654895
6.7;305;20.08796545;10.16718237
6.5;302;20.80654895;9.211666199
6.6;292;10.16718237;16.99464929
6.8;283;9.211666199;14.73714941
7.0;285;16.99464929;12.71591589
6.6;287;14.73714941;8.573816467
