/arome_airtemp_6495_1081;/arome_airpress_6495_1081;/arome_winddir_6495_1081;/arome_windvel_6495_1081;/arome_airtemp_6495_1096;/arome_airpress_6495_1096;/arome_winddir_6495_1096;/arome_windvel_6495_1096;/arome_airtemp_6491_1087;/arome_airpress_6491_1087;/arome_winddir_6491_1087;/arome_windvel_6491_1087;/arome_airtemp_6486_1082;/arome_airpress_6486_1082;/arome_winddir_6486_1082;/arome_windvel_6486_1082;/arome_airtemp_6486_1093;/arome_airpress_6486_1093;/arome_winddir_6486_1093;/arome_windvel_6486_1093;YVIK-YtreVikna1-Sum-produksjon
19.2245;1018.5175;324.35891610000004;3.401088885;19.27383;1018.1725;323.68450079999997;3.399977583;18.77822;1014.5475;316.7843568;3.336373555;18.72012;1015.8675;303.9996244;3.1449855330000003;18.68838;1016.6375;306.5012653;2.817758519;2.689233261
18.652;1018.5944;310.06824539999997;2.59532026;18.61196;1018.2294;303.220246;2.329204606;18.175929999999997;1014.6094;309.1152953;2.5567173619999997;17.938129999999997;1015.9194;301.9879316;2.8678929369999997;18.0724;1016.6794;304.2744511;2.150612799;4.152499756
17.3583;1018.9881;294.30438119999997;2.2202264609999998;16.83926;1018.6731;297.01529320000003;2.388024211;16.54385;1015.0431;300.4563307;2.3229920330000002;16.42324;1016.3481;294.95296060000004;2.61630504;16.65127;1017.1331;292.44020980000005;1.8490086430000001;8.440299408
15.6149;1019.4019;303.3882503;3.120731187;15.123679999999998;1019.0769;312.2207347;3.2561135489999997;14.600729999999999;1015.4419;305.3069231;3.2282818030000002;14.631979999999999;1016.7419;292.8005898;3.462691518;14.9357;1017.5569;296.2767125;2.7818148330000003;14.04826605
14.75503;1019.3881;315.08529839999994;3.744713889;14.1027;1019.0731;320.55116499999997;3.6839563510000004;13.74966;1015.4331;314.7978384;3.6062801139999996;14.0939;1016.7581;306.6301596;4.050949461;14.0983;1017.5731;306.06267169999995;2.922200053;14.29596625
14.1249;1019.6556;321.0400659;3.878122938;13.446679999999999;1019.3506;324.5535765;3.83170588;13.14395;1015.7256;319.2856456;3.7465714610000003;13.701070000000001;1017.0856;310.4683056;4.2829225189999995;13.536520000000001;1017.9056;308.4558662;2.8601444760000003;15.26434918
13.7338;1019.8106;326.65671569999995;4.537609957;12.91445;1019.5056;328.8482025;3.8982189739999997;12.70547;1015.9306;323.5028402;4.040626163;13.204;1017.3156;310.1573272;4.370547858;13.03457;1018.1256;311.1610855;2.973645078;14.98608258
13.47207;1020.0906;333.2903886;5.046680705;12.49307;1019.7806;335.1508151;4.074360753000001;12.43984;1016.2256;329.5588225;4.394193604;12.94717;1017.6406;317.2560172;4.703172096;12.7914;1018.4456;319.44802749999997;3.371079923;17.02428229
13.22964;1020.8425;336.65342589999995;5.3769818;12.130519999999999;1020.5525;335.32932519999997;4.204287216;12.35317;1016.9425;333.6562964;4.661029575;12.7848;1018.3325;327.3576893;5.013224168;12.86978;1019.1675;327.5173231;4.260505087;15.38156555
12.81558;1021.1;330.79445219999997;4.7479338769999995;11.68423;1020.835;328.7940772;3.9502919519999997;11.99624;1017.15;328.13031589999997;4.631051835;12.4235;1018.55;321.6294073;5.215704808;12.4855;1019.395;320.292995;4.042112676;11.67889972
12.33047;1020.6681;324.73683739999996;4.545185349;11.1464;1020.3881;324.28702680000004;3.883936137;11.42666;1016.6781;322.8827983;4.343634141;12.03652;1018.0481;317.08037;5.291814844;11.88076;1018.9181;314.95961869999996;3.7325547930000003;12.7946496
11.810939999999999;1020.69;317.6281396;4.821212999999999;10.8544;1020.455;319.1802455;4.259509462;10.96133;1016.71;319.1891439;4.628598412;11.82852;1018.065;315.47134239999997;5.762023041;11.61074;1018.955;314.2254236;4.283441135;14.6878161
11.5536;1020.6594;321.06955800000003;5.159868658;10.5624;1020.3844;322.05631089999997;4.621113359;10.78945;1016.6744;321.7730739;4.959778776;11.7582;1018.0644;318.26391010000003;6.386681804;11.5004;1018.9444;316.9027258;4.5668787019999995;19.7493324
11.69546;1020.96;321.7169088;5.875970051;10.72964;1020.76;324.5645505;4.821983015;11.0143;1017.0;321.45032660000004;5.46002534;11.74868;1018.375;317.7545507;6.86521581;11.575339999999999;1019.32;318.1725856;4.794756555;29.58398218
12.56143;1020.9144;323.089249;6.521460877999999;12.0121;1020.6794;324.59255299999995;5.167087658;12.1415;1016.9294;321.9875776;6.183821375;12.23525;1018.2944;316.2431006;7.557336222999999;12.351460000000001;1019.2344;318.9976215;5.689767657999999;24.63846631
13.6598;1020.6481;329.13739649999997;7.426664011000001;13.7853;1020.3781;330.49084930000004;6.00568527;13.305320000000002;1016.6981;327.8750679;7.00177209;12.92446;1018.0831;321.4684987;7.786811667;13.22915;1018.9931;324.75070730000004;6.135796363;27.07631543
14.43545;1020.90625;330.93154580000004;7.997596386000001;14.93984;1020.61625;332.5195865;6.393214108;14.169820000000001;1016.95125;329.97006860000005;7.207194326000001;13.81436;1018.33625;324.1310921;7.845767535;14.0165;1019.22125;326.8239834;6.315600954;27.10426563
15.17886;1021.05125;333.0521683;7.31112296;15.82095;1020.68625;332.7292109;6.287955257999999;15.07046;1017.01625;331.9549057;6.735410558;14.762839999999999;1018.39625;326.6301292;7.0560452289999995;14.8937;1019.24625;326.8412567;6.092378257000001;24.88944873
16.299220000000002;1020.75375;328.2353117;6.753344137999999;16.78555;1020.36375;326.8367736;6.118845628;16.24502;1016.67375;326.6605039;6.428694619;16.02676;1018.02375;322.7526376;6.734609746;16.05898;1018.86875;323.18372650000003;5.601067473;26.82276599
17.1254;1020.6019;327.395939;7.653826276;17.87686;1020.2719;333.5417387;6.385018766;17.1664;1016.5919;328.6211528;7.066122205;16.94814;1017.9519;323.1307361;7.684185;16.91152;1018.8569;328.0567375;6.247206806;35.02943164
