STORM-YVik1-Vindhast-25km delayed_2;STORM-YVik1-Vindhast-25km delayed_1;STORM-YVik1-Vindhast-25km;STORM-YVik1-Vindretn-25km delayed_2;STORM-YVik1-Vindretn-25km delayed_1;STORM-YVik1-Vindretn-25km;/arome_windvel_6491_1087 delayed_2;/arome_windvel_6491_1087 delayed_1;/arome_windvel_6491_1087;/arome_airtemp_6491_1087 delayed_2;/arome_airtemp_6491_1087 delayed_1;/arome_airtemp_6491_1087;/arome_windvel_6481_1056 delayed_2;/arome_windvel_6481_1056 delayed_1;/arome_windvel_6481_1056;DNMI_75410...........T0015A3-0120;/arome_windvel_6482_1114 delayed_2;/arome_windvel_6482_1114 delayed_1;/arome_windvel_6482_1114;DNMI_75220...........T0015A3-0120;/arome_windvel_6520_1098 delayed_2;/arome_windvel_6520_1098 delayed_1;/arome_windvel_6520_1098;DNMI_75550...........T0015A3-0120;antall_fungerende;YVIK-YtreVikna1-Sum-produksjon (2 hours before);YVIK-YtreVikna1-Sum-produksjon
7.9;7.7;8.4;282.0;294.0;311;9.864580777999999;8.095449961;10.60450236;7.3495;7.5121;7.6066;9.66986012;8.33249308;11.97655774;10.4;10.48651525;8.274171811;10.61889632;3.6;10.10013715;7.128009027;11.12851998;7.2;17;4.574916382;7.979749695
7.7;8.4;9.1;294.0;311.0;327;8.095449961;10.60450236;12.66387476;7.5121;7.6066;7.7328;8.33249308;11.97655774;12.90122068;9.9;8.274171811;10.61889632;12.67034431;4.1;7.128009027;11.12851998;12.76055705;7.6;17;6.59434964;12.96213275
8.4;9.1;9.8;311.0;327.0;344;10.60450236;12.66387476;12.25942946;7.6066;7.7328;7.80117;11.97655774;12.90122068;12.19531958;12.8;10.61889632;12.67034431;12.96944777;4.7;11.12851998;12.76055705;13.36847663;14.8;17;7.979749695;29.30889893
9.1;9.8;9.9;327.0;344.0;340;12.66387476;12.25942946;14.0045801;7.7328;7.80117;8.1664;12.90122068;12.19531958;13.92094946;11.6;12.67034431;12.96944777;13.73036071;4.5;12.76055705;13.36847663;13.89797096;15.2;17;12.96213275;34.37463208
9.8;9.9;9.9;344.0;340.0;337;12.25942946;14.0045801;13.23449663;7.80117;8.1664;7.956930000000001;12.19531958;13.92094946;13.14415466;12.7;12.96944777;13.73036071;13.24104246;7.1;13.36847663;13.89797096;12.76200207;16.9;17;29.30889893;34.98376514
9.9;9.9;10.3;340.0;337.0;338;14.0045801;13.23449663;12.018755699999998;8.1664;7.956930000000001;7.7139999999999995;13.92094946;13.14415466;11.84014044;14.4;13.73036071;13.24104246;12.33649738;4.9;13.89797096;12.76200207;12.25373739;14.7;17;34.37463208;34.868331299999994
9.9;10.3;9.5;337.0;338.0;338;13.23449663;12.018755699999998;11.03666978;7.956930000000001;7.7139999999999995;7.5131;13.14415466;11.84014044;10.74994393;13.6;13.24104246;12.33649738;11.43830321;6.2;12.76200207;12.25373739;10.65162187;13.9;17;34.98376514;32.50831519
10.3;9.5;8.7;338.0;338.0;337;12.018755699999998;11.03666978;10.27854353;7.7139999999999995;7.5131;7.4235;11.84014044;10.74994393;9.59625505;11.9;12.33649738;11.43830321;10.17693771;6.2;12.25373739;10.65162187;10.34777752;11.4;17;34.868331299999994;29.83648193
9.5;8.7;7.9;338.0;337.0;337;11.03666978;10.27854353;8.346130981;7.5131;7.4235;7.06387;10.74994393;9.59625505;8.641887323999999;10.6;11.43830321;10.17693771;9.003637674;6.4;10.65162187;10.34777752;8.78814524;9.4;17;32.50831519;21.9960658
8.7;7.9;7.3;337.0;337.0;334;10.27854353;8.346130981;8.923405043999999;7.4235;7.06387;7.09072;9.59625505;8.641887323999999;8.845570543;9.5;10.17693771;9.003637674;8.746871076;2.6;10.34777752;8.78814524;8.167980513;7.2;17;29.83648193;9.81744931
7.9;7.3;6.7;337.0;334.0;331;8.346130981;8.923405043999999;8.157486417000001;7.06387;7.09072;6.5712;8.641887323999999;8.845570543;8.61340531;8.1;9.003637674;8.746871076;8.754568958;3.4;8.78814524;8.167980513;8.422203243;10.2;17;21.9960658;12.46608276
7.3;6.7;6.1;334.0;331.0;328;8.923405043999999;8.157486417000001;7.695623178;7.09072;6.5712;7.201560000000001;8.845570543;8.61340531;7.325403532;7.8;8.746871076;8.754568958;7.899299926;3.5;8.167980513;8.422203243;7.353789052000001;9.2;17;9.81744931;7.857599608999999
6.7;6.1;5.5;331.0;328.0;334;8.157486417000001;7.695623178;7.331575227;6.5712;7.201560000000001;6.98452;8.61340531;7.325403532;6.785298903999999;7.7;8.754568958;7.899299926;7.58260792;4.0;8.422203243;7.353789052000001;7.174751633;6.5;17;12.46608276;7.469983032000001
6.1;5.5;4.9;328.0;334.0;339;7.695623178;7.331575227;7.15316994;7.201560000000001;6.98452;6.7997;7.325403532;6.785298903999999;6.820747797999999;9.7;7.899299926;7.58260792;7.501808604;2.4;7.353789052000001;7.174751633;6.7367486229999995;10.6;17;7.857599608999999;5.536783203
5.5;4.9;4.3;334.0;339.0;345;7.331575227;7.15316994;7.309844109;6.98452;6.7997;6.5287;6.785298903999999;6.820747797999999;7.340899402000001;5.8;7.58260792;7.501808604;7.3906711839999994;2.6;7.174751633;6.7367486229999995;7.26507663;8.1;17;7.469983032000001;4.526866409
4.9;4.3;4.4;339.0;345.0;348;7.15316994;7.309844109;8.618033859;6.7997;6.5287;6.3683;6.820747797999999;7.340899402000001;8.259678156;6.9;7.501808604;7.3906711839999994;7.901169400000001;3.4;6.7367486229999995;7.26507663;8.689308689;5.3;17;5.536783203;6.264316589
4.3;4.4;4.6;345.0;348.0;351;7.309844109;8.618033859;9.137601927;6.5287;6.3683;6.411519999999999;7.340899402000001;8.259678156;9.133703473999999;7.9;7.3906711839999994;7.901169400000001;9.117459313;2.0;7.26507663;8.689308689;8.890559092;5.0;17;4.526866409;6.462366364
4.4;4.6;4.3;348.0;351.0;3;8.618033859;9.137601927;9.138183118999999;6.3683;6.411519999999999;6.4798800000000005;8.259678156;9.133703473999999;9.652110761;8.2;7.901169400000001;9.117459313;8.196664793;1.0;8.689308689;8.890559092;10.02525052;7.8;17;6.264316589;8.609049561
4.6;4.3;5.0;351.0;3.0;3;9.137601927;9.138183118999999;10.58422375;6.411519999999999;6.4798800000000005;6.3649;9.133703473999999;9.652110761;10.82837101;9.2;9.117459313;8.196664793;10.14404498;0.6;8.890559092;10.02525052;9.648787357;9.3;17;6.462366364;6.051133125
4.3;5.0;5.8;3.0;3.0;3;9.138183118999999;10.58422375;10.92171292;6.4798800000000005;6.3649;6.4645;9.652110761;10.82837101;10.743641199999999;9.2;8.196664793;10.14404498;10.1210155;1.0;10.02525052;9.648787357;10.27064598;10.0;17;8.609049561;7.234666321000001
5.0;5.8;6.5;3.0;3.0;3;10.58422375;10.92171292;10.13218264;6.3649;6.4645;5.84194;10.82837101;10.743641199999999;10.69844606;13.8;10.14404498;10.1210155;10.08148593;1.5;9.648787357;10.27064598;12.08783514;7.3;17;6.051133125;11.37344952
5.8;6.5;7.3;3.0;3.0;0;10.92171292;10.13218264;12.36322442;6.4645;5.84194;6.817769999999999;10.743641199999999;10.69844606;12.47079659;11.1;10.1210155;10.08148593;12.61780182;1.5;10.27064598;12.08783514;12.48743816;11.1;17;7.234666321000001;13.52034918
6.5;7.3;8.1;3.0;0.0;358;10.13218264;12.36322442;12.45674944;5.84194;6.817769999999999;6.80947;10.69844606;12.47079659;12.60902284;13.3;10.08148593;12.61780182;12.71435617;3.7;12.08783514;12.48743816;12.38435679;15.9;17;11.37344952;21.64349854
7.3;8.1;8.9;0.0;358.0;355;12.36322442;12.45674944;12.26364786;6.817769999999999;6.80947;6.921530000000001;12.47079659;12.60902284;12.53678122;11.8;12.61780182;12.71435617;12.16618153;2.9;12.48743816;12.38435679;12.96365693;10.1;17;13.52034918;23.97184863
8.1;8.9;9.1;358.0;355.0;356;12.45674944;12.26364786;13.14038242;6.80947;6.921530000000001;6.8202;12.60902284;12.53678122;14.32691308;11.9;12.71435617;12.16618153;13.20740015;2.7;12.38435679;12.96365693;14.10297356;9.9;17;21.64349854;16.97238275
8.9;9.1;9.2;355.0;356.0;356;12.26364786;13.14038242;14.102639300000002;6.921530000000001;6.8202;7.3732;12.53678122;14.32691308;13.81762598;11.6;12.16618153;13.20740015;14.80364847;1.4;12.96365693;14.10297356;15.07566917;18.6;17;23.97184863;19.63964941
9.1;9.2;9.4;356.0;356.0;357;13.14038242;14.102639300000002;14.47533196;6.8202;7.3732;7.799460000000001;14.32691308;13.81762598;14.55741231;11.4;13.20740015;14.80364847;15.280546900000001;6.3;14.10297356;15.07566917;15.758131900000002;16.7;17;16.97238275;33.85724829
9.2;9.4;9.8;356.0;357.0;359;14.102639300000002;14.47533196;16.41128504;7.3732;7.799460000000001;6.08657;13.81762598;14.55741231;17.94465515;18.7;14.80364847;15.280546900000001;15.3722152;6.7;15.07566917;15.758131900000002;18.01677553;18.3;17;19.63964941;36.06941431
9.4;9.8;10.2;357.0;359.0;0;14.47533196;16.41128504;16.62160546;7.799460000000001;6.08657;7.00552;14.55741231;17.94465515;16.61624693;17.9;15.280546900000001;15.3722152;17.03452667;5.2;15.758131900000002;18.01677553;16.42815228;18.3;17;33.85724829;33.43298169
9.8;10.2;12.7;359.0;0.0;352;16.41128504;16.62160546;17.95078907;6.08657;7.00552;7.3683;17.94465515;16.61624693;18.23182416;19.0;15.3722152;17.03452667;18.07744083;6.8;18.01677553;16.42815228;17.58162751;22.3;17;36.06941431;33.8737981
10.2;12.7;12.4;0.0;352.0;352;16.62160546;17.95078907;17.06052084;7.00552;7.3683;7.3351;16.61624693;18.23182416;15.87194561;19.2;17.03452667;18.07744083;17.06206385;9.2;16.42815228;17.58162751;15.73129678;20.5;17;33.43298169;38.28551465
12.7;12.4;12.1;352.0;352.0;352;17.95078907;17.06052084;15.37864996;7.3683;7.3351;7.2164600000000005;18.23182416;15.87194561;16.14553894;18.6;18.07744083;17.06206385;17.54214081;8.2;17.58162751;15.73129678;16.17410678;18.1;17;33.8737981;38.15719873
12.4;12.1;11.8;352.0;352.0;352;17.06052084;15.37864996;16.15646455;7.3351;7.2164600000000005;7.0253;15.87194561;16.14553894;17.27871237;18.1;17.06206385;17.54214081;17.6368467;8.9;15.73129678;16.17410678;15.79666052;18.4;17;38.28551465;37.09984741
12.1;11.8;11.7;352.0;352.0;354;15.37864996;16.15646455;16.72558389;7.2164600000000005;7.0253;6.2648;16.14553894;17.27871237;16.90542985;17.3;17.54214081;17.6368467;15.401381400000002;8.1;16.17410678;15.79666052;16.58868559;19.2;17;38.15719873;36.4405144
11.8;11.7;11.7;352.0;354.0;356;16.15646455;16.72558389;16.75115824;7.0253;6.2648;6.18765;17.27871237;16.90542985;16.39861686;16.1;17.6368467;15.401381400000002;15.94684945;7.9;15.79666052;16.58868559;13.742455999999999;21.1;17;37.09984741;33.54549951
11.7;11.7;11.6;354.0;356.0;358;16.72558389;16.75115824;15.57855;6.2648;6.18765;6.3566;16.90542985;16.39861686;14.80659248;16.7;15.401381400000002;15.94684945;14.64697417;7.0;16.58868559;13.742455999999999;16.19316799;23.0;17;36.4405144;35.261097899999996
11.7;11.6;11.4;356.0;358.0;353;16.75115824;15.57855;16.35485079;6.18765;6.3566;6.54702;16.39861686;14.80659248;14.169862900000002;15.1;15.94684945;14.64697417;16.26403693;7.5;13.742455999999999;16.19316799;15.86686309;19.3;17;33.54549951;35.3984314
11.6;11.4;11.2;358.0;353.0;349;15.57855;16.35485079;15.54103848;6.3566;6.54702;6.4972199999999996;14.80659248;14.169862900000002;15.83567877;15.7;14.64697417;16.26403693;15.36734014;11.1;16.19316799;15.86686309;15.91562602;18.4;17;35.261097899999996;37.97103125
11.4;11.2;11.0;353.0;349.0;344;16.35485079;15.54103848;15.50254265;6.54702;6.4972199999999996;6.2809;14.169862900000002;15.83567877;15.12687737;16.0;16.26403693;15.36734014;15.46288598;8.3;15.86686309;15.91562602;15.18975009;18.2;17;35.3984314;36.86026465
11.2;11.0;11.0;349.0;344.0;345;15.54103848;15.50254265;14.28335375;6.4972199999999996;6.2809;5.27188;15.83567877;15.12687737;15.47374585;15.2;15.36734014;15.46288598;14.42922872;8.1;15.91562602;15.18975009;14.43454999;19.6;17;37.97103125;37.26806445
11.0;11.0;11.1;344.0;345.0;346;15.50254265;14.28335375;13.98167517;6.2809;5.27188;6.297999999999999;15.12687737;15.47374585;14.14427596;13.3;15.46288598;14.42922872;13.91584526;5.2;15.18975009;14.43454999;15.20755709;18.2;17;36.86026465;35.81241455
11.0;11.1;11.8;345.0;346.0;350;14.28335375;13.98167517;15.32347354;5.27188;6.297999999999999;5.84194;15.47374585;14.14427596;14.18289176;16.3;14.42922872;13.91584526;14.52648726;9.3;14.43454999;15.20755709;15.06176166;19.6;17;37.26806445;36.85813086
11.1;11.8;11.6;346.0;350.0;350;13.98167517;15.32347354;14.91083078;6.297999999999999;5.84194;5.86367;14.14427596;14.18289176;14.64044279;15.3;13.91584526;14.52648726;14.78755347;10.2;15.20755709;15.06176166;14.07562623;17.9;17;35.81241455;37.78794775
11.8;11.6;11.5;350.0;350.0;349;15.32347354;14.91083078;15.48552613;5.84194;5.86367;5.86953;14.18289176;14.64044279;14.61726948;16.9;14.52648726;14.78755347;13.70806711;9.2;15.06176166;14.07562623;12.91237249;18.4;17;36.85813086;36.76571533
11.6;11.5;11.3;350.0;349.0;349;14.91083078;15.48552613;14.84719658;5.86367;5.86953;5.8351;14.64044279;14.61726948;14.20598205;16.6;14.78755347;13.70806711;13.28432602;7.7;14.07562623;12.91237249;14.93869565;17.0;17;37.78794775;37.04584814
11.5;11.3;11.1;349.0;349.0;347;15.48552613;14.84719658;14.40233543;5.86953;5.8351;5.95645;14.61726948;14.20598205;14.45747542;16.0;13.70806711;13.28432602;14.48169904;9.9;12.91237249;14.93869565;14.33078951;15.7;17;36.76571533;35.26923169
11.3;11.1;10.8;349.0;347.0;344;14.84719658;14.40233543;13.91080735;5.8351;5.95645;5.84976;14.20598205;14.45747542;13.98613323;16.0;13.28432602;14.48169904;14.13682324;7.5;14.93869565;14.33078951;14.16338237;16.9;17;37.04584814;35.13388184
11.1;10.8;10.6;347.0;344.0;342;14.40233543;13.91080735;12.74673475;5.95645;5.84976;5.331930000000001;14.45747542;13.98613323;12.04602708;15.8;14.48169904;14.13682324;12.761304800000001;5.9;14.33078951;14.16338237;14.81494848;16.9;17;35.26923169;33.99139819
10.8;10.6;10.3;344.0;342.0;342;13.91080735;12.74673475;13.02118847;5.84976;5.331930000000001;5.32607;13.98613323;12.04602708;12.7203424;15.4;14.13682324;12.761304800000001;12.61374549;7.3;14.16338237;14.81494848;13.02542715;14.0;17;35.13388184;33.96664893
10.6;10.3;9.9;342.0;342.0;342;12.74673475;13.02118847;10.20203433;5.331930000000001;5.32607;4.73525;12.04602708;12.7203424;11.88754253;11.9;12.761304800000001;12.61374549;12.6486504;6.8;14.81494848;13.02542715;11.54024263;12.6;17;33.99139819;30.52128247
10.3;9.9;9.6;342.0;342.0;342;13.02118847;10.20203433;10.931949900000001;5.32607;4.73525;5.4225;12.7203424;11.88754253;9.641032531;12.9;12.61374549;12.6486504;10.92083808;4.6;13.02542715;11.54024263;10.90651986;15.7;17;33.96664893;28.69206592
9.9;9.6;9.1;342.0;342.0;338;10.20203433;10.931949900000001;10.75720818;4.73525;5.4225;5.3827;11.88754253;9.641032531;10.5049205;14.4;12.6486504;10.92083808;10.32367636;4.0;11.54024263;10.90651986;10.22128056;12.1;17;30.52128247;30.20089893
9.6;9.1;8.6;342.0;338.0;335;10.931949900000001;10.75720818;11.04032041;5.4225;5.3827;4.4364300000000005;9.641032531;10.5049205;8.922936381;12.2;10.92083808;10.32367636;9.53233095;4.9;10.90651986;10.22128056;9.425070072999999;10.7;17;28.69206592;24.57404883
9.1;8.6;8.1;338.0;335.0;332;10.75720818;11.04032041;6.987265963;5.3827;4.4364300000000005;4.85464;10.5049205;8.922936381;6.79136285;11.8;10.32367636;9.53233095;6.644840096;2.8;10.22128056;9.425070072999999;7.08907012;10.2;17;30.20089893;10.66826617
8.6;8.1;7.5;335.0;332.0;330;11.04032041;6.987265963;9.202925495;4.4364300000000005;4.85464;4.5375;8.922936381;6.79136285;6.378134045;11.5;9.53233095;6.644840096;7.872950079;3.2;9.425070072999999;7.08907012;6.328197747999999;9.7;17;24.57404883;15.62891577
8.1;7.5;6.8;332.0;330.0;328;6.987265963;9.202925495;6.363707044;4.85464;4.5375;4.1344199999999995;6.79136285;6.378134045;5.148602895;11.0;6.644840096;7.872950079;5.7070533679999995;2.2;7.08907012;6.328197747999999;6.11173146;13.1;17;10.66826617;11.04099957
7.5;6.8;6.2;330.0;328.0;326;9.202925495;6.363707044;4.816197551;4.5375;4.1344199999999995;4.13906;6.378134045;5.148602895;7.2257481960000005;11.3;7.872950079;5.7070533679999995;6.2880881529999995;0.5;6.328197747999999;6.11173146;6.739182533999999;9.5;17;15.62891577;13.20249945
6.8;6.2;6.0;328.0;326.0;321;6.363707044;4.816197551;7.130141435;4.1344199999999995;4.13906;4.52236;5.148602895;7.2257481960000005;6.838349935;11.2;5.7070533679999995;6.2880881529999995;6.594860753;4.6;6.11173146;6.739182533999999;6.5538186110000005;11.6;17;11.04099957;16.47013245
6.2;6.0;5.8;326.0;321.0;316;4.816197551;7.130141435;6.8778036270000005;4.13906;4.52236;4.43545;7.2257481960000005;6.838349935;5.931144781;11.3;6.2880881529999995;6.594860753;7.325964012000001;5.1;6.739182533999999;6.5538186110000005;7.795763437000001;8.4;17;13.20249945;14.17746588
6.0;5.8;5.6;321.0;316.0;311;7.130141435;6.8778036270000005;8.184484751;4.52236;4.43545;3.6276;6.838349935;5.931144781;6.232143612000001;11.5;6.594860753;7.325964012000001;6.94348684;1.6;6.5538186110000005;7.795763437000001;6.36548185;8.1;17;16.47013245;5.800983062999999
5.8;5.6;5.5;316.0;311.0;307;6.8778036270000005;8.184484751;7.432697301;4.43545;3.6276;4.2433;5.931144781;6.232143612000001;6.951438121;10.2;7.325964012000001;6.94348684;5.347092616;4.3;7.795763437000001;6.36548185;7.170422185;8.9;17;14.17746588;6.825616211
5.6;5.5;5.4;311.0;307.0;303;8.184484751;7.432697301;8.097939255;3.6276;4.2433;4.7875;6.232143612000001;6.951438121;8.996901746;10.3;6.94348684;5.347092616;9.454646831;4.2;6.36548185;7.170422185;6.060304438999999;7.3;17;5.800983062999999;4.009833176
5.5;5.4;5.3;307.0;303.0;299;7.432697301;8.097939255;8.946396267;4.2433;4.7875;4.70498;6.951438121;8.996901746;7.585731847000001;8.9;5.347092616;9.454646831;8.282446997000001;1.3;7.170422185;6.060304438999999;5.028794963999999;7.2;17;6.825616211;2.364816635
5.4;5.3;4.0;303.0;299.0;288;8.097939255;8.946396267;5.02204703;4.7875;4.70498;3.8592800000000005;8.996901746;7.585731847000001;2.081972402;4.8;9.454646831;8.282446997000001;6.628927057;1.6;6.060304438999999;5.028794963999999;3.693680221;5.0;17;4.009833176;3.1692665410000003
5.3;4.0;2.6;299.0;288.0;278;8.946396267;5.02204703;1.2894051640000002;4.70498;3.8592800000000005;3.1002400000000003;7.585731847000001;2.081972402;3.921244909;1.8;8.282446997000001;6.628927057;1.363205702;1.5;5.028794963999999;3.693680221;0.927555835;6.0;17;2.364816635;3.595083191
4.0;2.6;3.0;288.0;278.0;297;5.02204703;1.2894051640000002;3.2488274460000004;3.8592800000000005;3.1002400000000003;2.99478;2.081972402;3.921244909;5.4141385920000005;3.0;6.628927057;1.363205702;3.008916516;1.1;3.693680221;0.927555835;1.1122311409999999;4.1;17;3.1692665410000003;3.00653334
2.6;3.0;2.4;278.0;297.0;341;1.2894051640000002;3.2488274460000004;3.6848156210000003;3.1002400000000003;2.99478;3.45254;3.921244909;5.4141385920000005;4.873355677;1.6;1.363205702;3.008916516;3.504200102;0.8;0.927555835;1.1122311409999999;1.74723044;0.1;17;3.595083191;2.611
3.0;2.4;1.8;297.0;341.0;26;3.2488274460000004;3.6848156210000003;3.487143689;2.99478;3.45254;3.9430199999999997;5.4141385920000005;4.873355677;3.481531317;2.1;3.008916516;3.504200102;3.180087115;1.6;1.1122311409999999;1.74723044;2.1950048680000003;0.7;17;3.00653334;2.611
2.4;1.8;1.2;341.0;26.0;70;3.6848156210000003;3.487143689;2.697180838;3.45254;3.9430199999999997;4.40396;4.873355677;3.481531317;2.069547369;3.1;3.504200102;3.180087115;2.415463762;1.9;1.74723044;2.1950048680000003;2.719867952;0.3;17;2.611;2.569
1.8;1.2;2.3;26.0;70.0;100;3.487143689;2.697180838;1.971871961;3.9430199999999997;4.40396;4.8202;3.481531317;2.069547369;1.403283541;2.6;3.180087115;2.415463762;1.949216819;2.0;2.1950048680000003;2.719867952;3.43968407;3.0;17;2.611;2.497049988
1.2;2.3;3.4;70.0;100.0;131;2.697180838;1.971871961;1.754683407;4.40396;4.8202;5.183;2.069547369;1.403283541;0.838295612;4.3;2.415463762;1.949216819;1.635413976;3.0;2.719867952;3.43968407;3.533029202;6.6;17;2.569;1.814033325
2.3;3.4;4.5;100.0;131.0;161;1.971871961;1.754683407;3.28006249;4.8202;5.183;5.25405;1.403283541;0.838295612;2.600236364;3.7;1.949216819;1.635413976;2.711219095;2.3;3.43968407;3.533029202;5.022611106;8.5;17;2.497049988;2.504483261
3.4;4.5;4.7;131.0;161.0;167;1.754683407;3.28006249;4.173606973;5.183;5.25405;5.8429199999999994;0.838295612;2.600236364;3.646807219;2.7;1.635413976;2.711219095;3.7009676639999998;2.9;3.533029202;5.022611106;5.935474169;10.0;17;1.814033325;4.548616455
4.5;4.7;4.9;161.0;167.0;172;3.28006249;4.173606973;4.918372079;5.25405;5.8429199999999994;6.44985;2.600236364;3.646807219;4.40738598;2.9;2.711219095;3.7009676639999998;4.458798821;3.8;5.022611106;5.935474169;6.255665417;11.1;17;2.504483261;7.520316345
4.7;4.9;5.1;167.0;172.0;178;4.173606973;4.918372079;5.249389131;5.8429199999999994;6.44985;7.11;3.646807219;4.40738598;5.947742579;4.4;3.7009676639999998;4.458798821;4.704579074;3.2;5.935474169;6.255665417;6.824289964;10.4;17;4.548616455;7.7794331670000005
4.9;5.1;5.4;172.0;178.0;177;4.918372079;5.249389131;3.96250468;6.44985;7.11;8.013819999999999;4.40738598;5.947742579;6.115672905;5.3;4.458798821;4.704579074;5.3164537;3.8;6.255665417;6.824289964;6.419983737000001;10.2;17;7.520316345;6.064116394
5.1;5.4;5.6;178.0;177.0;176;5.249389131;3.96250468;7.325786589;7.11;8.013819999999999;8.96523;5.947742579;6.115672905;8.487895928;6.3;4.704579074;5.3164537;6.11977108;3.0;6.824289964;6.419983737000001;9.090753564;9.0;17;7.7794331670000005;6.227233153999999
5.4;5.6;3.7;177.0;176.0;216;3.96250468;7.325786589;8.960494598;8.013819999999999;8.96523;9.16665;6.115672905;8.487895928;8.799752989;7.3;5.3164537;6.11977108;9.191778317999999;2.3;6.419983737000001;9.090753564;9.921626123;10.7;17;6.064116394;3.269366531
5.6;3.7;4.8;176.0;216.0;239;7.325786589;8.960494598;10.20565196;8.96523;9.16665;8.9812;8.487895928;8.799752989;9.189421758;8.2;6.11977108;9.191778317999999;9.260304187000001;3.2;9.090753564;9.921626123;10.69763683;9.8;17;6.227233153999999;6.568749603
3.7;4.8;6.0;216.0;239.0;263;8.960494598;10.20565196;10.17604784;9.16665;8.9812;9.1271;8.799752989;9.189421758;9.471288977999999;12.5;9.191778317999999;9.260304187000001;9.748689238999999;3.0;9.921626123;10.69763683;11.394131;10.8;17;3.269366531;9.462016357000001
4.8;6.0;7.1;239.0;263.0;286;10.20565196;10.17604784;9.880312548;8.9812;9.1271;8.99307;9.189421758;9.471288977999999;9.582965963;13.9;9.260304187000001;9.748689238999999;10.19264465;2.8;10.69763683;11.394131;10.4267832;11.4;17;6.568749603;10.307383
6.0;7.1;7.0;263.0;286.0;290;10.17604784;9.880312548;9.569861314;9.1271;8.99307;9.1708;9.471288977999999;9.582965963;9.614223661;13.3;9.748689238999999;10.19264465;9.538525012000001;5.5;11.394131;10.4267832;10.29707575;9.3;17;9.462016357000001;8.268316315
7.1;7.0;6.9;286.0;290.0;293;9.880312548;9.569861314;9.903033337;8.99307;9.1708;9.12368;9.582965963;9.614223661;10.14182117;13.1;10.19264465;9.538525012000001;9.919261289;5.7;10.4267832;10.29707575;7.757760685;9.8;17;10.307383;10.80754938
7.0;6.9;6.8;290.0;293.0;297;9.569861314;9.903033337;8.23336526;9.1708;9.12368;9.35806;9.614223661;10.14182117;7.767028394;13.6;9.538525012000001;9.919261289;8.457809922000001;4.3;10.29707575;7.757760685;7.027604127999999;8.7;17;8.268316315;15.10861597
6.9;6.8;5.9;293.0;297.0;299;9.903033337;8.23336526;6.332474986;9.12368;9.35806;9.3776;10.14182117;7.767028394;6.293378177;13.1;9.919261289;8.457809922000001;7.16158456;3.7;7.757760685;7.027604127999999;6.204553953;8.6;17;10.80754938;7.215499756
6.8;5.9;5.1;297.0;299.0;302;8.23336526;6.332474986;5.829711314;9.35806;9.3776;9.32925;7.767028394;6.293378177;5.50813303;12.5;8.457809922000001;7.16158456;6.153936423999999;1.7;7.027604127999999;6.204553953;5.432917828;7.6;17;15.10861597;4.16741655
5.9;5.1;4.2;299.0;302.0;304;6.332474986;5.829711314;3.73565805;9.3776;9.32925;9.04696;6.293378177;5.50813303;3.997740647;11.8;7.16158456;6.153936423999999;5.18708441;0.4;6.204553953;5.432917828;4.644566917;7.8;17;7.215499756;2.7142332760000003
5.1;4.2;3.4;302.0;304.0;1;5.829711314;3.73565805;1.407774052;9.32925;9.04696;8.710139999999999;5.50813303;3.997740647;2.505544277;5.1;6.153936423999999;5.18708441;2.7345726669999997;0.6;5.432917828;4.644566917;3.889825198;6.6;17;4.16741655;2.369900002
4.2;3.4;2.6;304.0;1.0;58;3.73565805;1.407774052;0.9765984940000001;9.04696;8.710139999999999;8.6383;3.997740647;2.505544277;2.0942238019999997;3.5;5.18708441;2.7345726669999997;1.189592155;0.4;4.644566917;3.889825198;2.783781798;4.5;17;2.7142332760000003;2.166
3.4;2.6;2.0;1.0;58.0;314;1.407774052;0.9765984940000001;1.841561125;8.710139999999999;8.6383;8.5835;2.505544277;2.0942238019999997;1.93016993;1.7;2.7345726669999997;1.189592155;1.882473984;1.8;3.889825198;2.783781798;1.5836952690000001;3.6;17;2.369900002;2.166
2.6;2.0;1.5;58.0;314.0;1;0.9765984940000001;1.841561125;1.630294758;8.6383;8.5835;8.56973;2.0942238019999997;1.93016993;1.836382243;1.2;1.189592155;1.882473984;1.7677128530000001;2.2;2.783781798;1.5836952690000001;0.967068335;5.1;17;2.166;2.166
2.0;1.5;1.1;314.0;1.0;47;1.841561125;1.630294758;2.751377347;8.5835;8.56973;8.63955;1.93016993;1.836382243;2.398634812;2.8;1.882473984;1.7677128530000001;2.470204312;2.5;1.5836952690000001;0.967068335;2.292327099;2.5;17;2.166;2.166
1.5;1.1;0.6;1.0;47.0;94;1.630294758;2.751377347;3.113357582;8.56973;8.63955;8.87017;1.836382243;2.398634812;3.2063671439999997;3.2;1.7677128530000001;2.470204312;2.8800887719999997;2.5;0.967068335;2.292327099;2.8614701210000004;2.5;17;2.166;2.166
1.1;0.6;1.3;47.0;94.0;110;2.751377347;3.113357582;3.915043059;8.63955;8.87017;8.90457;2.398634812;3.2063671439999997;2.629842111;4.5;2.470204312;2.8800887719999997;3.583073133;2.2;2.292327099;2.8614701210000004;3.1184908410000003;2.3;17;2.166;2.166
0.6;1.3;1.9;94.0;110.0;127;3.113357582;3.915043059;3.6138045919999997;8.87017;8.90457;8.72607;3.2063671439999997;2.629842111;3.587443398;4.3;2.8800887719999997;3.583073133;2.671870598;2.1;2.8614701210000004;3.1184908410000003;3.93904479;1.8;17;2.166;1.928849998
