VALS-Valsneset..-GS1-5-T4015A3 -0104;STORM-Vals-Vindhast-25km;STORM-Vals-Vindretn-25km;Target
11.32422018;11.7;344;10.71750641
10.57151341;11.5;344;9.083631753999999
10.71750641;11.3;343;9.916896582
9.083631753999999;11.0;341;10.17752695
9.916896582;10.8;340;10.35190248
10.17752695;10.4;339;9.566226721
10.35190248;9.9;337;8.104990959
9.566226721;9.5;336;6.727348804
8.104990959;8.9;333;6.546777487000001
6.727348804;8.2;330;4.408370018
6.546777487000001;8.1;327;3.775999904
4.408370018;7.6;321;2.368365884
3.775999904;7.0;314;3.326679945
2.368365884;6.5;308;4.419152856
3.326679945;6.4;302;2.491245985
4.419152856;6.4;296;1.2968379559999998
2.491245985;6.3;290;3.2798329589999997
1.2968379559999998;6.5;288;4.067553997
3.2798329589999997;6.6;285;3.611106873
4.067553997;6.8;283;5.207368612
3.611106873;8.5;272;4.312693834
5.207368612;10.1;262;5.955182672
4.312693834;11.3;267;11.12431765
5.955182672;11.4;273;11.45193386
11.12431765;11.5;278;11.11179972
11.45193386;11.6;284;8.214796543
11.11179972;11.2;283;6.508606791
8.214796543;10.7;281;6.261483908
6.508606791;10.3;280;8.498168707
6.261483908;10.1;280;10.67481184
8.498168707;9.9;280;11.14941406
10.67481184;9.7;280;9.862241745
11.14941406;10.1;275;10.15224576
9.862241745;10.4;270;9.055373669
10.15224576;11.2;280;10.10211396
9.055373669;11.0;279;10.78659916
10.10211396;10.7;277;10.73900747
10.78659916;10.5;276;9.135249615
10.73900747;9.9;277;8.102759599999999
9.135249615;9.4;278;8.471895695
8.102759599999999;8.8;279;9.616668463
8.471895695;8.8;267;11.04066133
9.616668463;8.8;256;11.182627199999999
11.04066133;8.8;244;10.32978058
11.182627199999999;9.1;242;8.526922703
10.32978058;9.5;239;10.26304173
8.526922703;10.5;245;10.34830785
10.26304173;10.0;248;10.3960228
10.34830785;9.6;250;8.221055984
10.3960228;9.1;253;9.154457808
8.221055984;8.5;250;5.6824047570000005
9.154457808;8.0;246;4.491530895
5.6824047570000005;7.4;243;2.265873998
4.491530895;6.7;231;1.716290981
2.265873998;5.9;219;1.186971009
1.716290981;5.2;207;1.7946779130000001
1.186971009;5.4;203;1.927905917
1.7946779130000001;5.5;199;1.944576979
1.927905917;5.2;211;1.3733058569999999
1.944576979;5.3;188;0.758161977
1.3733058569999999;5.4;166;1.492590934
0.758161977;5.5;143;3.7144058939999995
1.492590934;5.8;144;4.056771874
3.7144058939999995;6.0;144;4.657849789
4.056771874;6.3;145;4.02696681
4.657849789;6.2;146;2.901835918
4.02696681;6.1;146;2.627261937
2.901835918;6.0;147;2.895702958
2.627261937;5.3;153;2.475132883
2.895702958;4.6;158;2.125702828
2.475132883;4.3;178;1.921895951
2.125702828;5.0;202;1.4909179209999999
1.921895951;5.7;225;2.592375934
1.4909179209999999;6.4;249;1.689147949
2.592375934;7.1;271;2.620507836
1.689147949;7.9;292;2.295120835
2.620507836;8.6;314;11.40521097
2.295120835;9.6;325;11.32856035
11.40521097;10.7;335;11.36090517
11.32856035;11.7;346;11.46110773
11.36090517;11.2;342;11.19675589
11.46110773;10.8;339;8.527665854
11.19675589;10.3;335;9.607559919
8.527665854;9.7;332;6.151183367000001
9.607559919;9.2;329;6.61698699
6.151183367000001;8.6;326;3.9969117639999996
6.61698699;8.2;322;4.040412784
3.9969117639999996;7.9;317;3.6155678030000002
4.040412784;7.5;312;2.678446889
3.6155678030000002;7.0;306;3.696993828
2.678446889;6.6;299;2.565791905
3.696993828;6.1;293;2.490438819
2.565791905;6.3;278;2.457102895
2.490438819;6.4;263;3.890080929
2.457102895;7.6;253;6.250329732999999
3.890080929;8.1;249;7.194392681
6.250329732999999;8.5;244;9.226028681
7.194392681;9.0;240;7.883150816000001
9.226028681;9.4;237;9.247099876
7.883150816000001;9.7;233;10.19500232
9.247099876;10.1;230;10.52578163
10.19500232;10.3;228;11.38947248
10.52578163;10.4;227;11.41934109
11.38947248;10.6;225;11.45540524
11.41934109;10.5;226;11.50634098
11.45540524;10.4;227;11.42274809
11.50634098;10.3;228;11.15207815
11.42274809;10.0;225;10.65826654
11.15207815;9.6;222;9.043413877
10.65826654;9.3;219;7.037677526
9.043413877;9.1;217;7.414062977
7.037677526;8.8;214;6.189726949
7.414062977;8.3;212;6.458661556
6.189726949;8.3;212;7.781710863
6.458661556;8.4;211;6.980792761
7.781710863;8.4;211;7.225003719
6.980792761;8.3;213;8.995514631
7.225003719;8.1;216;4.943018793999999
8.995514631;8.1;225;8.460557461
4.943018793999999;7.8;223;7.230826855
8.460557461;7.5;221;8.598121642999999
7.230826855;7.2;219;3.8709937930000002
8.598121642999999;8.1;221;9.825062512999999
3.8709937930000002;8.9;222;9.112756728999999
9.825062512999999;9.8;224;8.332285642999999
9.112756728999999;9.0;219;9.839934349
8.332285642999999;8.2;215;9.282419682
9.839934349;7.4;210;8.595147848
9.282419682;7.3;208;8.445808649
8.595147848;7.3;206;5.935290694
8.445808649;7.2;204;1.455038905
5.935290694;6.5;193;0.7812139690000001
1.455038905;5.7;182;1.199797958
0.7812139690000001;5.0;171;0.848261967
1.199797958;4.9;167;0.5124639870000001
0.848261967;4.7;162;0.333008975
0.5124639870000001;5.5;148;0.307477988
0.333008975;5.8;170;3.2387499810000002
0.307477988;6.1;193;4.096182823
3.2387499810000002;6.4;215;1.7117669580000001
4.096182823;6.0;214;2.839746833
1.7117669580000001;5.5;214;0.971946985
2.839746833;5.6;198;0.478321977
0.971946985;5.3;195;0.559001967
0.478321977;4.9;191;0.48011797700000003
0.559001967;4.6;188;0.916362956
0.48011797700000003;4.6;181;0.8769529309999999
0.916362956;4.6;173;1.026477963
0.8769529309999999;4.6;166;1.030008972
1.026477963;4.6;162;0.8424359709999999
1.030008972;4.6;158;1.250734955
0.8424359709999999;4.6;154;0.9200799909999999
1.250734955;4.4;156;0.317145988
0.9200799909999999;4.2;157;0.21812299100000002
0.317145988;4.0;159;0.181066995
0.21812299100000002;3.7;174;0.178463995
0.181066995;3.5;188;0.220786996
0.178463995;3.2;203;0.211925991
0.220786996;3.2;230;0.359591991
0.211925991;3.1;258;0.38828399799999996
0.359591991;4.1;296;0.512525976
0.38828399799999996;4.4;299;0.756985992
0.512525976;4.7;301;0.260259978
0.756985992;5.0;304;0.356121972
0.260259978;5.4;312;2.2416439059999997
0.356121972;5.9;319;4.107335806
2.2416439059999997;6.1;334;6.233102797999999
4.107335806;6.7;331;4.857876658
6.233102797999999;7.4;329;5.397048712
4.857876658;8.0;326;2.442477882
5.397048712;8.3;324;4.818217874
2.442477882;8.6;322;4.188325882
4.818217874;8.9;320;5.229241848
4.188325882;9.2;319;5.991803885
5.229241848;9.4;317;7.78555274
5.991803885;9.7;316;10.35444236
7.78555274;8.8;310;9.390676737
10.35444236;7.9;304;7.739264965
9.390676737;7.0;298;4.883159876000001
7.739264965;6.6;289;2.3368248940000003
4.883159876000001;6.3;280;2.642382801
2.3368248940000003;5.9;271;4.418408751
2.642382801;6.1;270;2.943850875
4.418408751;6.3;268;4.218194962
2.943850875;6.8;262;5.0448918339999995
4.218194962;6.7;257;5.322565913
5.0448918339999995;6.6;253;6.663893461
5.322565913;6.5;248;3.75672996
6.663893461;6.6;239;6.78665185
3.75672996;6.7;230;4.5883818860000005
6.78665185;8.0;228;1.9081389309999999
4.5883818860000005;6.9;216;1.082495958
1.9081389309999999;5.7;205;2.095774949
1.082495958;4.6;193;3.632733822
2.095774949;5.4;175;4.29602468
3.632733822;6.1;157;3.8146678210000005
4.29602468;6.9;139;4.493202925
3.8146678210000005;7.1;138;5.426047802
4.493202925;7.3;137;4.235173821
5.426047802;7.5;136;3.415354848
4.235173821;7.7;135;8.9205966
3.415354848;7.8;134;9.130724669
8.9205966;8.0;133;9.465160608
9.130724669;8.5;133;10.82130051
9.465160608;8.9;132;11.08013582
10.82130051;9.4;132;11.395050999999999
11.08013582;9.2;133;11.38965797
11.395050999999999;9.1;135;10.78282022
11.38965797;8.1;136;10.31106639
10.78282022;7.7;136;10.60968351
10.31106639;7.4;136;10.48017383
10.60968351;7.0;136;9.664011002
10.48017383;7.0;135;9.60260272
9.664011002;7.1;134;9.556932449
9.60260272;7.2;141;9.531216621
9.556932449;7.3;140;8.876724005
9.531216621;7.5;138;8.627990723
8.876724005;7.6;137;7.678970575
8.627990723;7.4;138;7.671038389
7.678970575;7.3;138;8.060622692
7.671038389;7.1;139;3.852776885
8.060622692;6.1;147;2.576078832
3.852776885;5.0;155;0.5746169760000001
2.576078832;4.0;163;0.247680992
0.5746169760000001;4.2;184;0.19122998800000002
0.247680992;4.4;206;0.155411992
0.19122998800000002;4.6;227;0.33269897800000003
0.155411992;4.8;222;0.577343002
0.33269897800000003;5.1;216;1.018420935
0.577343002;5.3;211;1.522272885
1.018420935;5.3;201;1.946247935
1.522272885;5.3;192;2.364275932
1.946247935;5.2;171;2.102900922
2.364275932;5.3;168;2.844765782
2.102900922;5.5;164;3.7346688510000003
2.844765782;5.6;161;4.593898535
3.7346688510000003;6.3;155;7.329292655
4.593898535;7.1;148;9.102592945
7.329292655;8.0;141;9.619023561
9.102592945;8.4;140;10.04535437
9.619023561;8.8;140;10.66440058
10.04535437;9.2;139;10.31156301
10.66440058;9.3;140;10.86926174
10.31156301;9.3;142;9.857408524
10.86926174;9.4;143;6.034437656000001
9.857408524;9.3;141;3.634592891
6.034437656000001;9.1;140;4.057639956
3.634592891;9.0;138;8.78575778
4.057639956;9.1;140;9.459769726000001
8.78575778;9.2;143;9.511634827
9.459769726000001;9.3;145;8.138143539
9.511634827;10.6;174;10.3087132
8.138143539;12.0;204;11.43780708
10.3087132;13.3;233;10.99152231
11.43780708;12.3;229;10.74879789
10.99152231;11.4;225;11.01984119
10.74879789;10.5;229;10.02186847
11.01984119;9.3;213;4.029815912
10.02186847;8.0;198;2.6570058469999998
4.029815912;6.8;182;8.874308825
2.6570058469999998;8.5;203;11.42621946
8.874308825;10.3;225;10.41126585
11.42621946;11.8;260;11.1406765
10.41126585;11.8;255;10.87099695
11.1406765;11.9;249;8.715053797000001
10.87099695;11.9;244;8.339658499
8.715053797000001;12.0;239;8.080700636
8.339658499;12.1;233;7.5313670639999994
8.080700636;12.2;228;10.29507756
7.5313670639999994;12.2;228;10.34359884
10.29507756;12.2;229;8.599361658
10.34359884;12.2;229;10.93246889
8.599361658;12.0;228;8.86210084
10.93246889;11.9;226;9.928670645
8.86210084;11.7;225;9.559783936
9.928670645;11.7;223;11.12611532
9.559783936;11.6;220;10.80376244
11.12611532;11.6;218;9.487034559
10.80376244;11.7;220;10.79787636
9.487034559;11.9;222;10.63044262
10.79787636;11.8;226;11.26151037
10.63044262;11.7;224;11.42262554
11.26151037;11.6;223;11.32775307
11.42262554;11.5;221;11.05652571
11.32775307;11.7;219;11.11446428
11.05652571;12.0;216;11.01252794
11.11446428;11.8;216;10.80029345
11.01252794;11.9;216;10.87242365
10.80029345;12.0;216;10.15429091
10.87242365;12.1;216;10.55217695
10.15429091;12.0;214;9.059897661
10.55217695;11.8;213;9.394394875
9.059897661;11.7;211;9.461007357
9.394394875;11.6;207;8.761590718999999
9.461007357;11.4;203;8.44209075
8.761590718999999;11.3;199;9.646969557
8.44209075;10.8;202;9.588411331
9.646969557;10.3;205;10.43673635
9.588411331;9.4;197;10.70734453
10.43673635;9.6;203;9.237246752
10.70734453;9.9;209;9.175836802000001
9.237246752;10.1;215;6.389631033
9.175836802000001;10.3;217;7.642907619
6.389631033;10.4;219;8.294175625
7.642907619;10.6;221;10.24705505
8.294175625;10.5;227;10.77972031
10.24705505;10.5;234;10.65944338
10.77972031;10.4;240;10.49083161
10.65944338;9.8;245;8.179972649
10.49083161;9.1;251;7.7411854270000005
8.179972649;8.5;242;4.661627769
7.7411854270000005;7.3;263;2.152845919
4.661627769;6.1;285;0.6995399590000001
2.152845919;4.9;306;1.5556119380000002
0.6995399590000001;4.4;302;0.6067769679999999
1.5556119380000002;3.8;297;1.113106966
0.6067769679999999;3.3;293;0.480116971
1.113106966;4.4;307;2.4843678469999997
0.480116971;5.6;321;6.65546751
2.4843678469999997;6.7;335;9.850591421
6.65546751;7.5;337;10.31174874
9.850591421;8.2;338;10.38443446
10.31174874;8.5;322;11.14253521
10.38443446;8.7;320;11.19037294
11.14253521;8.9;318;10.06177449
11.19037294;9.1;316;9.249206543
10.06177449;10.1;334;9.256271138999999
9.249206543;11.2;351;9.217913403999999
9.256271138999999;12.2;9;7.85006167
9.217913403999999;10.7;10;3.120826855
7.85006167;9.1;10;0.981736973
3.120826855;7.6;11;3.938042775
0.981736973;8.5;6;5.818173900000001
3.938042775;9.4;2;9.190773264
5.818173900000001;10.7;357;9.097947374
9.190773264;10.5;352;8.804099336
9.097947374;10.3;348;7.867659822
8.804099336;10.1;343;5.317978635
7.867659822;9.7;339;5.861364841
5.317978635;9.3;334;7.685600518999999
5.861364841;8.9;330;7.092952013
7.685600518999999;9.2;328;7.751100779
7.092952013;9.6;326;7.915187597
7.751100779;9.9;324;8.095014572
7.915187597;9.7;321;7.129202843
8.095014572;9.4;318;6.497699976
7.129202843;8.3;315;5.324175835
6.497699976;8.3;314;5.370588064
5.324175835;8.3;313;6.303620577
5.370588064;8.3;312;5.114231825
6.303620577;8.1;309;5.206562518999999
5.114231825;7.8;305;3.20708371
5.206562518999999;7.6;302;2.479719877
3.20708371;7.5;297;3.836542845
2.479719877;7.3;292;3.2732028960000004
3.836542845;7.2;287;3.3696858880000002
3.2732028960000004;7.0;278;3.244387984
3.3696858880000002;6.9;269;2.56870389
3.244387984;6.6;260;2.523777962
2.56870389;7.0;253;3.8735349180000003
2.523777962;7.3;247;5.670877695
3.8735349180000003;7.7;240;3.138673902
5.670877695;7.0;237;2.7236818080000003
3.138673902;6.3;233;1.327882886
2.7236818080000003;5.6;230;0.623755962
1.327882886;5.6;202;1.0150139329999999
0.623755962;5.6;174;1.93837893
1.0150139329999999;5.6;146;2.406351924
1.93837893;6.1;143;2.535489857
2.406351924;6.5;141;3.090772867
2.535489857;6.9;139;4.198736787
3.090772867;7.1;140;6.786403893999999
4.198736787;7.3;141;7.933158636
6.786403893999999;7.5;142;7.612293959
7.933158636;7.7;144;7.330408573
7.612293959;7.8;145;4.956341505
7.330408573;8.0;147;7.758412599999999
4.956341505;10.8;189;8.314128876
7.758412599999999;13.6;230;8.844316006
8.314128876;16.4;272;7.692355394
8.844316006;13.9;274;7.027142525
7.692355394;11.5;275;4.868410945
7.027142525;8.1;276;2.448240876
4.868410945;8.4;261;5.621367693
2.448240876;8.8;247;3.809462905
5.621367693;9.1;232;4.057019949
3.809462905;8.5;225;9.774126768
4.057019949;7.8;218;3.492936611
9.774126768;7.2;211;2.8341689710000004
3.492936611;8.4;212;2.943973839
2.8341689710000004;9.5;213;7.130008697999999
2.943973839;10.7;214;11.4438796
7.130008697999999;10.8;225;10.81671429
11.4438796;10.8;236;9.290228127999999
10.81671429;11.0;257;10.00234795
9.290228127999999;11.1;254;10.593201400000002
10.00234795;11.1;251;10.1590631
10.593201400000002;11.2;248;8.956165552
10.1590631;11.6;256;7.648979767999999
8.956165552;11.9;263;7.352343664
7.648979767999999;12.3;271;8.81767045
7.352343664;12.6;275;9.666799068
8.81767045;12.8;280;11.43960381
9.666799068;13.1;284;11.44474745
11.43960381;12.3;284;10.80710983
11.44474745;11.4;285;11.2866087
10.80710983;11.2;284;10.51995659
11.2866087;10.4;284;8.48751206
10.51995659;9.5;283;7.831842609
8.48751206;8.7;283;6.799229808
7.831842609;8.1;277;3.008852959
6.799229808;7.4;270;2.9150358439999997
3.008852959;6.8;264;1.542473912
2.9150358439999997;6.7;248;2.754479766
1.542473912;6.7;233;3.154288769
2.754479766;6.6;217;1.304026902
3.154288769;6.2;198;0.84968695
1.304026902;5.7;178;1.303095937
0.84968695;5.5;147;1.964281023
1.303095937;5.9;142;2.9800379280000002
1.964281023;6.4;137;2.2138839359999998
2.9800379280000002;6.8;132;5.721195936
2.2138839359999998;7.7;130;8.489556074
5.721195936;8.6;129;6.1407105920000005
8.489556074;9.5;127;7.705802679
6.1407105920000005;9.9;129;11.21547079
7.705802679;10.4;131;11.18956709
11.21547079;10.8;133;10.99672747
11.18956709;9.3;159;10.54839945
10.99672747;7.8;184;5.278629541
10.54839945;5.8;212;2.9341208930000002
5.278629541;6.0;196;0.9106619659999999
2.9341208930000002;6.3;181;1.165158987
0.9106619659999999;6.5;165;4.047351837
1.165158987;8.0;189;9.674730539
4.047351837;9.5;213;9.47910285
9.674730539;11.0;237;9.059775352
9.47910285;11.2;235;10.95105791
9.059775352;11.5;232;11.33178091
10.95105791;11.7;230;10.45860863
11.33178091;11.4;228;6.459590672999999
10.45860863;11.0;225;9.75881958
6.459590672999999;9.4;213;4.351670861000001
9.75881958;10.4;217;3.4224199060000005
4.351670861000001;11.5;220;8.651847601
3.4224199060000005;12.5;224;8.403794765
8.651847601;12.2;220;6.43716073
8.403794765;11.9;217;8.706873894
6.43716073;11.6;213;10.71595764
8.706873894;12.4;216;11.4249177
10.71595764;13.3;218;11.27675581
11.4249177;14.1;221;11.44759846
11.27675581;13.7;219;11.45100546
11.44759846;13.2;218;10.61488867
11.45100546;12.4;223;8.140747786
10.61488867;11.9;220;7.97777462
8.140747786;11.3;217;8.219506502
7.97777462;10.8;214;8.142916678999999
8.219506502;10.4;211;9.202730417
8.142916678999999;10.0;207;6.0000458960000005
9.202730417;9.6;204;5.768910527
6.0000458960000005;8.8;190;4.05373466
5.768910527;7.9;177;8.679175615
4.05373466;7.1;163;4.775150776
8.679175615;7.5;155;3.000053942
4.775150776;7.9;147;4.874606729
3.000053942;7.2;141;4.5036756989999995
4.874606729;7.4;134;5.317296743
4.5036756989999995;7.5;128;5.727453828
5.317296743;7.7;121;7.141473532000001
5.727453828;7.5;117;3.9774559139999996
7.141473532000001;7.4;114;2.339117944
3.9774559139999996;7.2;110;2.4804638619999997
2.339117944;6.5;109;3.052724838
2.4804638619999997;5.9;108;3.353822947
3.052724838;5.2;107;2.30949688
3.353822947;4.7;102;0.322289988
2.30949688;4.2;97;0.531424969
0.322289988;4.0;94;0.584840983
0.531424969;3.7;100;0.067976994
0.584840983;3.3;105;0.067171995
0.067976994;3.0;111;0.055769995
0.067171995;3.0;116;0.530929975
0.055769995;2.9;122;0.225124992
0.530929975;2.9;127;0.33387599100000004
0.225124992;3.1;136;0.400304988
0.33387599100000004;3.3;146;0.448824987
0.400304988;3.5;155;0.6895029840000001
0.448824987;3.6;152;1.141053945
0.6895029840000001;3.6;148;0.7802849709999999
1.141053945;3.5;153;1.392018974
0.7802849709999999;3.9;149;1.67415297
1.392018974;4.2;145;1.54538697
1.67415297;4.6;141;1.385511905
1.54538697;4.7;140;1.2689529959999999
1.385511905;4.7;138;0.901181936
1.2689529959999999;4.8;137;1.096004993
0.901181936;4.8;132;1.5964468719999998
1.096004993;4.7;127;1.78854388
1.5964468719999998;4.7;122;1.595578969
1.78854388;4.5;120;1.408997953
1.595578969;4.4;119;1.23084493
1.408997953;4.3;123;0.912025958
1.23084493;4.1;121;0.875402957
0.912025958;3.9;120;1.188955009
0.875402957;3.7;118;0.150950998
1.188955009;3.7;118;1.5289649369999998
0.150950998;3.6;119;1.415070966
1.5289649369999998;3.6;119;0.6859089620000001
1.415070966;3.6;122;0.875091985
0.6859089620000001;3.7;125;1.141548961
0.875091985;3.7;128;1.31406495
1.141548961;3.8;128;1.4118318859999999
1.31406495;3.9;128;1.412838936
1.4118318859999999;4.2;131;1.289898932
1.412838936;4.3;132;1.463093966
1.289898932;4.5;132;1.5172539059999999
1.463093966;4.6;133;1.624207973
1.5172539059999999;4.4;133;1.340710968
1.624207973;4.3;132;1.31158492
1.340710968;4.1;132;1.227436006
1.31158492;4.1;130;0.8093469440000001
1.227436006;4.2;128;0.582796957
0.8093469440000001;4.2;126;0.250406982
0.582796957;4.2;124;0.578210972
0.250406982;4.2;122;0.68690097
0.578210972;3.9;111;0.7552489640000001
0.68690097;3.9;116;0.590976968
0.7552489640000001;4.0;122;0.364860997
0.590976968;4.0;127;0.725257978
0.364860997;3.9;129;0.47596597700000004
0.725257978;3.9;131;0.48302996200000003
0.47596597700000004;3.8;133;0.554539993
0.48302996200000003;3.9;133;0.545802936
0.554539993;4.0;133;0.81777297
0.545802936;4.1;133;1.486765921
0.81777297;4.3;136;1.161440939
1.486765921;4.6;138;0.6952029470000001
1.161440939;5.3;141;0.977957964
0.6952029470000001;5.6;140;1.338788956
0.977957964;5.9;138;1.911982834
1.338788956;6.2;137;2.5984477999999998
1.911982834;6.0;137;2.855733812
2.5984477999999998;5.8;138;2.202666998
2.855733812;5.6;138;2.554265857
2.202666998;5.8;137;2.605202794
2.554265857;5.9;136;2.435909867
2.605202794;6.1;135;2.529912889
2.435909867;6.2;134;3.193327785
2.529912889;6.2;133;3.86169982
3.193327785;6.6;129;5.052327991
3.86169982;6.7;130;4.4384238719999995
5.052327991;6.7;130;7.704191685
4.4384238719999995;6.8;131;10.03271294
7.704191685;6.9;128;6.844775557999999
10.03271294;7.1;126;5.983624578
6.844775557999999;7.2;123;7.949206591
5.983624578;7.6;122;9.191515684
7.949206591;8.1;121;6.088596821
9.191515684;8.5;120;6.291474462
6.088596821;9.0;119;5.491856575
6.291474462;9.4;117;9.873767614
5.491856575;10.3;115;7.561977625
9.873767614;11.6;119;7.338773727
7.561977625;12.9;124;11.33847237
7.338773727;14.2;128;10.70591784
11.33847237;14.3;127;11.30525923
10.70591784;14.5;126;11.19619799
11.30525923;14.6;125;11.10770988
11.19619799;14.5;127;11.12890148
11.10770988;14.4;128;11.07530165
11.12890148;14.3;130;11.173394199999999
11.07530165;14.4;131;11.00893402
11.173394199999999;14.5;132;10.9743576
11.00893402;15.2;133;10.68416739
10.9743576;14.9;133;10.94981813
10.68416739;14.7;133;10.95254517
10.94981813;14.4;133;11.18287516
10.95254517;13.9;132;11.15232515
11.18287516;13.5;130;11.08248806
11.15232515;13.0;129;11.16255093
11.08248806;12.7;128;11.17289972
11.16255093;12.5;127;11.00757313
11.17289972;12.2;126;8.726579427999999
11.00757313;11.3;126;7.503543615
8.726579427999999;10.4;126;7.4532265660000006
7.503543615;9.8;133;10.24848056
7.4532265660000006;8.9;132;8.008942842
10.24848056;8.0;132;5.076867818999999
8.008942842;7.1;131;2.78626883
5.076867818999999;6.3;143;2.224416852
2.78626883;5.5;155;1.506532907
2.224416852;4.7;167;0.36517099299999994
1.506532907;4.3;194;0.23795199399999997
0.36517099299999994;3.9;221;0.707102984
0.23795199399999997;3.5;248;3.68806988
0.707102984;3.2;292;3.4083529710000002
3.68806988;2.9;335;4.540668845
3.4083529710000002;1.0;190;6.929607868
4.540668845;4.4;211;8.199427842999999
6.929607868;7.9;232;11.42807817
8.199427842999999;11.3;253;11.33246374
11.42807817;10.5;241;11.15926647
11.33246374;9.8;229;10.72735739
11.15926647;9.0;217;8.302354813
10.72735739;8.6;190;2.1240928169999997
8.302354813;8.1;164;4.787358642
2.1240928169999997;7.7;137;7.374961852999999
4.787358642;8.0;140;7.43513155
7.374961852999999;8.2;142;7.010040997999999
7.43513155;9.1;147;8.369217873
7.010040997999999;9.5;147;9.370288849
8.369217873;9.8;147;7.848697424
9.370288849;10.2;147;9.093918562
7.848697424;10.6;148;10.89603186
9.093918562;11.0;150;10.84088278
10.89603186;11.4;151;9.967027664
10.84088278;11.2;151;10.00711942
9.967027664;11.0;151;10.18242407
10.00711942;10.8;151;8.828885794
10.18242407;10.8;156;10.44801331
8.828885794;10.8;160;10.42180109
10.44801331;9.3;165;11.01854038
10.42180109;9.1;163;10.89578295
11.01854038;9.0;162;5.437574862999999
10.89578295;8.8;160;4.063897967
5.437574862999999;8.7;157;2.81675595
4.063897967;8.7;153;2.603218913
2.81675595;8.6;150;3.738200903
2.603218913;8.6;151;4.862771749
3.738200903;8.7;151;5.692691445
4.862771749;8.7;152;6.610231637999999
5.692691445;8.3;148;6.863798857000001
6.610231637999999;7.9;145;7.281950712
6.863798857000001;6.1;155;5.050964713
7.281950712;6.3;149;3.238439918
5.050964713;6.6;144;3.410211921
3.238439918;6.8;138;4.154616833
3.410211921;6.8;136;5.815260768
4.154616833;6.9;133;4.0548499819999995
5.815260768;6.9;131;6.151864647999999
4.0548499819999995;6.9;131;7.296264647999999
6.151864647999999;7.0;131;7.239441632999999
7.296264647999999;7.0;131;7.320617437
7.239441632999999;7.1;130;8.297893763
7.320617437;7.3;129;9.359567642
8.297893763;7.7;133;8.204880953
9.359567642;7.8;133;10.10824895
8.204880953;7.8;133;7.629770517000001
10.10824895;7.9;133;4.266591907
7.629770517000001;7.5;133;4.470646739
4.266591907;7.1;132;1.9433989230000002
4.470646739;6.7;132;1.938255906
1.9433989230000002;6.3;130;0.8485089840000001
1.938255906;5.9;128;0.724637955
0.8485089840000001;5.5;126;0.78747195
0.724637955;5.0;122;0.733312979
0.78747195;4.5;118;0.650030002
0.733312979;3.9;118;0.182305988
0.650030002;3.9;111;0.18484599100000002
0.182305988;3.8;103;0.189122984
0.18484599100000002;3.8;96;0.167309985
0.189122984;3.4;94;0.167309985
0.167309985;2.9;91;0.167309985
0.167309985;2.5;89;0.167309985
0.167309985;2.5;103;0.167309985
0.167309985;2.5;117;0.167309985
0.167309985;2.5;131;0.167309985
0.167309985;2.3;139;0.290995993
0.167309985;2.2;146;0.480612986
0.290995993;2.5;148;0.29105798899999996
0.480612986;2.8;149;0.323589988
0.29105798899999996;3.0;149;0.292793982
0.323589988;3.3;150;0.32867199199999997
0.292793982;3.5;153;0.643584952
0.32867199199999997;3.6;155;0.865984946
0.643584952;3.8;158;1.814942896
0.865984946;4.2;155;1.138699949
1.814942896;4.5;153;0.955339968
1.138699949;4.9;150;1.315738887
0.955339968;4.9;146;2.19163692
1.315738887;4.8;142;2.600802958
2.19163692;4.9;135;2.662334979
2.600802958;5.0;136;2.907723844
2.662334979;5.2;136;2.98282671
2.907723844;5.3;137;2.501655042
2.98282671;5.3;138;1.890292883
2.501655042;5.2;138;1.331105918
1.890292883;5.2;139;0.7954659609999999
1.331105918;5.1;138;0.795837998
0.7954659609999999;5.1;138;0.8760849390000001
0.795837998;5.0;137;0.68497996
0.8760849390000001;4.7;132;0.797820002
0.68497996;4.5;127;0.633919969
0.797820002;4.1;118;0.688636005
0.633919969;3.8;117;0.244024977
0.688636005;3.5;115;0.118045989
0.244024977;3.2;114;0.118603989
0.118045989;3.3;119;0.0
0.118603989;3.4;124;0.0
0.0;3.5;129;0.043933995
0.0;3.4;126;0.059487995
0.043933995;3.3;124;0.059487995
0.059487995;3.2;121;0.071632994
0.059487995;3.2;122;0.08551399400000001
0.071632994;3.1;124;0.08551399400000001
0.08551399400000001;3.6;129;0.08551399400000001
0.08551399400000001;3.6;128;0.08551399400000001
0.08551399400000001;3.6;126;0.08551399400000001
0.08551399400000001;3.6;125;0.08551399400000001
0.08551399400000001;3.4;126;0.08551399400000001
0.08551399400000001;3.3;126;0.08551399400000001
0.08551399400000001;3.1;127;0.08551399400000001
0.08551399400000001;3.3;131;0.08551399400000001
0.08551399400000001;3.4;136;0.08551399400000001
0.08551399400000001;3.6;140;0.28572798899999996
0.08551399400000001;3.5;139;0.171833992
0.28572798899999996;3.5;138;0.156155992
0.171833992;3.7;139;0.16489299400000001
0.156155992;3.7;141;0.167309992
0.16489299400000001;3.7;144;0.888352945
0.167309992;3.7;146;0.802715972
0.888352945;4.0;147;0.184845984
0.802715972;4.4;149;0.183296984
0.184845984;4.7;150;0.945300996
0.183296984;4.8;150;1.3346999590000002
0.945300996;4.9;150;0.5071979910000001
1.3346999590000002;5.0;150;0.403092995
0.5071979910000001;5.0;151;0.8760849540000001
0.403092995;5.0;153;0.23107399
