VALS-Valsneset..-G1-T4015A3 -0104;VALS-Valsneset..-G2-T4015A3 -0104;VALS-Valsneset..-G3-T4015A3 -0104;VALS-Valsneset..-G4-T4015A3 -0104;VALS-Valsneset..-G5-T4015A3 -0104;RRS.S2451.Gunit.M1 G1.AVL;RRS.S2451.Gunit.M2 G1.AVL;RRS.S2451.Gunit.M3 G1.AVL;RRS.S2451.Gunit.M4 G1.AVL;RRS.S2451.Gunit.M5 G1.AVL;VALS-Valsneset..-GS1-5-T4015A3 -0104;DNMI_71550...........T0015A3-0120;/arome_windvel_6372_0961;DNMI_65940...........T0015A3-0120;/arome_windvel_6385_0846;DNMI_71850...........T0015A3-0120;/arome_windvel_6418_0942;STORM-Vals-Vindhast-25km;STORM-Vals-Vindretn-25km;/arome_windvel_6387_0958;/arome_winddir_6387_0958;/arome_airtemp_6387_0958;/arome_windvel_6385_0969;/arome_winddir_6385_0969;/arome_airtemp_6385_0969;/arome_windvel_6383_0964;/arome_winddir_6383_0964;/arome_airtemp_6383_0964;/arome_windvel_6378_0955;/arome_winddir_6378_0955;/arome_airtemp_6378_0955;/arome_windvel_6379_0970;/arome_winddir_6379_0970;/arome_airtemp_6379_0970;Target
0.12944799699999998;0.129385978;0.093817994;0.101006001;0.127279997;1;1;1;1;1;0.580937967;1.4;4.97082619;8.1;9.91236899;7.0;9.476277999;3.7;252;8.785386399;286.2870374;15.38955;6.007854431;286.3515952;16.2831;4.689467097;288.1454167;16.538;4.406795575;287.3940277;16.9706;2.80379132;303.0068228;15.963770000000002;1.180403903
0.056141995;0.09803099900000001;0.08569999;0.104289994;0.10850399699999999;1;1;1;1;1;0.452666976;4.0;5.048431293999999;9.0;8.775964927;9.2;9.940723755;3.9;237;7.125589516000001;277.75203010000007;15.39272;2.8733538989999996;262.77015950000003;16.09292;1.7451227009999999;271.4657332;16.059720000000002;3.729087682;259.1578625;16.4269;1.582445979;247.301596;14.3312;1.900642931
0.09350799;0.305557966;0.186643988;0.291366994;0.303326964;1;1;1;1;1;1.180403903;2.9;6.142612485;9.8;8.964144419;7.9;8.633571876;4.1;223;6.02097449;278.1788522;15.307520000000002;4.196636149;280.4727764;16.051660000000002;2.8389877130000003;282.94261339999997;16.38467;2.3055697530000003;263.8390347;16.30947;0.7705527990000001;284.54213260000006;14.613179999999998;1.3011139040000002
0.24049299999999998;0.47819697899999997;0.37353497700000005;0.393054962;0.415363014;1;1;1;1;1;1.900642931;5.2;2.738529699;9.9;8.818697383;7.7;7.638822723;4.2;224;4.5971067119999995;247.8925379;15.25356;1.9527403769999998;228.8570733;15.895170000000002;3.796269268;255.78453530000002;15.5485;5.699386875;253.83189380000002;14.7819;2.031762785;251.3559074;13.6022;1.636414915
0.16960299;0.285789967;0.259082973;0.287648976;0.298988998;1;1;1;1;1;1.3011139040000002;3.8;4.053329831;10.2;10.07035458;7.8;7.723868832999999;4.2;224;6.730864282000001;240.0637434;15.5646;2.572669351;232.24377859999998;14.98843;2.01031749;235.93536400000002;14.9186;2.286246128;242.5123454;15.006979999999999;1.158508968;194.5897649;13.8356;1.822873831
0.172515005;0.402969003;0.328732967;0.343046963;0.389150977;1;1;1;1;1;1.636414915;1.9;2.00279119;9.0;9.182538523;9.1;8.235829184;4.1;225;6.464285153;241.5563827;15.40518;1.710556217;201.76056930000001;14.688870000000001;1.1756312009999998;182.39810480000003;14.495020000000002;1.9979201169999998;157.58462880000002;14.5082;1.703795498;160.6657602;13.611720000000002;2.4973190130000003
0.202382982;0.46908795799999997;0.314170957;0.37266796799999996;0.464563966;1;1;1;1;1;1.822873831;2.9;1.396661515;8.9;8.395111765;8.6;9.043306084;4.1;225;3.157376384;178.9338725;14.86196;1.948056301;170.18187890000002;14.0607;1.634334687;169.2326352;13.6232;2.11791991;165.12732240000003;13.7062;1.5471359040000001;170.5118174;12.64712;1.278992891
0.24222800100000003;0.61985302;0.460349977;0.560055017;0.614832997;1;1;1;1;1;2.4973190130000003;2.9;1.957647224;7.8;8.763167042000001;4.6;8.186979744;3.6;216;3.819419262;183.0452282;14.492579999999998;2.337414909;171.97307130000002;13.73916;1.868168988;167.5559355;13.454979999999999;2.471749074;169.5466056;13.776270000000002;1.785344375;177.2338946;12.5131;0.210624982
0.162476987;0.327493966;0.23429599399999998;0.26602298;0.288702965;1;1;1;1;1;1.278992891;1.6;1.687558524;5.2;7.222289536;4.1;8.081442073;3.1;207;4.093896076;183.9658574;14.30044;2.3653542080000003;173.20539430000002;13.6774;1.905037823;174.9250295;13.42544;2.68520962;180.32167969999998;13.69595;1.706235345;189.71847730000002;12.4767;0.137565985
0.011898;0.061160997;0.033461995;0.037179999;0.066923991;1;1;1;1;1;0.210624982;2.0;2.24832069;5.1;7.0183088520000005;5.1;7.698121407;2.6;198;2.7729619910000003;169.94843459999998;14.547270000000001;2.251107267;144.5764517;13.93936;1.909680614;140.224785;13.7289;2.229909644;142.8461498;13.902729999999998;2.2038440059999997;141.0854542;12.75088;0.137565985
0.0;0.0;0.033461995;0.037179999;0.066923991;1;1;1;1;1;0.137565985;1.2;1.53179918;5.0;7.7071294660000005;4.2;7.1187081679999995;2.1;170;3.4782508930000002;168.938021;13.93325;2.2590495109999997;163.2443938;13.1442;1.790006391;159.78429269999998;12.71108;2.330641725;152.61110380000002;12.985;1.795622801;153.3968978;11.84487;0.137565985
0.0;0.0;0.033461995;0.037179999;0.066923991;1;1;1;1;1;0.137565985;1.7;1.9728279640000002;4.0;5.346613424;4.8;6.841694782;1.7;143;2.318220806;164.53544580000002;13.788479999999998;1.8005583509999998;158.2417236;12.88125;1.4136320980000001;153.1423941;12.43936;2.044220288;147.1178086;12.84023;1.345209411;149.74880359999997;11.7421;0.137565985
0.0;0.0;0.033461995;0.037179999;0.066923991;1;1;1;1;1;0.137565985;2.0;1.811040793;4.3;4.514855409;4.3;6.271169027000001;1.2;115;1.7091774290000001;169.64452169999998;13.8141;1.242309831;157.0221385;12.86196;1.032763003;152.57421509999998;12.4523;1.6651445230000002;145.5276137;12.91665;0.88052524;156.391083;12.0563;0.137565985
0.0;0.0;0.033461995;0.037179999;0.066923991;1;1;1;1;1;0.137565985;2.1;1.7383081809999998;3.6;4.491773753;3.2;5.830492655;1.0;94;1.296846785;150.4242305;13.78628;1.077004738;147.96757659999997;13.06216;0.8363496340000001;141.8992321;12.8351;1.415105233;143.57307680000002;13.29897;0.8919156970000001;137.972925;12.31606;0.137565985
0.0;0.0;0.033461995;0.037179999;0.066923991;1;1;1;1;1;0.137565985;1.6;1.4566365540000001;2.5;3.9822811060000003;4.2;4.913690225;0.7;73;1.263861587;127.3532753;13.834620000000001;1.106643696;118.2991605;13.3776;0.809923418;131.3316048;13.25015;1.37310958;144.3616369;13.58755;0.7860172209999999;129.4774887;12.55142;0.137565985
0.0;0.0;0.033461995;0.037179999;0.066923991;1;1;1;1;1;0.137565985;0.0;1.3982606569999998;2.3;3.1026516230000003;1.9;3.92328138;0.6;36;1.082431221;75.21017338;14.18643;0.714796916;48.08665878;13.933;0.5626736960000001;18.32838802;14.0297;0.36723496;86.11967155;14.430079999999998;0.557927264;5.7446909370000006;13.288479999999998;0.137565985
0.0;0.0;0.033461995;0.037179999;0.066923991;1;1;1;1;1;0.137565985;1.2;1.146861217;2.1;3.1768504739999996;2.4;3.2822344980000002;1.3;22;1.155425005;48.03217963;14.3771;0.852095057;33.42995598;14.36343;0.7691261290000001;26.76705514;14.748679999999998;1.0969861890000001;9.412091602;15.33804;1.147912799;6.801018272;13.917629999999999;0.137565985
0.0;0.0;0.033461995;0.037179999;0.066923991;1;1;1;1;1;0.137565985;1.5;0.8738866129999999;1.1;2.237155602;2.4;2.374417879;2.0;8;1.9617908780000002;52.73282766;14.520170000000002;1.8777624659999999;37.59994265;15.532860000000001;1.490754796;27.38702232;15.7057;1.8772503919999999;15.7163077;15.967429999999998;1.958801478;6.863491582999999;15.07485;0.137565985
0.0;0.0;0.033461995;0.037179999;0.066923991;1;1;1;1;1;0.137565985;0.0;0.6116897410000001;0.0;2.020228107;0.9;2.094915334;2.7;354;2.583854278;45.82201644;14.5978;2.465186759;21.94909057;15.3566;2.1891265719999997;27.08217831;15.77847;2.443675399;19.49431126;16.21987;2.649215693;8.373634124;14.719870000000002;0.137565985
0.0;0.0;0.033461995;0.037179999;0.066923991;1;1;1;1;1;0.137565985;2.2;1.785985809;0.0;1.979591748;1.9;1.2708756959999998;3.0;348;2.19043541;34.16723751;14.507229999999998;2.090040062;7.806395996;15.14785;1.892819576;16.24438028;15.1381;2.51423637;26.61007036;15.83828;2.41273554;6.161923487;14.15957;0.137565985
0.0;0.0;0.033461995;0.037179999;0.066923991;1;1;1;1;1;0.137565985;3.1;2.890345196;1.5;2.741747628;0.5;0.18021768100000002;3.2;342;3.0437078810000004;55.2801318;14.3964;2.179768304;38.44437576;15.079979999999999;1.98275358;46.37924725;15.58975;2.743755601;37.794335;16.787;2.082003054;24.35812863;13.46768;0.137565985
0.0;0.0;0.033461995;0.037179999;0.066923991;1;1;1;1;1;0.137565985;4.9;2.8848569239999997;1.9;2.39395273;0.6;1.470214685;3.5;336;2.958351397;42.97486865;14.226220000000001;2.770064645;25.65398706;15.67056;2.3341983230000003;22.92471049;16.402;2.889843113;13.62407723;16.77993;2.169480567;11.24049359;13.85415;0.236897983
0.0;0.0;0.033461995;0.037179999;0.066923991;1;1;1;1;1;0.137565985;5.6;2.648981998;3.0;1.68599679;1.8;1.763097963;3.5;326;3.139313384;33.64326534;14.35635;2.962553101;35.40339446;15.484279999999998;2.5483901319999998;27.06837273;16.34756;2.96019274;6.164136557000001;16.85732;2.629068711;15.42349126;14.73916;0.818703979
0.049883000999999996;0.049448997;0.033461995;0.037179999;0.066923991;1;1;1;1;1;0.236897983;6.4;2.049774201;5.3;1.587052115;2.7;2.352591593;3.6;316;1.36187053;355.3201778;14.4208;1.733801506;356.6651393;15.97158;1.969760786;353.8445768;16.748929999999998;2.52853455;346.332969;16.48525;2.4577484480000003;357.2835015;15.222560000000001;1.184987992
0.17325899;0.168734998;0.165699005;0.143763006;0.167247981;1;1;1;1;1;0.818703979;5.9;2.686596681;5.1;1.223199875;4.9;0.9196387420000001;3.6;306;1.14568733;316.35438880000004;14.47817;1.9043241080000002;326.6783155;16.0436;1.879698374;325.4818816;16.43423;1.651182905;335.7768128;15.869779999999999;2.3457339459999997;329.93909060000004;15.07485;0.465121999
0.230268002;0.237765998;0.236341;0.22617799;0.254435003;1;1;1;1;1;1.184987992;6.9;3.140341026;2.4;0.302393542;4.6;2.19859276;3.7;301;2.332723927;291.9940105;14.55654;2.176844354;304.1894663;15.736229999999999;1.92105771;309.0419444;16.14346;1.5998053730000001;332.04841139999996;15.881739999999999;2.223481809;327.7973448;15.16494;0.160431989
0.091463;0.10001400099999999;0.102245003;0.071014002;0.100385994;1;1;1;1;1;0.465121999;5.4;2.426383175;0.4;1.0198397829999999;3.3;2.654109467;3.8;297;1.971933735;282.1501652;14.524560000000001;2.0058182280000003;305.33786989999993;15.55093;1.764289189;305.65153680000003;16.00405;1.419470969;335.5322762;15.938620000000002;2.125154205;330.04715960000004;15.04214;0.118975993
0.021378998;0.055769995;0.037179999;0.026025998999999998;0.020076998000000002;1;1;1;1;1;0.160431989;4.5;2.165676085;0.0;1.12369787;2.6;2.923102984;2.6;316;2.995408541;320.2790013;14.732079999999998;2.7300434210000004;313.9942319;15.2101;2.2098073169999997;316.5865705;15.4694;2.169783875;324.8976092;15.30776;2.630160618;320.7197514;14.3146;0.118975993
0.0;0.055769995;0.037179999;0.026025998999999998;0.0;1;1;1;1;1;0.118975993;3.7;2.339818967;5.3;0.891692277;3.0;2.2622482180000003;2.5;303;2.0421759269999997;329.24938080000004;14.69326;1.757242405;325.34419110000005;14.90957;1.3881077069999999;328.28519960000006;15.0663;1.494172635;336.88205120000003;14.96084;1.786796684;331.5469627;13.849020000000001;0.118975993
0.0;0.055769995;0.037179999;0.026025998999999998;0.0;1;1;1;1;1;0.118975993;2.4;2.876033656;0.0;2.011370538;3.6;3.0325223130000003;2.5;290;2.029772603;323.0401182;14.5563;1.6167147530000001;316.85108419999995;14.4142;1.051652291;321.2056297;14.48257;1.2964385109999998;321.18048480000004;14.5148;1.191616763;318.7088862;13.0187;0.118975993
0.0;0.055769995;0.037179999;0.026025998999999998;0.0;1;1;1;1;1;0.118975993;2.7;2.01389385;0.0;1.590265742;3.7;2.806822041;2.4;277;1.275871611;297.6310391;14.47524;0.757029133;288.4178753;13.8395;0.42867575700000005;264.5646108;13.8307;0.7112665509999999;274.6006379;13.88052;0.682392362;297.2012637;12.30776;0.118975993
0.0;0.055769995;0.037179999;0.026025998999999998;0.0;1;1;1;1;1;0.118975993;2.3;1.343852183;0.0;1.44347148;2.6;1.4267783280000002;2.6;260;1.8157682880000001;267.13246580000003;14.4457;1.08101151;240.771623;13.405660000000001;0.9179864109999999;232.3253341;13.37393;1.055622473;254.57455869999998;13.250879999999999;0.8689007209999999;271.31908319999997;11.70498;0.0
0.0;0.055769995;0.037179999;0.026025998999999998;0.0;1;1;1;1;1;0.118975993;0.0;1.141041149;0.0;2.902303332;1.6;0.99835738;2.7;243;1.226628974;223.3200208;14.3788;1.556296244;174.8971149;12.574119999999999;1.431687896;179.01328909999998;12.16836;1.376351848;185.5273806;13.038960000000001;0.52033347;204.8901591;10.6786;0.027326997000000002
0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;0.0;2.0;0.898888892;1.5;3.868744524;1.8;1.317300634;2.9;226;1.839617708;207.46165190000002;14.47988;1.5381877769999999;169.0649553;12.74502;1.315274653;155.1364544;12.35342;1.904869984;151.0292895;13.1957;1.0980696620000001;175.21525359999998;11.1923;0.033461995
0.0;0.0;0.0;0.0;0.027326997000000002;1;1;1;1;1;0.027326997000000002;1.9;0.777331839;4.3;5.262654016;1.1;1.344899095;2.6;216;2.014607573;195.84345180000003;13.96865;1.4044436869999999;179.4704408;12.7875;1.1858870190000002;177.39029299999999;12.35586;1.892157813;166.6983406;12.70107;1.302283715;176.52662709999998;11.24258;0.057318993
0.0;0.0;0.0;0.0;0.033461995;1;1;1;1;1;0.033461995;0.0;1.245323924;4.9;6.359085143;1.5;2.671753514;2.4;206;2.068651863;200.56099809999998;13.703029999999998;1.4420467080000001;190.0802854;12.401760000000001;1.244951601;183.911176;11.87588;1.736377104;173.42660180000001;12.56533;1.208657259;185.3061466;10.9374;0.059487995
0.023856997;0.0;0.0;0.0;0.033461995;1;1;1;1;1;0.057318993;0.5;1.10248764;3.7;6.448001228;2.5;2.632232488;2.1;196;2.206650076;186.67582969999998;13.5702;1.531403699;166.8102715;12.40713;1.205163948;171.2695982;12.15322;1.680092415;171.4487144;12.972560000000001;1.275091771;163.24907050000002;11.14834;0.059487995
0.026025998999999998;0.0;0.0;0.0;0.033461995;1;1;1;1;1;0.059487995;1.2;0.966209208;5.2;5.634319515;4.4;4.650028506;2.4;178;2.708966109;182.81957780000002;13.586079999999999;1.7648309930000001;165.1866637;12.6891;1.3811674040000002;168.04173590000002;12.349269999999999;2.075301011;156.2156908;12.67983;1.420464595;160.49982319999998;11.3351;0.059487995
0.026025998999999998;0.0;0.0;0.0;0.033461995;1;1;1;1;1;0.059487995;2.5;1.32375302;4.1;4.679664045;2.4;5.291043566;2.8;160;3.297497187;177.99282340000002;13.440579999999999;1.970739834;161.9355743;13.2184;1.5885335059999999;163.6736936;13.19106;1.992336631;156.12411409999999;13.40005;1.643782571;156.3671302;11.88833;0.059487995
0.026025998999999998;0.0;0.0;0.0;0.033461995;1;1;1;1;1;0.059487995;2.7;1.5931931730000002;4.6;4.2177034980000006;2.4;5.12485708;3.0;125;2.566771856;177.031952;13.79775;1.812749682;175.2381833;14.322170000000002;1.656318433;180.9258312;14.586329999999998;1.9065566000000003;167.67919730000003;14.385639999999999;1.573476511;171.57412130000003;12.23477;0.059487995
0.026025998999999998;0.0;0.0;0.0;0.033461995;1;1;1;1;1;0.059487995;4.1;1.562783732;4.1;3.9404251589999997;3.0;4.565946296;3.0;126;2.059298208;165.90660259999999;14.169579999999998;1.848126515;150.72314709999998;15.11685;1.658163836;157.948547;15.428370000000001;2.120607219;153.8808478;15.33218;1.70579831;149.57823159999998;13.02505;0.161051996
0.026025998999999998;0.0;0.0;0.0;0.033461995;1;1;1;1;1;0.059487995;3.9;1.430125951;3.6;3.502449804;3.8;4.562500541;3.1;128;1.380910576;129.8459439;14.5087;1.633852294;133.9672114;15.694729999999998;1.502957139;141.8038329;16.1083;1.997308675;148.7778811;16.83926;2.192634603;150.13138830000003;15.276760000000001;0.32451900100000003
0.026025998999999998;0.026769999;0.015616;0.035444997;0.057195;1;1;1;1;1;0.161051996;4.8;2.390430147;0.0;2.8991061289999998;4.4;3.7413567739999998;3.1;129;3.1075126739999996;49.34659427;14.501370000000001;1.9868420930000001;70.69597305;17.301170000000003;1.525327534;119.8923493;18.229879999999998;2.433011243;147.2949704;18.18887;2.70957082;146.82784740000002;16.7006;0.23696099399999998
0.06432099599999999;0.035755001;0.065871;0.08687700300000001;0.07169500000000001;1;1;1;1;1;0.32451900100000003;5.7;3.3243712860000003;0.0;2.111461753;4.0;2.984320965;3.2;111;4.647531253;40.5821123;14.532129999999999;2.75628191;52.39231415;17.8251;1.893639602;103.69564150000001;18.7665;2.122462858;118.53146100000001;19.07217;2.956677231;137.3712499;17.667379999999998;0.32563496399999997
0.053663;0.009109;0.047651999;0.065560997;0.060975999;1;1;1;1;1;0.23696099399999998;5.4;3.082454266;3.9;2.4914715469999997;4.4;2.931195305;3.2;93;5.894063261;42.44123577;14.946679999999999;3.368195323;104.4467995;18.989160000000002;3.0710384810000004;113.9279314;19.67227;3.412209967;124.5176321;20.0209;3.6017178139999997;130.524523;18.4501;0.8267589959999999
0.068348989;0.032965995;0.045793995;0.096977994;0.08154799;1;1;1;1;1;0.32563496399999997;5.7;3.5679816810000005;4.9;5.539361672;2.9;2.501245112;3.3;75;7.28379487;24.12263698;14.996479999999998;3.3618286569999998;27.4379135;18.7748;3.196364763;31.06141067;19.86514;2.825050273;127.541877;21.19717;3.440562954;128.3552957;19.83682;2.31643796
0.231817007;0.208703995;0.145684004;0.11439000099999999;0.126163989;1;1;1;1;1;0.8267589959999999;4.9;4.206787305;5.1;6.125069214;3.6;2.7853229789999996;4.2;70;8.254794088999999;27.8929815;14.9064;6.07043036;20.1709108;17.39858;4.701118825;28.32999032;19.077779999999997;3.4112382510000003;37.37571715;20.45474;3.9627924169999997;125.0881172;20.37075;4.376891851
0.52293694;0.531674027;0.49077600200000004;0.377314985;0.393736005;1;1;1;1;1;2.31643796;5.0;4.23970657;5.6;5.476275021;4.8;3.843740692;5.0;64;9.084397363999999;33.33921476;15.06582;6.31449815;25.93134807;17.3832;5.321006388;32.35016416;18.829;3.834907033;47.29125324;20.3256;4.18237568;107.8948197;20.45156;5.783783793
0.983721018;1.031930923;0.855574012;0.715404987;0.790260911;1;1;1;1;1;4.376891851;5.8;4.906625;6.5;6.839998494;6.1;5.528250091;5.9;59;9.169379386000001;33.94553959;15.224020000000001;6.238742618;25.47815271;17.21475;5.250446608;31.09987549;18.62344;4.780961209;41.65829224;19.78164;4.300062727;97.44841446;20.255760000000002;4.854157805
1.249991894;1.337364912;1.195523024;1.063905954;0.93699801;1;1;1;1;1;5.783783793;5.7;5.301531396000001;7.9;8.294132756;7.7;7.695335299;6.0;62;8.995111973;35.42523621;15.503079999999999;4.488435233;33.96878501;18.24868;3.90209726;38.8057369;19.20376;4.326091468;45.01166417;19.7648;4.10015293;92.65128052;19.8898;3.034135997
1.064959049;1.142664909;1.00869298;0.9231789109999999;0.7146619559999999;1;1;1;1;1;4.854157805;6.0;5.5976081010000005;9.7;9.788055383;8.8;9.133834152999999;6.2;65;7.958656905;35.407250399999995;15.60464;4.5311831389999995;81.61116348;20.2682;3.6867294999999998;80.67181883;20.83608;4.2487684439999995;77.72586;20.67935;4.203631734;90.59338573;19.62124;2.064170957
0.702144027;0.7480000259999999;0.596987009;0.539109945;0.44789499;1;1;1;1;1;3.034135997;5.8;5.433550617000001;8.9;10.33849621;9.8;9.476872763;6.4;60;6.539079677;42.67013381;16.534329999999997;4.175974617;80.81786801;20.4806;3.285801484;78.87230129;20.87173;3.276489816;65.0860827;20.28726;4.11513181;89.12477374;19.69888;2.520060897
0.36987900700000004;0.388406992;0.47168999899999997;0.40179199;0.43240296799999994;1;1;1;1;1;2.064170957;6.4;5.687237111;9.7;10.81375899;9.7;9.524998639;6.5;68;6.099629612999999;73.49979334;18.0087;4.365892337;78.8179125;19.717679999999998;3.74819452;79.01317593;20.1713;4.362199404;82.22252029;20.248929999999998;4.397327121;89.70113913;18.7919;3.7510278219999997
0.45805799999999997;0.47336298200000004;0.6191710229999999;0.43333298;0.536135912;1;1;1;1;1;2.520060897;7.5;5.486444682;9.1;11.00821467;10.8;10.79202087;6.5;77;6.991227293;82.40095813;17.72158;4.60820796;81.63841828;18.6498;3.3973280760000004;82.69723469;18.832420000000003;4.40577815;84.35584419;19.29873;4.152175303;91.35162979;17.59854;3.2833037380000003
0.7457069159999999;0.7426090240000001;0.8475799559999999;0.6631670000000001;0.7519649270000001;1;1;1;1;1;3.7510278219999997;6.1;5.558031682;9.2;10.75251744;9.1;11.63010126;6.6;85;7.235646524;87.91702848;17.275779999999997;3.93565942;86.23259577;17.76846;2.7763184969999997;89.68149615;17.67227;4.4388258369999996;95.43723038;18.16982;4.257727534;99.6746331;16.76895;3.5479628439999997
0.722097993;0.753204942;0.7248859409999999;0.5445009470000001;0.538613915;1;1;1;1;1;3.2833037380000003;6.3;5.39200726;8.4;10.129794300000002;8.7;11.17203177;6.3;92;6.143758912000001;87.48095550000001;16.79458;3.061328183;95.82206273;17.2228;2.929225503;103.04402409999999;17.09976;4.2236719439999995;104.21404620000001;17.5646;3.913348395;103.64729190000001;16.17495;3.458235919
0.785861015;0.7234609129999999;0.884263992;0.780097961;0.37427896299999996;1;1;1;1;1;3.5479628439999997;4.2;5.083723496;7.3;9.459593664;6.5;10.35220098;5.9;99;4.910439045;97.85567599;16.6454;3.317231917;116.24758200000001;16.986720000000002;3.3903614269999998;114.12069699999999;16.76846;3.8794990830000002;115.0614669;16.9413;3.741382484;108.12363130000001;15.589260000000001;3.268740952
0.751531959;0.5187230110000001;0.7968909740000001;0.900375962;0.490714014;1;1;1;1;1;3.458235919;4.3;3.743300103;6.3;8.772024642;6.7;9.530891452999999;5.6;106;5.510030652999999;122.80485139999999;17.03042;4.166589201;128.3946023;17.32583;3.5216361110000003;122.00740149999999;17.01724;4.424666203999999;112.15115619999999;17.11685;3.448614197;111.9910352;15.708639999999999;3.726674795
0.713608027;0.561231971;0.767518997;0.8338229659999999;0.39255899200000005;1;1;1;1;1;3.268740952;4.5;3.1478717210000005;6.3;7.388112408;7.4;8.366508278;5.5;106;5.148465247;113.50452990000001;16.801170000000003;4.093074755;125.77237140000001;17.22354;3.7355867839999997;122.2924196;17.00967;4.6061950519999995;115.71536770000002;16.755760000000002;3.790059948;115.3573889;15.621479999999998;2.906608999
0.731763959;0.6798980240000001;0.881475925;0.97814393;0.45539295700000004;1;1;1;1;1;3.726674795;3.9;3.6876075060000004;7.0;6.306716641;8.5;6.903141347999999;5.5;106;4.354605805;113.7149534;16.47036;3.64380907;129.9697278;16.63833;3.4947134710000003;126.02884209999999;16.37515;4.55473317;117.16507990000001;16.284329999999997;3.536942598;116.2765196;14.98306;2.582584858
0.655236006;0.528141975;0.666079998;0.704437017;0.352714002;1;1;1;1;1;2.906608999;6.6;3.782870818;5.9;6.841940325;8.5;7.722855714;5.4;106;4.415398373;107.5107709;16.12344;3.308145372;123.4838368;16.1376;3.519549528;124.2413956;15.85635;4.8348096080000005;116.99708419999999;15.83828;3.6919621080000002;118.32735159999999;14.4374;1.194840938
0.503106952;0.357671976;0.6488529439999999;0.661679983;0.41127300299999997;1;1;1;1;1;2.582584858;5.8;3.840135037;8.3;7.027741387000001;6.9;7.21153894;5.4;106;4.301340935;103.42520999999999;15.8849;2.4845732209999998;114.05708529999998;16.011870000000002;3.036391423;118.23869499999999;15.88003;4.74319148;115.58669950000001;15.93472;3.5311212810000003;118.532326;14.53677;0.697371941
0.213164985;0.163654;0.22493898899999998;0.375517964;0.217565;1;1;1;1;1;1.194840938;5.6;4.00084983;6.3;6.90809677;7.9;6.710612984;5.3;107;3.284661925;102.40680920000001;15.8002;1.650111611;101.38847870000001;16.5204;2.642610721;123.42617959999998;16.634179999999997;4.238854207;120.578731;16.51602;3.754932611;125.8543882;15.294820000000001;0.8850689979999999
0.051493995;0.016482998000000002;0.173011005;0.283558965;0.172824979;1;1;1;1;1;0.697371941;5.1;3.92502763;6.0;7.098415765;7.8;7.36333462;5.4;106;3.914126445;105.32782900000001;16.30386;4.073178282;116.50669540000001;17.8517;3.660587501;117.34777720000001;17.99868;4.522535435;117.07685959999999;17.774070000000002;4.191456529;121.2327719;16.670070000000003;1.252716988
0.166628003;0.111230001;0.23045399800000002;0.232064992;0.144692004;1;1;1;1;1;0.8850689979999999;5.0;3.555474312;6.0;7.168239766;6.7;6.475076583;5.1;106;5.21387665;117.54466969999999;17.13296;4.325629878;121.80532659999999;18.8693;3.84281073;124.87436559999999;19.284329999999997;4.496868187;125.0041153;18.89272;4.257021128;127.7699577;17.83315;1.313629955
0.21180200600000001;0.158387005;0.304503977;0.366966009;0.21105799100000003;1;1;1;1;1;1.252716988;4.7;4.21947634;3.4;7.362005722;6.4;6.373503011;4.9;107;5.386943445;120.895046;17.53604;4.410392417;123.4425328;19.49404;3.848645569;127.51403049999999;20.04434;4.194991401;127.7503071;19.5912;4.168512651;129.55684109999999;18.5546;1.6758889259999998
0.28554201100000004;0.128208995;0.346578956;0.304628015;0.248671979;1;1;1;1;1;1.313629955;5.5;4.399558858;5.7;7.498526535;4.8;5.307816987;4.6;107;4.934742341000001;115.4512311;17.829;4.210978906999999;117.97267759999998;20.3793;3.6706349289999998;123.28061070000001;21.142;3.854251257;124.0449967;20.663;4.130795904;129.385918;19.780179999999998;1.468176931
0.36975497;0.253381968;0.42062997799999996;0.40966200799999997;0.222460002;1;1;1;1;1;1.6758889259999998;5.1;4.378631263;5.3;7.154545982999999;5.4;5.121220888;4.4;109;5.8733725670000005;110.932993;18.1901;4.776568469;110.6857006;20.72915;3.926249187;116.42593490000002;21.59536;4.188980398;116.8408608;21.16665;4.155366851;124.0301679;20.0768;2.175277889
0.30853200000000003;0.263791978;0.35928297;0.295828998;0.240740985;1;1;1;1;1;1.468176931;5.0;4.353841551;4.9;7.209568377999999;5.2;4.0495516380000005;4.1;112;6.055682793;100.9212686;18.16787;4.947342565;103.3975765;20.8754;4.104009394;105.136338;21.76064;4.341233498999999;112.79544240000001;21.28115;4.405341551;117.91409569999999;20.5536;2.7115368839999996
0.459668994;0.433022976;0.513083935;0.41139698;0.358105004;1;1;1;1;1;2.175277889;6.0;4.652035466;5.8;6.7360250960000005;5.8;3.586004468;3.9;114;6.166210676;88.71282058;18.3522;5.272988768;97.99131369999999;21.47427;4.182513462;99.38172689;22.50894;4.496849029;105.46240300000001;22.12173;4.268325446;109.82948700000001;21.120260000000002;2.7959359289999997
0.6515790220000001;0.566684961;0.619604945;0.45155096100000003;0.422116995;1;1;1;1;1;2.7115368839999996;6.0;4.687239255;5.0;6.069551122000001;5.7;3.8984993360000004;4.2;115;6.906195427;101.7746369;18.39248;5.397951705;103.5506435;20.96523;4.425655867;108.3618874;21.8495;4.898057197;115.3904979;21.35635;4.737027322;119.9694816;20.1703;3.3186239
