BESS-Bessakerfj.-G1-T4015A3 -0104;RRS.S2464.Gunit.M1-7 G1.AVL;BESS-Bessakerfj.-G2-T4015A3 -0104;RRS.S2464.Gunit.M1-7 G2.AVL;BESS-Bessakerfj.-G3-T4015A3 -0104;RRS.S2464.Gunit.M1-7 G3.AVL;BESS-Bessakerfj.-G4-T4015A3 -0104;RRS.S2464.Gunit.M1-7 G4.AVL;BESS-Bessakerfj.-G5-T4015A3 -0104;RRS.S2464.Gunit.M1-7 G5.AVL;BESS-Bessakerfj.-G6-T4015A3 -0104;RRS.S2464.Gunit.M1-7 G6.AVL;BESS-Bessakerfj.-G7-T4015A3 -0104;RRS.S2464.Gunit.M1-7 G7.AVL;BESS-Bessakerfj.-G8-T4015A3 -0104;RRS.S2464.Gunit.M1-7 G1.AVL;BESS-Bessakerfj.-G9-T4015A3 -0104;RRS.S2464.Gunit.M1-7 G1.AVL;BESS-Bessakerfj.-G10T4015A3 -0104;RRS.S2464.Gunit.M1-7 G1.AVL;BESS-Bessakerfj.-G11T4015A3 -0104;RRS.S2464.Gunit.M1-7 G1.AVL;BESS-Bessakerfj.-G12T4015A3 -0104;RRS.S2464.Gunit.M1-7 G1.AVL;BESS-Bessakerfj.-G13T4015A3 -0104;RRS.S2464.Gunit.M1-7 G1.AVL;BESS-Bessakerfj.-G14T4015A3 -0104;RRS.S2464.Gunit.M1-7 G1.AVL;BESS-Bessakerfj.-G15T4015A3 -0104;RRS.S2464.Gunit.M1-7 G1.AVL;BESS-Bessakerfj.-G16T4015A3 -0104;RRS.S2464.Gunit.M1-7 G1.AVL;BESS-Bessakerfj.-G17T4015A3 -0104;RRS.S2464.Gunit.M1-7 G1.AVL;BESS-Bessakerfj.-G18T4015A3 -0104;RRS.S2464.Gunit.M1-7 G1.AVL;BESS-Bessakerfj.-G19T4015A3 -0104;RRS.S2464.Gunit.M1-7 G1.AVL;BESS-Bessakerfj.-G20T4015A3 -0104;RRS.S2464.Gunit.M1-7 G2.AVL;BESS-Bessakerfj.-G21T4015A3 -0104;RRS.S2464.Gunit.M1-7 G2.AVL;BESS-Bessakerfj.-G22T4015A3 -0104;RRS.S2464.Gunit.M1-7 G2.AVL;BESS-Bessakerfj.-G23T4015A3 -0104;RRS.S2464.Gunit.M1-7 G2.AVL;BESS-Bessakerfj.-G24T4015A3 -0104;RRS.S2464.Gunit.M1-7 G2.AVL;BESS-Bessakerfj.-G25T4015A3 -0104;RRS.S2464.Gunit.M1-7 G2.AVL;BESS-Bessakerfj.-GS-T4015A3 -0104;DNMI_69100...........T0015A3-0120;/arome_windvel_6347_1092;DNMI_71550...........T0015A3-0120;/arome_windvel_6372_0961;DNMI_71850...........T0015A3-0120;/arome_windvel_6413_0933;DNMI_71990...........T0015A3-0120;/arome_windvel_6440_1047;DNMI_72580...........T0015A3-0120;/arome_windvel_6447_1156;STORM-Bess-Vindretn-25km;STORM-Bess-Vindhast-25km;/arome_windvel_6422_1040;/arome_airtemp_6422_1040;/arome_windvel_6421_1035;/arome_airtemp_6421_1035;BESS-Bessakerfj.-GS-T4015A3 -0104;Target
2.334833008;1;2.341583008;1;1.683699951;0;2.345833008;1;0.598766602;1;2.355933105;1;1.999699951;1;2.104816406;1;2.354566406;1;2.3362832030000003;1;2.331616699;1;2.349766602;1;2.299483398;1;0.0;1;2.353949707;1;2.3226499019999998;1;2.3298833009999997;1;0.0;1;1.8477331540000002;1;0.490533325;1;2.277183105;1;2.3534833980000003;1;2.353216309;1;1.9594665530000002;1;2.349666504;1;48.07464661;7.6;3.107175171;13.6;7.69778428;15.2;16.27329777;11.17;12.51637593;6.3;3.9188273469999997;252;13.9;9.402185377;9.43862;9.45456918;9.99087;48.07464661;47.99463141
2.271949707;1;2.344183105;1;1.57706665;0;2.3457832030000003;1;0.591349976;1;2.216399902;1;1.9725166019999998;1;2.107649902;1;2.355883301;1;2.285616699;1;2.326783203;1;2.347049805;1;2.265399902;1;0.0;1;2.335283203;1;2.349383301;1;2.349399902;1;0.0;1;1.735716553;1;0.4905;1;2.116666504;1;2.3515332030000002;1;2.358199707;1;1.7220832519999998;1;2.330033203;1;47.14643079;9.1;3.358746276;12.5;7.892259787;15.5;16.61772276;11.32;12.55871337;8.4;4.120651793;253;14.0;8.889359821000001;9.238669999999999;9.145834022999999;9.788960000000001;47.14643079;45.85046472
2.287549805;1;2.338866699;1;1.6476999509999999;0;2.3355166019999998;1;0.598633301;1;2.2902333980000003;1;1.978366699;1;2.106533203;1;2.343616699;1;2.338949707;1;2.336933105;1;2.338433105;1;2.2586665040000002;1;0.0;1;2.3533330080000003;1;2.347416504;1;2.356483398;1;0.0;1;1.793116699;1;0.49845001200000005;1;2.2829833980000003;1;2.344983398;1;2.363266602;1;2.108649902;1;2.345949707;1;47.99463141;8.8;3.469394532;10.8;8.362750766;15.1;17.13274405;10.32;12.45289661;7.9;3.7750547180000003;253;14.0;9.376344534;9.49282;9.745915471;10.103660000000001;47.99463141;44.48549854
1.975733154;1;2.3299165040000003;1;1.649216553;0;2.331866699;1;0.601416626;1;1.843583252;1;1.85625;1;2.0927666019999998;1;2.353566406;1;2.289600098;1;2.325116699;1;2.327133301;1;2.2372333980000003;1;0.0;1;2.359933105;1;2.353;1;2.3498999019999998;1;0.0;1;1.8057331540000001;1;0.498;1;2.273933105;1;2.344483398;1;2.346699707;1;1.106349854;1;2.199033203;1;45.85046472;8.8;4.663937296;9.1;7.177075482999999;13.4;16.27497964;10.01;11.58109446;6.2;5.513969114;254;14.1;8.733602127000001;9.78604;8.874174725;10.35098;45.85046472;45.01809833
2.03168335;1;2.2751166990000002;1;1.6943498540000002;0;2.30025;1;0.596449951;1;1.945099854;1;1.937699951;1;2.1098500980000003;1;2.347766602;1;2.259133301;1;2.3195166019999998;1;2.340616699;1;2.048733398;1;0.0;1;2.326850098;1;2.311933105;1;2.3358330080000003;1;0.0;1;1.8075;1;0.49381665;1;2.0715;1;2.320533203;1;2.296933105;1;0.0;1;2.314333008;1;44.48549854;8.6;3.3400617410000004;9.4;7.961205115;13.6;15.09455155;10.2;7.391321393999999;5.7;4.254311233;255;13.5;8.363882351;9.68643;8.580750415;10.22305;44.48549854;44.57291461
2.085049805;1;2.33225;1;1.681966553;0;2.319366699;1;0.598083252;1;2.0439165040000002;1;1.92381665;1;2.1019833980000002;1;2.341049805;1;2.305383301;1;2.313533203;1;2.296383301;1;2.264466309;1;0.0;1;2.350383301;1;2.334466309;1;2.322;1;0.0;1;1.752466553;1;0.495433289;1;2.2613500980000003;1;2.3528500980000002;1;2.343783203;1;0.0;1;2.198116699;1;45.01809833;7.7;3.541036403;10.2;8.57540917;15.0;16.18697792;10.27;12.99587631;6.3;4.445045151;255;13.0;5.754614975;8.267000000000001;5.416987224;8.722560000000001;45.01809833;44.98831519
2.060066406;1;2.2869497069999998;1;1.6510998540000001;0;2.289933105;1;0.59668335;1;1.852666504;1;1.88693335;1;2.134133301;1;2.346116699;1;2.301350098;1;2.313416504;1;2.341933105;1;2.2382163090000002;1;0.0;1;2.341233398;1;2.33675;1;2.296866699;1;0.0;1;1.746599854;1;0.505766663;1;2.259766602;1;2.31625;1;2.340366699;1;0.0;1;2.1298164059999998;1;44.57291461;8.4;3.692044291;10.0;8.02205189;14.0;15.73948727;10.03;7.985739539;6.0;2.877784325;256;12.4;8.327353267000001;9.6039;8.316684435;10.1791;44.57291461;44.53473059
2.186233398;1;2.330716309;1;1.7016499019999998;0;2.330616699;1;0.595033325;1;2.107083008;1;1.95168335;1;2.0797832030000003;1;2.312183105;1;2.314;1;2.3169999999999997;1;2.346399902;1;2.279766602;1;0.0;1;2.351233398;1;2.3447333980000002;1;2.3422333980000003;1;0.0;1;1.7195332030000001;1;0.498166626;1;1.955716553;1;2.3502333980000003;1;2.357316406;1;0.0;1;2.217;1;44.98831519;8.5;3.65566399;9.4;8.120102846;16.3;14.09398167;9.93;8.917551031;4.7;4.378072584;255;12.1;7.708285499;9.54263;8.079500766;10.04604;44.98831519;44.18416437
1.984266602;1;2.319699707;1;1.703550049;0;2.238;1;0.596049927;1;2.039166504;1;1.849233154;1;2.123566406;1;2.293233398;1;2.3005;1;2.302483398;1;2.3072832030000003;1;2.231716309;1;0.0;1;2.334299805;1;2.325399902;1;2.330149902;1;0.0;1;1.700666504;1;0.496883301;1;2.286549805;1;2.3225332030000003;1;2.319183105;1;0.0;1;2.130316406;1;44.53473059;8.7;3.0811529039999996;9.7;7.646280608;15.9;13.45884783;10.18;11.01155122;8.2;3.9873302280000003;254;11.9;7.553441586;9.46548;7.707162808;10.0485;44.53473059;43.77671448
1.84993335;1;2.311;1;1.651300049;0;2.214116699;1;0.599416626;1;1.9619831540000001;1;1.8376999509999998;1;2.107216309;1;2.3226499019999998;1;2.2695;1;2.294316406;1;2.252549805;1;2.282299805;1;0.0;1;2.331216309;1;2.305016602;1;2.289016602;1;0.0;1;1.756949951;1;0.493616638;1;2.252100098;1;2.340649902;1;2.323316406;1;0.0;1;2.138299805;1;44.18416437;9.6;3.3123707419999997;9.1;6.8267677110000005;13.7;15.20419819;9.55;12.35080524;4.6;3.279881937;253;11.6;8.10137705;9.14712;8.078194357000001;9.6232;44.18416437;42.61186420000001
1.914416504;1;2.269633301;1;1.69656665;0;2.1896499019999998;1;0.6007999270000001;1;1.88931665;1;1.8232165530000002;1;2.005899902;1;2.271899902;1;2.256399902;1;2.323566406;1;2.332449707;1;2.155283203;1;0.0;1;2.34425;1;2.244283203;1;2.298616699;1;0.0;1;1.6827165530000001;1;0.499383301;1;2.234799805;1;2.286883301;1;2.307866699;1;0.0;1;2.148816406;1;43.77671448;7.0;3.1843305060000002;9.3;6.153696707999999;13.3;13.96479102;8.83;9.104167313;5.9;5.169810615;253;11.2;7.176088427000001;9.3229;7.590847834;9.98696;43.77671448;40.39578143
1.63825;1;2.2236997069999997;1;1.737366699;0;2.04531665;1;0.5994832760000001;1;1.733833252;1;1.75056665;1;2.165183105;1;2.285483398;1;2.111466309;1;2.2475166019999997;1;2.156699707;1;2.129616699;1;0.0;1;2.201216309;1;2.305016602;1;2.175916504;1;0.0;1;1.691666504;1;0.49995001200000005;1;2.195049805;1;2.324149902;1;2.32725;1;0.0;1;2.0671665040000002;1;42.61186420000001;6.4;3.02261248;8.6;6.4997264889999995;13.6;14.35269411;8.39;7.848730412999999;4.5;2.40621183;254;10.9;7.079764797999999;9.18276;6.462770237000001;9.75405;42.61186420000001;37.66914783
1.480133301;1;2.161816406;1;1.607550049;0;2.063716309;1;0.59825;1;1.738883301;1;1.720783203;1;1.9774665530000002;1;2.208516602;1;1.9507666019999998;1;2.289933105;1;2.19525;1;1.8946499019999998;1;0.0;1;2.042766602;1;2.01806665;1;2.1483500980000003;1;0.0;1;1.667766602;1;0.49586663799999997;1;2.064883301;1;2.138633301;1;2.132199707;1;0.0;1;1.7995332030000002;1;40.39578143;6.9;3.031433425;8.1;7.185800236;12.1;13.92620796;7.86;8.064317438;5.2;2.574545084;251;10.7;7.174784924;9.68398;7.541055434;10.2997;40.39578143;40.17328168
0.82725;1;1.9936499019999998;1;1.726099854;0;1.898399902;1;0.5965;1;1.158133301;1;1.3982165530000001;1;2.073716309;1;2.160133301;1;1.64543335;1;2.185949707;1;2.0747333980000002;1;1.9229499509999999;1;0.0;1;1.963849854;1;2.129149902;1;2.047483154;1;0.0;1;1.59806665;1;0.498533325;1;2.115649902;1;2.154466309;1;2.013449951;1;0.0;1;1.4873332519999998;1;37.66914783;7.7;2.811403808;8.2;5.4866851;12.3;13.50673925;8.12;8.9752712;6.4;3.020818453;252;10.4;6.959928995;9.5795;7.049087476;10.2245;37.66914783;37.92641528
1.52718335;1;2.075716309;1;1.6605;1;1.7785500490000001;1;0.597599976;1;1.79031665;1;1.6991499019999998;1;1.98868335;1;2.116116699;1;1.972483154;1;2.2340830080000003;1;1.9895;1;1.813783203;1;0.0;1;2.0887666019999998;1;2.152649902;1;2.1216499019999997;1;0.0;1;1.58475;1;0.49995001200000005;1;2.188933105;1;2.101049805;1;2.162600098;1;0.0;1;2.029266602;1;40.17328168;6.1;3.648805415;7.9;6.3962330860000005;10.2;13.38304759;7.61;7.980091847000001;5.3;3.8937071810000004;253;10.2;5.058147387;9.57583;5.851609454;10.30435;40.17328168;39.19671381
1.20125;1;1.7431499019999999;1;1.732949951;1;1.323983154;1;0.60325;1;1.5155;1;1.5239499509999999;1;2.082116699;1;2.0725332030000003;1;1.809416504;1;2.013216553;1;1.704166504;1;1.759550049;1;0.0;1;2.23825;1;2.152600098;1;1.9442832030000001;1;0.0;1;1.582966553;1;0.500883301;1;2.210016602;1;2.211916504;1;2.1327832030000002;1;0.0;1;1.86768335;1;37.92641528;6.4;4.1795098489999996;4.5;6.58541372;11.4;12.23659145;7.07;6.340760865;4.4;4.14470144;254;9.9;5.43151909;9.629539999999999;5.776085097;10.26138;37.92641528;38.24339813
1.101483154;1;1.9888332519999998;1;1.638899902;1;1.8497331540000002;1;0.599516602;1;1.8165832519999998;1;1.754533203;1;2.041166504;1;2.138949707;1;1.74668335;1;2.111183105;1;1.93281665;1;1.9655332030000001;1;0.0;1;2.066933105;1;2.0942832030000003;1;2.066933105;1;0.0;1;1.576716553;1;0.49536663799999997;1;2.11775;1;2.192549805;1;2.106166504;1;0.0;1;1.7940998540000002;1;39.19671381;6.6;4.113142842;7.0;6.740383016;11.1;11.44094078;7.31;7.428395029;5.3;3.8271852280000003;254;9.7;4.995589166;9.28335;4.9060176460000005;9.82192;39.19671381;32.81754877
1.1478666990000002;1;1.885449951;1;1.68468335;1;1.7800998540000001;1;0.592866577;1;1.8159665530000002;1;1.802616699;1;1.8717832030000001;1;2.170033203;1;2.052299805;1;2.123799805;1;1.7779665530000002;1;1.7763833009999999;1;0.0;1;1.845099854;1;1.964483154;1;1.900399902;1;0.0;1;1.579266602;1;0.49601666299999997;1;1.890633301;1;2.175283203;1;2.10575;1;0.0;1;1.804649902;1;38.24339813;7.0;4.092067867;7.9;6.698006391;9.2;10.66557094;6.91;8.157751717;3.8;2.9573522760000004;255;9.5;6.062244473;10.65005;6.404507259;11.26235;38.24339813;25.02158179
0.645983276;1;1.524366699;1;1.7006333009999999;1;1.4535;1;0.59643335;1;1.468099854;1;1.527699951;1;1.53118335;1;1.826733154;1;1.566833252;1;1.886116699;1;1.68068335;1;1.40606665;1;0.0;1;1.734966553;1;1.827300049;1;1.5869665530000001;1;0.0;1;1.551783203;1;0.49983331299999995;1;1.818983154;1;1.7739665530000002;1;1.730033203;1;0.0;1;1.479383301;1;32.81754877;5.3;3.724093845;7.7;6.12900762;10.3;10.75339012;6.66;7.230535457;3.0;3.3693682689999997;255;9.3;6.039907201;11.02944;6.221995709;11.99722;32.81754877;17.9565159
0.654116577;1;1.101883301;1;1.161083252;1;0.772733276;1;0.573583252;1;1.3020166020000001;1;1.287416504;1;1.1725;1;1.48193335;1;1.161899902;1;1.349533203;1;0.951866577;1;1.091199951;1;0.0;1;1.114383301;1;1.254266602;1;1.457666504;1;0.0;1;1.38268335;1;0.498599976;1;1.36781665;1;1.370833252;1;1.341149902;1;0.0;1;1.172416504;1;25.02158179;3.9;3.692164635;7.1;5.838608654;8.5;10.19810925;7.26;7.899279075;6.7;2.71982013;253;8.7;5.957606433;11.60952;6.101602575;12.482569999999999;25.02158179;17.49704909
0.629516602;1;1.060366699;1;0.90518335;1;0.555116577;1;0.500649963;1;1.0569165040000001;1;1.10281665;1;0.8050999759999999;1;1.051166504;1;0.77143335;1;1.12006665;1;0.705099976;1;0.712966675;1;0.0;1;0.834049927;1;0.19485000600000002;1;0.171533325;1;0.7359499509999999;1;0.990966675;1;0.493983337;1;0.924849976;1;0.8336500240000001;1;0.9156666259999999;1;0.0;1;0.8846165770000001;1;17.9565159;6.2;3.6890517089999997;5.3;6.215968742;7.4;9.622493201000001;7.26;8.105451479;7.4;4.148020683;251;8.1;5.559077101000001;11.80166;5.715000392;12.54824;17.9565159;9.646266296
0.484133301;1;0.839833252;1;0.707849976;1;0.619283325;1;0.518133301;1;0.814216675;1;1.066949951;1;0.9761999509999999;1;1.081849854;1;0.867650024;1;1.043383301;1;0.7113332520000001;1;0.821883301;1;0.0;1;1.03418335;1;0.0;1;0.0;1;0.127683334;1;0.99143335;1;0.501299988;1;1.1256999509999999;1;1.074099854;1;1.013866577;1;0.230466644;1;0.845616577;1;17.49704909;2.8;3.31280755;4.6;5.408362599;5.5;9.508053106;7.23;8.018829857;5.9;4.680179031000001;249;7.5;4.809889944;11.59;4.962786655;12.21353;17.49704909;6.372699707000001
0.225016663;1;0.41945001200000004;1;0.48875;1;0.37831665;1;0.293516663;1;0.490766663;1;0.54318335;1;0.529549927;1;0.532033325;1;0.395099976;1;0.543616577;1;0.415466675;1;0.40501666299999994;1;0.0;1;0.47209997600000003;1;0.0;1;0.0;1;0.0;1;0.5734499510000001;1;0.43356665;1;0.54443335;1;0.5406333010000001;1;0.516916626;1;0.4825;1;0.422883301;1;9.646266296;3.9;2.050315695;4.9;3.813014219;8.1;8.878079319;7.56;7.524996905;5.9;4.4313800510000005;241;6.7;3.828925491;11.08682;3.96096717;11.69082;9.646266296;4.593533173
0.29325;1;0.39126666299999996;1;0.311333313;1;0.21356665;1;0.274666626;1;0.404616638;1;0.357533325;1;0.273099976;1;0.292116638;1;0.271633301;1;0.25431665;1;0.148933319;1;0.267799988;1;0.0;1;0.346716675;1;0.0;1;0.0;1;0.0;1;0.418;1;0.383783325;1;0.34209997600000003;1;0.313716675;1;0.31301666300000003;1;0.273516663;1;0.227716644;1;6.372699707000001;4.3;1.7068253480000002;6.4;3.417664423;5.9;8.076480791;6.92;6.936969195;5.8;3.973055853;234;5.9;3.147189205;10.70425;3.2451744239999996;11.2941;6.372699707000001;3.032833244
0.209;1;0.27331665;1;0.251133331;1;0.168549988;1;0.223299988;1;0.329783325;1;0.28456665;1;0.20471664399999998;1;0.175033325;1;0.177983337;1;0.166783325;1;0.091283325;1;0.23160000600000002;1;0.0;1;0.267;1;0.0;1;0.0;1;0.0;1;0.34131665;1;0.246666656;1;0.22463333100000002;1;0.22138333100000002;1;0.18569998199999999;1;0.156666656;1;0.163116669;1;4.593533173;3.6;1.645824465;6.9;1.6114183000000002;6.0;7.155020953999999;6.38;5.890689007000001;4.5;3.290713535;219;4.9;2.447792099;10.7577;2.5007915659999997;11.4037;4.593533173;1.9254999309999998
0.154616669;1;0.18544998199999999;1;0.200766663;1;0.104050003;1;0.166949982;1;0.193899994;1;0.168533325;1;0.122899994;1;0.12825;1;0.140283325;1;0.114699997;1;0.062400002;1;0.127583328;1;0.0;1;0.18575;1;0.0;1;0.0;1;0.0;1;0.20025;1;0.197299988;1;0.11516665599999999;1;0.12661666900000002;1;0.141100006;1;0.102316666;1;0.093949997;1;3.032833244;2.8;1.6510658269999998;3.9;0.8100344540000001;7.0;6.670181369;5.74;4.70304765;2.9;2.258047366;206;4.7;1.8233577269999999;10.13857;1.9288238480000002;10.87734;3.032833244;1.2330999679999999
0.107899994;1;0.12721666;1;0.137083313;1;0.066449997;1;0.0805;1;0.124333328;1;0.113616669;1;0.09405000300000001;1;0.10651666300000001;1;0.09725;1;0.07071666;1;0.042966667;1;0.094883331;1;0.0;1;0.092983322;1;0.0;1;0.0;1;0.0;1;0.08263333099999999;1;0.078366669;1;0.08583332800000001;1;0.089050003;1;0.087050003;1;0.08471666;1;0.061383331;1;1.9254999309999998;2.8;1.645239446;3.9;1.946178867;5.6;5.638335101;5.57;3.5829135;4.0;1.474020341;194;4.4;2.156601824;9.23086;2.22219519;9.81143;1.9254999309999998;2.102283218
0.069083328;1;0.09780000300000001;1;0.096899994;1;0.053099997999999995;1;0.077133331;1;0.095949997;1;0.08413333099999999;1;0.054849998;1;0.055650002000000004;1;0.051433334000000004;1;0.060366669000000005;1;0.03525;1;0.050783333;1;0.0;1;0.04173333;1;0.0;1;0.0;1;0.0;1;0.047016663;1;0.040316666;1;0.038716667;1;0.044316666;1;0.046083328;1;0.044783333;1;0.047699997;1;1.2330999679999999;1.5;1.048548349;0.0;1.34211526;4.3;5.6807167210000005;4.11;3.437072885;2.1;0.955719642;181;4.2;2.4790529390000002;8.66738;2.589051792;9.0043;1.2330999679999999;2.305816559
0.094283325;1;0.124783325;1;0.15325;1;0.06825;1;0.12296666;1;0.144366669;1;0.167333313;1;0.099616669;1;0.079483322;1;0.062116669000000006;1;0.088283325;1;0.082033325;1;0.095766663;1;0.0;1;0.068099991;1;0.0;1;0.0;1;0.0;1;0.105166656;1;0.091883331;1;0.085;1;0.08569999699999999;1;0.076233322;1;0.086599991;1;0.12106666599999999;1;2.102283218;2.6;0.7866718340000001;0.0;1.56485548;4.0;5.1808609389999996;3.15;2.9044617689999996;1.7;0.726678655;168;3.9;2.579240626;8.46792;2.709699408;8.6608;2.102283218;1.613099918
0.102349991;1;0.134383331;1;0.15989999400000002;1;0.06963333099999999;1;0.14529998800000002;1;0.13273333699999998;1;0.180783325;1;0.11193333400000001;1;0.09896666;1;0.082333328;1;0.10041665599999999;1;0.106149994;1;0.07823332200000001;1;0.0;1;0.053316666;1;0.0;1;0.0;1;0.0;1;0.086333328;1;0.078516663;1;0.09059999099999999;1;0.11844999699999999;1;0.10626666300000001;1;0.115599991;1;0.153616669;1;2.305816559;2.8;1.7397385280000002;1.3;1.5355851109999998;4.1;4.719974156;2.94;2.571440219;1.4;0.959266295;155;3.7;2.615090828;8.1398;2.691863003;8.3683;2.305816559;0.757716644
0.073283325;1;0.106883331;1;0.137783325;1;0.043599998;1;0.118333328;1;0.10806666599999999;1;0.135416656;1;0.083733322;1;0.079;1;0.058849998;1;0.07968333400000001;1;0.078366669;1;0.05456666599999999;1;0.0;1;0.025416667999999996;1;0.0;1;0.0;1;0.0;1;0.039299995;1;0.03775;1;0.060016663;1;0.07136666900000001;1;0.066349991;1;0.073666656;1;0.08166665599999999;1;1.613099918;3.1;2.030722189;1.6;1.7766744819999998;3.3;4.434948717;2.68;2.507951949;1.1;0.616200602;142;3.4;2.727280465;7.63638;2.96239454;8.00356;1.613099918;0.632816635
0.0445;1;0.065766663;1;0.08275;1;0.033099998;1;0.05698333;1;0.053049995;1;0.06675;1;0.027866665;1;0.026366665;1;0.024916668;1;0.042599998;1;0.043316666;1;0.026483334;1;0.0;1;0.012083331999999999;1;0.0;1;0.0;1;0.0;1;0.013233331999999999;1;0.009766666;1;0.0119;1;0.018666668;1;0.019466667;1;0.028766666;1;0.049383330999999996;1;0.757716644;3.7;2.306685899;2.8;1.873613804;2.8;4.044950523;3.51;2.538758563;2.2;1.50198681;138;3.5;2.9166338769999998;7.7775;2.983895475;8.0685;0.757716644;2.065666588
0.036633331;1;0.042516662999999996;1;0.041199997;1;0.023383331;1;0.027799999;1;0.031416667999999995;1;0.021349998;1;0.028783332999999998;1;0.028383331;1;0.025266666;1;0.03823333;1;0.042650002;1;0.019433331;1;0.0;1;0.017583332;1;0.0;1;0.0;1;0.0;1;0.011000000000000001;1;0.01625;1;0.020649998;1;0.022133331000000003;1;0.032199997;1;0.046650002;1;0.059299995;1;0.632816635;3.3;2.965457165;3.2;2.639037714;2.8;3.269301782;3.6;2.485764263;3.6;1.575538026;133;3.7;3.0899739110000004;8.1984;3.076648425;8.46157;0.632816635;2.122549881
0.119800003;1;0.120300003;1;0.091366669;1;0.098366669;1;0.102883331;1;0.135766663;1;0.115433334;1;0.08996666;1;0.075949997;1;0.112066666;1;0.099849991;1;0.108083328;1;0.066533325;1;0.0;1;0.079166656;1;0.0;1;0.0;1;0.0;1;0.087416656;1;0.076416656;1;0.08143333400000001;1;0.049416664000000006;1;0.092050003;1;0.111816666;1;0.151583313;1;2.065666588;3.2;3.5783028110000004;2.1;2.36285747;2.4;2.795329049;3.5;2.581105682;5.1;1.704873831;129;3.8;3.38352114;8.05215;3.459908835;8.3339;2.065666588;2.501683228
0.12694999699999998;1;0.126666656;1;0.101349991;1;0.127066666;1;0.115683334;1;0.140649994;1;0.134949982;1;0.083849991;1;0.087416656;1;0.110666656;1;0.10108332800000001;1;0.097316666;1;0.054799995;1;0.0;1;0.072883331;1;0.0;1;0.0;1;0.0;1;0.059816666;1;0.044383331;1;0.088083328;1;0.05648333;1;0.10219999699999999;1;0.12619999699999998;1;0.164049988;1;2.122549881;3.0;3.202936278;2.9;2.57566646;4.7;4.053110856;3.85;2.538798814;6.3;2.024984113;121;3.9;3.2845830780000003;8.11294;3.40328949;8.43423;2.122549881;2.788216476
0.139;1;0.152350006;1;0.142449982;1;0.12621666;1;0.134899994;1;0.149383331;1;0.149899994;1;0.110416656;1;0.10751666300000001;1;0.12251666300000001;1;0.11996666;1;0.117133331;1;0.08848332199999999;1;0.0;1;0.080550003;1;0.0;1;0.0;1;0.0;1;0.071016663;1;0.058616669;1;0.090383331;1;0.069866669;1;0.105783325;1;0.151216644;1;0.214016663;1;2.501683228;2.6;2.902265499;3.4;2.7609283810000003;5.1;4.3248803360000005;3.43;2.362376862;5.9;2.1468537580000002;112;3.9;3.459367205;8.744530000000001;3.400913695;9.3256;2.501683228;7.485033096
0.093149994;1;0.13531665;1;0.102033325;1;0.11789999400000001;1;0.20066665600000003;1;0.14329998800000002;1;0.146683319;1;0.138916656;1;0.101599991;1;0.11764999400000001;1;0.17776666300000002;1;0.16888333100000003;1;0.0825;1;0.0;1;0.08366665599999999;1;0.0;1;0.0;1;0.0;1;0.128466644;1;0.108483322;1;0.134833313;1;0.189233337;1;0.08421666;1;0.199449982;1;0.1335;1;2.788216476;3.5;2.799634484;2.2;3.088384482;4.1;4.760291521;3.18;2.454823822;5.8;2.163844509;104;4.0;4.346449794;10.06533;4.2542608280000005;10.892000000000001;2.788216476;12.92736624
0.22981665;1;0.35279998799999995;1;0.16475;1;0.219033325;1;0.28966662600000004;1;0.39476666299999996;1;0.418466675;1;0.18289999399999998;1;0.114599991;1;0.123649994;1;0.732449951;1;0.662599976;1;0.16625;1;0.0;1;0.418466675;1;0.0;1;0.0;1;0.0;1;0.567400024;1;0.384216675;1;0.41325;1;0.498183289;1;0.373433289;1;0.420633301;1;0.357700012;1;7.485033096;2.8;2.258547427;3.0;2.68691706;4.0;4.761223803;3.48;2.493355625;6.1;2.2955080409999997;112;3.3;4.297741968;11.17983;4.14143131;12.24868;7.485033096;9.530732971
0.64093335;1;0.7686333009999999;1;0.22181665;1;0.38633331299999996;1;0.467849976;1;0.63506665;1;0.639516602;1;0.452416626;1;0.201549988;1;0.199149994;1;1.1218666990000001;1;0.9787332759999999;1;0.39;1;0.0;1;0.7905166020000001;1;0.0;1;0.0;1;0.0;1;0.986116577;1;0.49745001200000005;1;0.702783325;1;0.84025;1;0.613049927;1;0.74543335;1;0.647900024;1;12.92736624;4.2;1.8854579880000002;5.3;2.0915054580000003;5.5;4.818483458;3.96;2.4088028219999997;5.0;2.824557543;121;2.7;4.056046251000001;12.50576;3.796831385;13.5878;12.92736624;6.423583054
0.47831665;1;0.558916626;1;0.5606666260000001;1;0.548633301;1;0.50456665;1;0.46089996299999997;1;0.7648499759999999;1;0.34973333700000003;1;0.38961663799999996;1;0.451649963;1;0.6913499759999999;1;0.62343335;1;0.326616638;1;0.0;1;0.27495001199999997;1;0.0;1;0.0;1;0.0;1;0.23399999999999999;1;0.235533325;1;0.273049988;1;0.398599976;1;0.25663330100000004;1;0.59925;1;0.549466675;1;9.530732971;2.9;1.240998441;6.3;2.457640407;4.4;3.930326188;3.82;2.841713162;5.3;2.987355052;129;2.0;4.135021076;13.8163;3.997253621;14.68203;9.530732971;3.767716537
