STORM-YVik1-Vindhast-25km;STORM-YVik1-Vindretn-25km;/arome_airtemp_6491_1087;/arome_airpress_6491_1087;okning_1_time_frem;okning_2_time_frem;okning_3_time_frem;Target
4.7;138;4.42248;1003.8069;0.0;0.40000000000000036;0.7000000000000002;2.71
4.7;136;4.46108;1004.6625;0.40000000000000036;0.7000000000000002;1.1;2.7638666689999996
4.3;131;4.3013;1005.145;0.2999999999999998;0.6999999999999997;0.8999999999999999;2.88006662
4.0;126;4.39498;1005.54;0.3999999999999999;0.6000000000000001;0.7999999999999998;3.273799988
3.6;121;4.8659300000000005;1005.4375;0.20000000000000018;0.3999999999999999;0.6000000000000001;3.152666656
3.4;125;4.680630000000001;1006.055;0.19999999999999973;0.3999999999999999;0.2999999999999998;2.883733322
3.2;128;3.6813;1006.5831;0.20000000000000018;0.10000000000000009;0.10000000000000009;2.533
3.0;132;3.70822;1007.3644;-0.10000000000000009;-0.10000000000000009;-0.8999999999999999;2.533
3.1;137;3.5069199999999996;1007.4431;0.0;-0.7999999999999998;-0.8999999999999999;2.533
3.1;141;3.5951800000000005;1007.7981;-0.7999999999999998;-0.8999999999999999;-1.1;2.533
3.9;146;3.42996;1008.4994;-0.10000000000000009;-0.30000000000000027;-0.3999999999999999;2.533
4.0;147;3.49154;1008.89125;-0.20000000000000018;-0.2999999999999998;-0.40000000000000036;2.533
4.2;148;3.58285;1009.14125;-0.09999999999999964;-0.20000000000000018;-0.39999999999999947;2.533
4.3;149;3.6856;1009.56375;-0.10000000000000053;-0.2999999999999998;-0.40000000000000036;2.533
4.4;148;3.8293699999999995;1009.39125;-0.1999999999999993;-0.2999999999999998;-0.1999999999999993;2.467448273
4.6;146;4.39016;1009.3919;-0.10000000000000053;0.0;0.09999999999999964;2.15086203
4.7;145;4.0381;1009.9356;0.10000000000000053;0.20000000000000018;0.2999999999999998;2.278083313
4.6;144;4.1188;1009.7419;0.09999999999999964;0.1999999999999993;-0.10000000000000053;2.028516655
4.5;144;4.0808;1009.4706;0.09999999999999964;-0.20000000000000018;-0.5;2.261896439
4.4;143;4.030480000000001;1009.3875;-0.2999999999999998;-0.5999999999999996;-1.2999999999999998;3.220199829
4.7;143;3.9991;1009.0444;-0.2999999999999998;-1.0;-1.0;5.531633117999999
5.0;144;3.25637;1008.9394;-0.7000000000000002;-0.7000000000000002;-0.7000000000000002;5.6168164670000005
5.7;148;3.5035;1009.4075;0.0;0.0;0.0;5.290666534
5.7;146;3.52328;1009.6881;0.0;0.0;0.10000000000000053;4.073183258
5.7;145;3.3411800000000005;1009.8156;0.0;0.10000000000000053;0.2999999999999998;3.373099945
5.7;143;3.2245;1010.0531;0.10000000000000053;0.2999999999999998;0.40000000000000036;2.9919166560000003
5.6;141;3.08776;1010.0644;0.1999999999999993;0.2999999999999998;0.5;2.627833298
5.4;140;2.93435;1010.31;0.10000000000000053;0.3000000000000007;0.40000000000000036;2.772666595
5.3;138;2.42727;1010.5369;0.20000000000000018;0.2999999999999998;0.5;4.41883316
5.1;139;2.51864;1010.9081;0.09999999999999964;0.2999999999999998;0.5999999999999996;5.041833191
5.0;139;2.19778;1010.9381;0.20000000000000018;0.5;0.7999999999999998;4.258899887
4.8;140;1.99343;1011.1469;0.2999999999999998;0.5999999999999996;0.39999999999999947;3.834549988
4.5;137;1.87637;1011.3381;0.2999999999999998;0.09999999999999964;0.09999999999999964;3.0987832789999996
4.2;133;1.86312;1011.5681;-0.20000000000000018;-0.20000000000000018;-0.2999999999999998;2.537866653
4.4;144;1.61944;1011.84125;0.0;-0.09999999999999964;-0.09999999999999964;2.418666656
4.4;143;1.6382700000000001;1011.7894;-0.09999999999999964;-0.09999999999999964;0.0;2.457
4.5;143;1.7114;1011.8981;0.0;0.09999999999999964;0.20000000000000018;2.306799995
4.5;142;2.00573;1011.815;0.09999999999999964;0.20000000000000018;0.2999999999999998;2.347250008
4.4;143;2.5716200000000002;1011.8;0.10000000000000053;0.20000000000000018;0.10000000000000053;2.383399994
4.3;143;2.3816200000000003;1011.78;0.09999999999999964;0.0;-0.10000000000000053;2.417933258
4.2;144;1.92275;1012.0581;-0.09999999999999964;-0.20000000000000018;-0.2999999999999998;2.1461999659999997
4.3;144;1.8012299999999999;1011.9219;-0.10000000000000053;-0.20000000000000018;-0.6000000000000005;2.210516571
4.4;143;1.751;1011.8094;-0.09999999999999964;-0.5;-0.7999999999999998;2.8921499330000002
4.5;143;1.74804;1011.61375;-0.40000000000000036;-0.7000000000000002;-1.7999999999999998;4.9992831419999995
4.9;144;1.7655299999999998;1011.2825;-0.2999999999999998;-1.3999999999999995;-1.6999999999999993;6.122299896
5.2;145;1.864;1011.0906;-1.0999999999999996;-1.3999999999999995;-1.5999999999999996;6.967966248
6.3;146;1.7192;1011.4675;-0.2999999999999998;-0.5;-0.7999999999999998;8.846266296
6.6;147;1.57766;1011.535;-0.20000000000000018;-0.5;-0.5;12.73498267
6.8;148;1.7104;1011.205;-0.2999999999999998;-0.2999999999999998;-0.40000000000000036;14.02084955
7.1;149;1.9886700000000002;1011.2269;0.0;-0.10000000000000053;-0.10000000000000053;14.29771588
7.1;148;2.15768;1011.1444;-0.10000000000000053;-0.10000000000000053;-0.20000000000000018;15.14049927
7.2;148;2.29556;1010.9044;0.0;-0.09999999999999964;-0.09999999999999964;16.91654919
7.2;147;2.24053;1010.8025;-0.09999999999999964;-0.09999999999999964;-0.20000000000000018;15.56469922
7.3;146;2.3768599999999998;1010.9819;0.0;-0.10000000000000053;-0.10000000000000053;16.60959961
7.3;145;2.36498;1010.3131;-0.10000000000000053;-0.10000000000000053;-0.20000000000000018;16.66808252
7.4;144;2.6027;1010.3575;0.0;-0.09999999999999964;-0.39999999999999947;18.8616156
7.4;142;2.79324;1010.11625;-0.09999999999999964;-0.39999999999999947;-0.2999999999999998;24.5123158
7.5;140;2.85958;1009.9331;-0.2999999999999998;-0.20000000000000018;-0.20000000000000018;22.04166553
7.8;139;1.87255;1009.69375;0.09999999999999964;0.09999999999999964;0.20000000000000018;20.66849927
7.7;138;1.6034;1009.2919;0.0;0.10000000000000053;0.10000000000000053;21.904498899999997
7.7;138;1.48916;1009.4281;0.10000000000000053;0.10000000000000053;0.10000000000000053;23.19903247
7.6;137;1.22927;1009.3869;0.0;0.0;0.0;21.18166553
7.6;134;1.0496;1009.2125;0.0;0.0;0.09999999999999964;19.4936991
7.6;131;0.8998;1008.7431;0.0;0.09999999999999964;0.09999999999999964;16.45428259
7.6;128;0.64987;1008.28875;0.09999999999999964;0.09999999999999964;0.1999999999999993;16.50896594
7.5;127;0.53738;1008.225;0.0;0.09999999999999964;-0.2999999999999998;16.66654913
7.5;125;0.1111;1007.2275;0.09999999999999964;-0.2999999999999998;-0.8000000000000007;20.62321545
7.4;124;-0.15986;1006.55;-0.39999999999999947;-0.9000000000000004;-1.1999999999999993;23.63693176
7.8;121;-0.22346;1005.815;-0.5000000000000009;-0.7999999999999998;-1.3999999999999995;13.99884973
8.3;117;-0.24536999999999998;1005.06125;-0.29999999999999893;-0.8999999999999986;-1.3999999999999986;24.35836523
8.6;113;0.03762;1004.34875;-0.5999999999999996;-1.0999999999999996;-1.700000000000001;34.90724829
9.2;114;0.24361999999999998;1003.8144;-0.5;-1.1000000000000014;-1.4000000000000004;34.22014819
9.7;114;0.51675;1002.7194;-0.6000000000000014;-0.9000000000000004;-1.200000000000001;36.89241602
10.3;115;0.95065;1001.7331;-0.29999999999999893;-0.5999999999999996;-0.8999999999999986;37.78618213
10.6;118;1.4546;1000.6669;-0.3000000000000007;-0.5999999999999996;-1.5999999999999996;37.45119922
10.9;120;1.98312;999.4894;-0.29999999999999893;-1.299999999999999;-2.4000000000000004;37.076448
11.2;123;2.27123;997.8469;-1.0;-2.1000000000000014;-3.1000000000000014;37.68866479
12.2;122;2.62515;996.7975;-1.1000000000000014;-2.1000000000000014;-2.3000000000000007;36.12908105
13.3;122;2.9924;995.34375;-1.0;-1.1999999999999993;-1.3999999999999986;34.98216553
14.3;121;2.88882;994.3394;-0.1999999999999993;-0.3999999999999986;0.0;34.19888232
14.5;123;3.07144;993.1669;-0.1999999999999993;0.1999999999999993;0.6999999999999993;29.97868213
14.7;125;3.44244;991.9;0.3999999999999986;0.8999999999999986;1.3999999999999986;34.86714795
14.3;128;3.7875300000000003;989.2625;0.5;1.0;1.5;35.99878223
13.8;128;4.023219999999999;988.2419;0.5;1.0;0.6000000000000014;36.98016553
13.3;129;4.2834;987.7719;0.5;0.10000000000000142;-0.29999999999999893;36.41273218
12.8;129;4.01766;987.1325;-0.3999999999999986;-0.7999999999999989;-1.1999999999999993;36.82069849
13.2;128;4.1871599999999995;985.8325;-0.40000000000000036;-0.8000000000000007;-0.5;36.40528198
13.6;127;4.71514;984.4781;-0.40000000000000036;-0.09999999999999964;0.09999999999999964;33.73886572
14.0;126;4.3353;983.0119;0.3000000000000007;0.5;0.8000000000000007;34.48866528
13.7;126;4.5474;982.30375;0.1999999999999993;0.5;0.5;34.90603223
13.5;125;5.1326;980.655;0.3000000000000007;0.3000000000000007;0.40000000000000036;35.50133154
13.2;125;5.61538;979.30625;0.0;0.09999999999999964;-0.10000000000000142;34.33828223
13.2;124;5.97958;978.06125;0.09999999999999964;-0.10000000000000142;0.29999999999999893;36.64468164
13.1;124;6.26296;976.92625;-0.20000000000000107;0.1999999999999993;0.5;37.32013232
13.3;125;6.53365;976.2031;0.40000000000000036;0.7000000000000011;1.1000000000000014;37.70001563
12.9;125;6.8441;975.5331;0.3000000000000007;0.7000000000000011;1.0999999999999996;35.30403259
12.6;126;6.87985;974.84875;0.40000000000000036;0.7999999999999989;1.0999999999999996;32.15903223
12.2;126;6.7329;974.3819;0.3999999999999986;0.6999999999999993;1.0999999999999996;31.45829907
11.8;126;6.711539999999999;973.8956;0.3000000000000007;0.7000000000000011;1.0;29.55851636
11.5;126;7.0325;973.2075;0.40000000000000036;0.6999999999999993;1.0999999999999996;30.51676538
11.1;126;7.565580000000001;972.87375;0.29999999999999893;0.6999999999999993;1.0;29.34381567
10.8;128;7.77993;973.0769;0.40000000000000036;0.7000000000000011;1.200000000000001;28.26968237
10.4;130;7.88116;972.7775;0.3000000000000007;0.8000000000000007;1.4000000000000004;32.97794836
10.1;132;7.98477;972.6631;0.5;1.0999999999999996;0.6999999999999993;30.00363184
9.6;130;8.0576;972.3275;0.5999999999999996;0.1999999999999993;0.40000000000000036;25.57329919
9.0;129;8.051969999999999;971.9381;-0.40000000000000036;-0.1999999999999993;0.0;25.93466553
9.4;130;7.8497;971.345;0.20000000000000107;0.40000000000000036;0.5999999999999996;35.66719775
9.2;128;7.813;970.9869;0.1999999999999993;0.3999999999999986;-0.40000000000000036;36.84486499
9.0;126;7.6555;970.55875;0.1999999999999993;-0.5999999999999996;-1.5;35.48589746
8.8;124;6.45678;971.1719;-0.7999999999999989;-1.6999999999999993;-2.5;37.17173047
9.6;163;4.5209;972.7919;-0.9000000000000004;-1.700000000000001;-1.200000000000001;37.48923047
10.5;202;4.96804;974.1544;-0.8000000000000007;-0.3000000000000007;0.3000000000000007;30.89409888
11.3;241;6.67156;974.3131;0.5;1.1000000000000014;1.6000000000000014;30.03116577
10.8;232;7.106960000000001;975.3206;0.6000000000000014;1.1000000000000014;1.3000000000000007;34.83923267
10.2;222;7.28445;976.0775;0.5;0.6999999999999993;0.8999999999999986;29.98741553
9.7;213;6.52944;976.65375;0.1999999999999993;0.3999999999999986;0.09999999999999964;30.29999902
9.5;192;6.72823;976.5044;0.1999999999999993;-0.09999999999999964;-0.1999999999999993;33.57149854
9.3;170;5.5067;976.8675;-0.29999999999999893;-0.3999999999999986;-0.5;30.52304834
9.6;154;7.0713;976.5306;-0.09999999999999964;-0.20000000000000107;-0.3000000000000007;30.82149854
9.7;154;7.37896;977.58;-0.10000000000000142;-0.20000000000000107;-0.40000000000000036;34.1347146
9.8;153;7.18008;978.3581;-0.09999999999999964;-0.29999999999999893;-0.5999999999999996;34.97166553
9.9;153;6.89382;978.8819;-0.1999999999999993;-0.5;-0.6999999999999993;36.02773096
10.1;153;6.77413;978.9256;-0.3000000000000007;-0.5;-0.8000000000000007;35.84853174
10.4;152;6.784839999999999;978.6606;-0.1999999999999993;-0.5;-0.9000000000000004;35.11124805
10.6;152;6.8987;978.085;-0.3000000000000007;-0.7000000000000011;-1.0;37.00859741
10.9;152;6.8287;978.8925;-0.40000000000000036;-0.6999999999999993;-1.0999999999999996;37.68823242
11.3;153;6.05663;978.2256;-0.29999999999999893;-0.6999999999999993;-1.1999999999999993;37.54721582
11.6;153;6.2364;977.75375;-0.40000000000000036;-0.9000000000000004;-2.0;36.87196436
12.0;153;6.8147199999999994;977.4994;-0.5;-1.5999999999999996;-1.3000000000000007;36.92803247
12.5;153;7.23745;978.3006;-1.0999999999999996;-0.8000000000000007;-0.5;37.19609839
13.6;170;7.3998;979.74625;0.29999999999999893;0.5999999999999996;0.9000000000000004;36.93024829
13.3;175;7.56826;981.00625;0.3000000000000007;0.6000000000000014;1.3000000000000007;36.96979785
13.0;181;7.4841;982.10125;0.3000000000000007;1.0;1.8000000000000007;38.46196533
12.7;186;7.5104;983.28625;0.6999999999999993;1.5;2.1999999999999993;38.45189746
12.0;179;7.42104;983.9075;0.8000000000000007;1.5;1.9000000000000004;38.14863184
11.2;171;7.45352;984.6144;0.6999999999999993;1.0999999999999996;1.5999999999999996;31.03099902
10.5;164;7.459560000000001;985.535;0.40000000000000036;0.9000000000000004;1.3000000000000007;31.023049800000003
10.1;164;7.481560000000001;986.22;0.5;0.9000000000000004;1.0;32.31459839
9.6;163;7.22018;986.2925;0.40000000000000036;0.5;0.5999999999999996;28.36674951
9.2;163;6.93795;986.7544;0.09999999999999964;0.1999999999999993;1.799999999999999;21.15781567
9.1;160;7.133260000000001;987.0081;0.09999999999999964;1.6999999999999993;1.7999999999999998;16.67954932
9.0;156;6.91665;987.4356;1.5999999999999996;1.7000000000000002;1.7999999999999998;15.69908258
7.4;161;7.030480000000001;988.4619;0.10000000000000053;0.20000000000000018;0.3000000000000007;15.297932500000002
7.3;156;7.20977;988.75625;0.09999999999999964;0.20000000000000018;0.2999999999999998;14.16348279
7.2;151;6.9626;989.4381;0.10000000000000053;0.20000000000000018;0.2999999999999998;11.81183289
7.1;146;7.20223;989.9431;0.09999999999999964;0.1999999999999993;0.2999999999999998;14.15724939
7.0;144;7.0265;990.3956;0.09999999999999964;0.20000000000000018;0.09999999999999964;16.58528259
6.9;141;6.878080000000001;990.7581;0.10000000000000053;0.0;0.0;14.78723254
6.8;139;7.07412;991.1169;-0.10000000000000053;-0.10000000000000053;-0.20000000000000018;19.2702323
6.9;138;6.69717;991.3681;0.0;-0.09999999999999964;0.0;14.46559949
6.9;137;6.75552;991.2169;-0.09999999999999964;0.0;0.0;14.68364923
7.0;136;6.44595;991.85;0.09999999999999964;0.09999999999999964;-0.5999999999999996;12.16051624
6.9;134;6.3236300000000005;991.8531;0.0;-0.6999999999999993;-0.5999999999999996;12.85086621
6.9;131;6.02505;992.02;-0.6999999999999993;-0.5999999999999996;-0.5;17.27144934
7.6;133;5.974019999999999;992.0675;0.09999999999999964;0.1999999999999993;0.2999999999999998;13.56816602
7.5;131;5.661519999999999;992.4444;0.09999999999999964;0.20000000000000018;0.5999999999999996;12.54448273
7.4;130;5.3332;992.2325;0.10000000000000053;0.5;0.9000000000000004;14.38646594
7.3;128;5.18133;992.7169;0.39999999999999947;0.7999999999999998;1.2000000000000002;11.32844946
6.9;123;5.0096;993.0444;0.40000000000000036;0.8000000000000007;1.0;10.0557663
6.5;119;4.9271199999999995;993.2269;0.40000000000000036;0.5999999999999996;0.7000000000000002;10.7858161
6.1;114;4.4859599999999995;994.0756;0.1999999999999993;0.2999999999999998;0.5;8.764916321
5.9;112;4.2213400000000005;994.03;0.10000000000000053;0.3000000000000007;0.5;10.00373279
5.8;111;4.17208;994.1625;0.20000000000000018;0.39999999999999947;0.7000000000000002;9.983449707
5.6;109;4.10577;994.7119;0.1999999999999993;0.5;1.1999999999999993;8.27019986
5.4;110;3.9695699999999996;995.01375;0.3000000000000007;1.0;1.3000000000000007;6.997282959
5.1;112;3.92697;995.26125;0.6999999999999993;1.0;1.1999999999999997;5.6879833070000005
4.4;104;3.8155;995.8975;0.3000000000000007;0.5000000000000004;0.8000000000000003;4.652299881
4.1;101;3.80453;996.5156;0.19999999999999973;0.49999999999999956;0.6999999999999997;3.21709996
3.9;97;3.8505;997.0225;0.2999999999999998;0.5;0.6999999999999997;2.7833333280000003
3.6;94;3.8148400000000002;997.4781;0.20000000000000018;0.3999999999999999;0.6000000000000001;2.644466644
3.4;97;3.86584;997.7094;0.19999999999999973;0.3999999999999999;0.6000000000000001;2.444116661
3.2;100;4.07253;997.9356;0.20000000000000018;0.40000000000000036;0.5;2.373
3.0;103;3.77523;998.4744;0.20000000000000018;0.2999999999999998;0.5;2.373
2.8;112;3.6659800000000002;998.12375;0.09999999999999964;0.2999999999999998;0.19999999999999973;2.373
2.7;120;3.6848;998.3969;0.20000000000000018;0.10000000000000009;0.10000000000000009;2.373
2.5;129;3.76022;999.155;-0.10000000000000009;-0.10000000000000009;-0.20000000000000018;2.373
2.6;134;3.85903;999.18375;0.0;-0.10000000000000009;-0.6000000000000001;2.445383331
2.6;140;4.017180000000001;999.1494;-0.10000000000000009;-0.6000000000000001;-1.1;2.633083313
2.7;145;3.97735;999.5994;-0.5;-1.0;-1.5;3.71863324
3.2;149;4.20364;999.7806;-0.5;-1.0;-1.0;4.283616577
3.7;154;4.3238;999.4475;-0.5;-0.5;-0.5999999999999996;4.2898998719999994
4.2;158;4.57632;999.6256;0.0;-0.09999999999999964;-0.09999999999999964;6.251483062999999
4.2;160;4.88644;999.42375;-0.09999999999999964;-0.09999999999999964;-0.5;7.593883118
4.3;163;5.23306;999.19875;0.0;-0.40000000000000036;-0.7999999999999998;7.599816345
4.3;165;5.3115;999.89375;-0.40000000000000036;-0.7999999999999998;-1.2000000000000002;8.294532959
4.7;166;5.45175;999.1944;-0.39999999999999947;-0.7999999999999998;-1.2000000000000002;7.504516357000001
5.1;168;5.70175;999.30125;-0.40000000000000036;-0.8000000000000007;-1.3000000000000007;6.843766296
5.5;169;5.8753;999.5119;-0.40000000000000036;-0.9000000000000004;-1.2000000000000002;7.532166321
5.9;168;5.9736;999.24875;-0.5;-0.7999999999999998;-0.5;9.084249451
6.4;166;6.1457;999.2394;-0.2999999999999998;0.0;0.20000000000000018;10.35213293
6.7;173;4.6077;1000.0644;0.2999999999999998;0.5;0.7999999999999998;7.9981831670000005
6.4;169;4.0304199999999994;1000.7256;0.20000000000000018;0.5;0.6000000000000005;9.150566101
6.2;164;3.76876;1000.6219;0.2999999999999998;0.40000000000000036;0.6000000000000005;7.086616241000001
5.9;160;4.34194;1000.7444;0.10000000000000053;0.3000000000000007;0.40000000000000036;6.950583099
5.8;159;4.824669999999999;1000.8856;0.20000000000000018;0.2999999999999998;0.5;5.7367830810000005
5.6;157;4.74648;1001.0519;0.09999999999999964;0.2999999999999998;0.5999999999999996;5.261166351
5.5;156;3.63436;1001.7444;0.20000000000000018;0.5;0.7000000000000002;4.308666504
5.3;157;2.8541;1001.4769;0.2999999999999998;0.5;0.8999999999999995;3.9084999239999996
5.0;158;3.0184599999999997;1002.1925;0.20000000000000018;0.5999999999999996;1.1;3.423299957
4.8;159;3.98486;1002.6444;0.39999999999999947;0.8999999999999999;1.1999999999999997;3.002183289
4.4;154;4.85842;1002.8669;0.5000000000000004;0.8000000000000003;1.0000000000000004;2.473700001
3.9;149;5.1448599999999995;1002.9869;0.2999999999999998;0.5;0.6999999999999997;2.46
3.6;145;5.08145;1003.2456;0.20000000000000018;0.3999999999999999;0.6000000000000001;1.912933334
3.4;146;5.3041599999999995;1003.9306;0.19999999999999973;0.3999999999999999;0.6000000000000001;1.8769999999999998
3.2;146;5.52197;1004.0175;0.20000000000000018;0.40000000000000036;0.7000000000000002;2.055433319
3.0;147;5.64874;1004.4494;0.20000000000000018;0.5;0.7000000000000002;2.078983299
2.8;144;5.799519999999999;1004.7794;0.2999999999999998;0.5;0.5;1.9569999999999999
2.5;141;5.59396;1004.9869;0.20000000000000018;0.20000000000000018;0.10000000000000009;1.9569999999999999
2.3;138;6.03756;1005.60125;0.0;-0.10000000000000009;-0.10000000000000009;1.9569999999999999
2.3;127;5.7402;1005.88625;-0.10000000000000009;-0.10000000000000009;0.0;1.9569999999999999
2.4;116;5.4720699999999995;1005.9319;0.0;0.10000000000000009;0.10000000000000009;1.9569999999999999
2.4;105;5.52767;1006.2744;0.10000000000000009;0.10000000000000009;0.7999999999999998;1.9569999999999999
2.3;104;5.9624;1006.5331;0.0;0.6999999999999997;0.2999999999999998;2.130333313
2.3;104;5.2157800000000005;1007.05625;0.6999999999999997;0.2999999999999998;0.0;3.697666504
1.6;123;4.5357;1008.15875;-0.3999999999999999;-0.6999999999999997;-1.1;5.431399765
2.0;124;4.35467;1008.465;-0.2999999999999998;-0.7000000000000002;-0.6000000000000001;5.203583145
2.3;126;4.4102;1009.04125;-0.40000000000000036;-0.30000000000000027;-0.10000000000000009;3.448716614
2.7;127;4.75237;1009.5919;0.10000000000000009;0.30000000000000027;0.40000000000000036;3.377
2.6;126;4.7362;1009.7075;0.20000000000000018;0.30000000000000027;0.3999999999999999;3.377
2.4;126;4.83352;1009.65;0.10000000000000009;0.19999999999999973;0.19999999999999973;3.377
2.3;125;5.43917;1009.9656;0.09999999999999964;0.09999999999999964;0.19999999999999973;3.377
2.2;133;5.49996;1010.0656;0.0;0.10000000000000009;-0.2999999999999998;3.306616669
2.2;140;5.55685;1009.63875;0.10000000000000009;-0.2999999999999998;-0.5999999999999996;3.017133331
2.1;148;5.63577;1009.8181;-0.3999999999999999;-0.6999999999999997;-1.9999999999999996;2.699166664
2.5;156;5.49514;1009.76;-0.2999999999999998;-1.5999999999999996;-1.5;2.735
2.8;164;5.3403599999999996;1009.78875;-1.2999999999999998;-1.2000000000000002;-1.0;2.735
4.1;166;4.79897;1009.6319;0.09999999999999964;0.2999999999999998;0.39999999999999947;2.735
4.0;169;4.697019999999999;1009.3669;0.20000000000000018;0.2999999999999998;-0.20000000000000018;2.704099976
3.8;171;4.657430000000001;1009.2956;0.09999999999999964;-0.40000000000000036;-0.9000000000000004;2.044966629
3.7;174;4.59435;1008.9681;-0.5;-1.0;-1.5;2.1055
4.2;173;4.490530000000001;1008.54625;-0.5;-1.0;-1.2000000000000002;2.356333313
4.7;172;4.41982;1008.3994;-0.5;-0.7000000000000002;-0.7999999999999998;2.8333666230000003
5.2;171;4.2126;1008.77875;-0.20000000000000018;-0.2999999999999998;-0.5;3.086633286
5.4;170;4.0571;1007.7869;-0.09999999999999964;-0.2999999999999998;-0.09999999999999964;3.269516556
5.5;169;3.6371;1007.6294;-0.20000000000000018;0.0;0.20000000000000018;3.639333282
5.7;168;3.6155;1007.1619;0.20000000000000018;0.40000000000000036;0.7999999999999998;3.7816499180000003
5.5;167;3.84515;1006.51375;0.20000000000000018;0.5999999999999996;0.5999999999999996;3.4382666630000003
5.3;165;4.0546;1006.0725;0.39999999999999947;0.39999999999999947;0.5;3.3719832610000005
4.9;165;4.01663;1005.8794;0.0;0.10000000000000053;0.10000000000000053;4.445916534
4.9;166;3.76855;1005.5625;0.10000000000000053;0.10000000000000053;-0.09999999999999964;4.977349762
4.8;167;2.0354200000000002;1005.7006;0.0;-0.20000000000000018;-0.5;5.69614978
4.8;168;1.74862;1005.7456;-0.20000000000000018;-0.5;-0.7000000000000002;4.0828497310000005
5.0;167;2.6567;1005.4531;-0.2999999999999998;-0.5;-0.5999999999999996;3.554866531
5.3;165;3.0870599999999997;1005.14625;-0.20000000000000018;-0.2999999999999998;-0.40000000000000036;4.011249832
5.5;164;3.6979599999999997;1005.0325;-0.09999999999999964;-0.20000000000000018;-0.2999999999999998;4.2583332060000005
5.6;162;3.81875;1004.8044;-0.10000000000000053;-0.20000000000000018;-0.20000000000000018;4.390383255
5.7;160;3.7749300000000003;1004.5019;-0.09999999999999964;-0.09999999999999964;-0.20000000000000018;6.484349609
5.8;158;3.7522800000000003;1004.265;0.0;-0.10000000000000053;-0.10000000000000053;4.700166412
5.8;153;3.4246800000000004;1004.54375;-0.10000000000000053;-0.10000000000000053;0.20000000000000018;3.585966553
5.9;149;3.09707;1004.66;0.0;0.3000000000000007;0.7000000000000002;4.084166473
5.9;153;2.4853;1004.945;0.3000000000000007;0.7000000000000002;1.0;5.064466522
5.6;150;3.25063;1004.74375;0.39999999999999947;0.6999999999999993;0.8999999999999995;5.426299773999999
5.2;146;3.5371;1004.9906;0.2999999999999998;0.5;0.6000000000000005;5.033568756
4.9;143;3.5425699999999996;1005.3306;0.20000000000000018;0.3000000000000007;0.5;4.907933289
4.7;143;3.5109;1005.495;0.10000000000000053;0.2999999999999998;0.7000000000000002;4.648249893
4.6;142;2.16903;1005.6425;0.1999999999999993;0.5999999999999996;0.9999999999999996;4.142899933
4.4;142;2.9769200000000002;1005.96375;0.40000000000000036;0.8000000000000003;1.2000000000000002;3.570299999
4.0;134;2.5127200000000003;1006.30375;0.3999999999999999;0.7999999999999998;1.2000000000000002;2.696533295
3.6;125;3.2549;1006.4706;0.3999999999999999;0.8000000000000003;1.2000000000000002;2.226
3.2;117;3.25253;1006.7006;0.40000000000000036;0.8000000000000003;0.9000000000000004;2.2680000000000002
2.8;119;3.75305;1007.4919;0.3999999999999999;0.5;0.6999999999999997;2.2680000000000002
2.4;122;3.33965;1008.1525;0.10000000000000009;0.2999999999999998;0.5;2.2680000000000002
2.3;114;3.06597;1008.9481;0.19999999999999973;0.3999999999999999;0.5999999999999999;2.2680000000000002
2.1;111;2.9921;1009.6825;0.20000000000000018;0.40000000000000013;0.30000000000000004;2.2680000000000002
1.9;108;2.9039599999999997;1010.615;0.19999999999999996;0.09999999999999987;0.0;2.2680000000000002
1.7;105;2.77566;1011.595;-0.10000000000000009;-0.19999999999999996;-0.30000000000000004;2.2680000000000002
1.8;117;2.72317;1012.33625;-0.09999999999999987;-0.19999999999999996;-0.30000000000000004;2.2680000000000002
1.9;129;2.00176;1012.90125;-0.10000000000000009;-0.20000000000000018;-0.20000000000000018;2.2680000000000002
2.0;141;3.75985;1013.68875;-0.10000000000000009;-0.10000000000000009;-0.20000000000000018;2.2680000000000002
2.1;138;3.9946;1014.0531;0.0;-0.10000000000000009;-0.2999999999999998;2.2680000000000002
2.1;136;4.0479;1014.4981;-0.10000000000000009;-0.2999999999999998;-0.5;2.2680000000000002
2.2;133;4.0564;1015.12125;-0.19999999999999973;-0.3999999999999999;-0.8999999999999999;2.2680000000000002
2.4;141;4.08364;1015.6269;-0.20000000000000018;-0.7000000000000002;-1.2000000000000002;2.2680000000000002
2.6;149;4.13473;1016.705;-0.5;-1.0;-1.4999999999999996;2.2680000000000002
3.1;149;3.9475300000000004;1017.20125;-0.5;-0.9999999999999996;-1.4999999999999996;2.534916641
3.6;149;3.96636;1017.3781;-0.49999999999999956;-0.9999999999999996;-1.1999999999999997;2.704233276
4.1;150;4.02496;1017.92;-0.5;-0.7000000000000002;-0.8000000000000007;3.138183197
4.6;150;4.03463;1018.2069;-0.20000000000000018;-0.3000000000000007;-0.5;3.8867832339999997
4.8;150;4.01052;1018.53375;-0.10000000000000053;-0.2999999999999998;-0.6000000000000005;4.880633179
4.9;151;3.90743;1018.5369;-0.1999999999999993;-0.5;-0.6999999999999993;5.976533172999999
5.1;151;4.02715;1018.9806;-0.3000000000000007;-0.5;-0.8000000000000007;6.054983032000001
5.4;151;4.20995;1018.8244;-0.1999999999999993;-0.5;-1.0;7.269499695
5.6;151;4.34915;1018.38;-0.3000000000000007;-0.8000000000000007;-1.3000000000000007;8.56331604
