YVIK-YtreVikna1.-G1-T4015A3 -0104;RRS.S2502.Gunit.M1 G1.AVL;YVIK-YtreVikna1.-G2-T4015A3 -0104;RRS.S2502.Gunit.M2 G1.AVL;YVIK-YtreVikna1.-G3-T4015A3 -0104;RRS.S2502.Gunit.M3 G1.AVL;YVIK-YtreVikna1.-G4-T4015A3 -0104;RRS.S2502.Gunit.M4 G1.AVL;YVIK-YtreVikna1.-G5-T4015A3 -0104;RRS.S2502.Gunit.M5 G1.AVL;YVIK-YtreVikna1.-G6-T4015A3 -0104;RRS.S2502.Gunit.M6 G1.AVL;YVIK-YtreVikna1.-G7-T4015A3 -0104;RRS.S2502.Gunit.M7 G1.AVL;YVIK-YtreVikna1.-G8-T4015A3 -0104;RRS.S2502.Gunit.M8 G1.AVL;YVIK-YtreVikna1.-G9-T4015A3 -0104;RRS.S2502.Gunit.M9 G1.AVL;YVIK-YtreVikna1-G10-T4015A3 -0104;RRS.S2502.Gunit.M10 G1.AVL;YVIK-YtreVikna1-G11-T4015A3 -0104;RRS.S2502.Gunit.M11 G1.AVL;YVIK-YtreVikna1-G12-T4015A3 -0104;RRS.S2502.Gunit.M12 G1.AVL;YVIK-YtreVikna1-G13-T4015A3 -0104;RRS.S2502.Gunit.M13 G1.AVL;YVIK-YtreVikna1-G14-T4015A3 -0104;RRS.S2502.Gunit.M14 G1.AVL;YVIK-YtreVikna1-G15-T4015A3 -0104;RRS.S2502.Gunit.M15 G1.AVL;YVIK-YtreVikna1-G16-T4015A3 -0104;RRS.S2502.Gunit.M16 G1.AVL;YVIK-YtreVikna1-G17-T4015A3 -0104;RRS.S2502.Gunit.M17 G1.AVL;YVIK-YtreVikna1-Sum-produksjon;DNMI_75410...........T0015A3-0120;/arome_windvel_6481_1056;DNMI_75220...........T0015A3-0120;/arome_windvel_6482_1114;DNMI_75550...........T0015A3-0120;/arome_windvel_6520_1098;STORM-YVik1-Vindhast-25km;STORM-YVik1-Vindhast-25km;STORM-YVik1-Vindhast-25km;STORM-YVik1-Vindretn-25km;/arome_windvel_6491_1087;/arome_airtemp_6491_1087;/arome_airtemp_6495_1081;/arome_airpress_6495_1081;/arome_winddir_6495_1081;/arome_windvel_6495_1081;/arome_airtemp_6495_1096;/arome_airpress_6495_1096;/arome_winddir_6495_1096;/arome_windvel_6495_1096;/arome_airtemp_6491_1087;/arome_airpress_6491_1087;/arome_winddir_6491_1087;/arome_windvel_6491_1087;/arome_windvel_6491_1087;/arome_windvel_6491_1087;/arome_airtemp_6486_1082;/arome_airpress_6486_1082;/arome_winddir_6486_1082;/arome_windvel_6486_1082;/arome_airtemp_6486_1093;/arome_airpress_6486_1093;/arome_winddir_6486_1093;/arome_windvel_6486_1093;Target
0.40056665;1;0.45925;1;0.38176666299999995;1;0.357933289;1;0.396;1;0.345;1;0.472783325;1;0.18899999999999997;1;0.16699999999999998;1;0.319;1;0.45041662600000004;1;0.388099976;1;0.300283325;1;0.566533325;1;0.641916626;1;0.5791165770000001;1;0.582616577;1;6.997282959;7.1;6.939607033;3.7;6.392527576;3.4;5.282757079;4.1;3.9;3.6;97;6.433696225;3.8505;3.85488;997.1125;75.27161869;6.00605742;3.75576;997.1325;76.39512632;5.8729120660000005;3.8505;997.0225;76.26155204;6.824132618999999;6.433696225;5.583672652000001;3.8934599999999997;996.8725;75.17680739;6.70519966;3.8417;996.7575;76.40807963;6.663792165;4.652299881
0.298983337;1;0.385;1;0.337;1;0.303;1;0.396;1;0.345;1;0.307;1;0.18899999999999997;1;0.16699999999999998;1;0.319;1;0.30275;1;0.366;1;0.243916656;1;0.608;1;0.44154998799999995;1;0.36925;1;0.309533325;1;5.6879833070000005;6.3;6.845916392;3.4;6.591325489;3.3;5.121109325;3.9;3.6;3.4;94;5.583672652000001;3.8148400000000002;3.81924;997.5581;70.18824759;5.277916166;3.72842;997.5681;70.37949622;5.144084803999999;3.8148400000000002;997.4781;70.95456491;6.433696225;5.583672652000001;4.960584658999999;3.8924800000000004;997.3381;72.35094271;6.086989621;3.82754;997.2231;72.58155551;6.011703184;3.21709996
0.161666656;1;0.348333313;1;0.31020001199999997;1;0.303;1;0.396;1;0.345;1;0.307;1;0.18899999999999997;1;0.16699999999999998;1;0.252333313;1;0.125333328;1;0.25346664399999996;1;0.265;1;0.280866638;1;0.334700012;1;0.33839996299999997;1;0.275;1;4.652299881;5.0;6.900757409;2.9;6.554696633;4.1;4.4974194480000005;3.6;3.4;3.2;97;4.960584658999999;3.86584;3.9781400000000002;997.7694;63.05221483;4.656139792;3.94348;997.7644;63.31096651;4.5848593630000005;3.86584;997.7094;63.87523973;5.583672652000001;4.960584658999999;4.583846126;3.84826;997.5944;63.89090483;5.393847112;3.7882;997.4744;63.79519052;5.333512777;2.7833333280000003
0.091;1;0.185;1;0.136;1;0.153;1;0.396;1;0.345;1;0.307;1;0.18899999999999997;1;0.16699999999999998;1;0.11900000000000001;1;0.09699999999999999;1;0.155;1;0.083699997;1;0.189333313;1;0.203;1;0.175666656;1;0.225399994;1;3.21709996;4.3;6.548192919;2.9;6.25100928;3.4;4.2687339269999995;3.4;3.2;3.0;100;4.583846126;4.07253;4.14187;998.0006;60.53767270000001;4.726102689;4.01248;998.0006;61.94277377;4.6369079289999995;4.07253;997.9356;59.47145156;4.960584658999999;4.583846126;4.842982682;4.02957;997.8356;58.84515172;4.625274446000001;3.9392300000000002;997.7056;60.41974224;4.570475597;2.644466644
0.091;1;0.185;1;0.11433332800000001;1;0.10300000000000001;1;0.396;1;0.345;1;0.307;1;0.18899999999999997;1;0.16699999999999998;1;0.11900000000000001;1;0.09699999999999999;1;0.155;1;0.043;1;0.11599999999999999;1;0.133;1;0.134;1;0.08900000000000001;1;2.7833333280000003;3.5;5.95458106;2.9;5.5411427;4.4;4.298531365;3.2;3.0;2.8;103;4.842982682;3.77523;3.87435;998.4994;72.13021390000002;4.83419732;3.7361699999999995;998.5244;73.43801561;4.577001727;3.77523;998.4744;69.0832061;4.583846126;4.842982682;3.941905967;3.77084;998.3794;65.41397195;5.051111298;3.64535;998.2794;66.62739186;4.951622403;2.444116661
;1;0.185;1;0.061;1;0.10300000000000001;1;0.396;1;0.345;1;0.290799988;1;0.18899999999999997;1;0.16699999999999998;1;0.11900000000000001;1;0.09699999999999999;1;0.155;1;0.094666656;1;0.11599999999999999;1;0.10300000000000001;1;0.134;1;0.08900000000000001;1;2.644466644;3.0;5.201035361000001;1.4;4.753874721;4.5;3.7549866339999998;3.0;2.8;2.7;112;3.941905967;3.6659800000000002;3.85543;998.16875;78.21609964;3.833157209;3.6269199999999997;998.19375;83.32693027;3.5724733580000003;3.6659800000000002;998.12375;80.18493283;4.842982682;3.941905967;2.9972982530000003;3.6611;998.00375;79.62590504;4.244114592;3.5405;997.86375;82.5460002;4.2689166830000005;2.373
;1;0.09333332800000001;1;0.136;1;0.10300000000000001;1;0.396;1;0.345;1;0.19899999999999998;1;0.18899999999999997;1;0.16699999999999998;1;0.081050003;1;0.09699999999999999;1;0.05273333;1;0.14300000000000002;1;0.11599999999999999;1;0.10300000000000001;1;0.134;1;0.08900000000000001;1;2.444116661;2.5;5.4986655639999995;0.0;5.058751506;2.2;3.222360667;2.8;2.7;2.5;120;2.9972982530000003;3.6848;3.7927199999999996;998.4819;79.35680664;2.727400114;3.63305;998.4519;84.29064212;2.7811895489999996;3.6848;998.3969;85.50917438;3.941905967;2.9972982530000003;1.7463770319999998;3.70678;998.2969;86.1112825;3.165305632;3.6550199999999995;998.1719;86.69237701;3.204371705;2.373
;1;0.085;1;0.136;1;0.10300000000000001;1;0.396;1;0.345;1;0.19899999999999998;1;0.18899999999999997;1;0.16699999999999998;1;0.02;1;0.09699999999999999;1;0.051;1;0.14300000000000002;1;0.11599999999999999;1;0.10300000000000001;1;0.134;1;0.08900000000000001;1;2.373;2.3;4.46575111;1.6;4.599960275;0.5;2.7040111510000004;2.7;2.5;2.6;129;1.7463770319999998;3.76022;3.9028;999.175;30.30323635;1.6359927090000002;3.70016;999.17;33.36990263;1.39778877;3.76022;999.155;31.64726337;2.9972982530000003;1.7463770319999998;1.227815366;3.7949;999.08;31.75947526;2.000595249;3.7260400000000002;998.94;36.29203031;1.886293257;2.373
;1;0.085;1;0.136;1;0.10300000000000001;1;0.396;1;0.345;1;0.19899999999999998;1;0.18899999999999997;1;0.16699999999999998;1;0.02;1;0.09699999999999999;1;0.051;1;0.14300000000000002;1;0.11599999999999999;1;0.10300000000000001;1;0.134;1;0.08900000000000001;1;2.373;1.9;3.298433558;2.0;3.3333110219999997;3.1;1.9288304109999999;2.5;2.6;2.6;134;1.227815366;3.85903;4.06606;999.17375;8.59584803;1.3994023869999999;3.8199699999999996;999.19875;7.574090132;1.00524673;3.85903;999.18375;12.19928318;1.7463770319999998;1.227815366;0.8967271000000001;3.85903;999.13375;12.78716001;1.523018105;3.7638199999999995;999.01875;13.72108998;1.4499647740000001;2.373
;1;0.085;1;0.136;1;0.10300000000000001;1;0.396;1;0.345;1;0.19899999999999998;1;0.18899999999999997;1;0.16699999999999998;1;0.02;1;0.09699999999999999;1;0.051;1;0.14300000000000002;1;0.11599999999999999;1;0.10300000000000001;1;0.134;1;0.08900000000000001;1;2.373;1.2;2.248857546;1.4;1.8315201559999998;2.9;0.7904707329999999;2.6;2.6;2.7;140;0.8967271000000001;4.017180000000001;4.17245;999.1394;333.091521;1.096995873;3.9869;999.1594;324.1280433;0.8589086579999999;4.017180000000001;999.1494;340.2442077;1.227815366;0.8967271000000001;1.67065595;3.9654199999999995;999.1044;352.37430639999997;0.926358755;3.8233300000000003;998.9894;346.5518541;0.7427304790000001;2.373
;1;0.085;1;0.136;1;0.10300000000000001;1;0.396;1;0.345;1;0.19899999999999998;1;0.18899999999999997;1;0.16699999999999998;1;0.02;1;0.09699999999999999;1;0.051;1;0.14300000000000002;1;0.11599999999999999;1;0.10300000000000001;1;0.134;1;0.08900000000000001;1;2.373;0.9;2.0144146480000003;1.3;1.176651154;3.3;0.566503407;2.6;2.7;3.2;145;1.67065595;3.97735;4.18;999.5544;191.38253799999998;1.715326321;3.97735;999.6144;196.1354649;1.970134585;3.97735;999.5994;189.8670637;0.8967271000000001;1.67065595;2.793459087;3.9217;999.5594;184.8109129;1.32345787;3.84796;999.4694;188.5845836;1.4828693080000002;2.445383331
;1;0.085;1;0.136;1;0.10300000000000001;1;0.396;1;0.345;1;0.19899999999999998;1;0.18899999999999997;1;0.16699999999999998;1;0.02;1;0.09699999999999999;1;0.051;1;0.14300000000000002;1;0.11599999999999999;1;0.10300000000000001;1;0.134;1;0.08900000000000001;1;2.373;1.7;1.755595007;1.7;0.2909084;3.8;1.54753107;2.7;3.2;3.7;149;2.793459087;4.20364;4.33694;999.7556;192.6450987;3.05204408;4.16897;999.7806;194.9192717;3.122333717;4.20364;999.7806;191.04800780000002;1.67065595;2.793459087;3.7205804839999996;4.17727;999.7456;186.826428;2.5030848999999997;4.03567;999.6406;186.5936535;2.6930950019999997;2.633083313
;1;0.157383331;1;0.136;1;0.10300000000000001;1;0.396;1;0.345;1;0.19899999999999998;1;0.18899999999999997;1;0.16699999999999998;1;0.02;1;0.09699999999999999;1;0.051;1;0.14300000000000002;1;0.11599999999999999;1;0.10300000000000001;1;0.134;1;0.08900000000000001;1;2.445383331;2.5;0.92411134;2.4;1.860884332;4.6;3.157893891;3.2;3.7;4.2;154;3.7205804839999996;4.3238;4.46588;999.4175;209.42610580000002;3.8527634219999998;4.2852;999.4375;205.8757859;3.981452258;4.3238;999.4475;204.7376293;2.793459087;3.7205804839999996;4.682863751;4.2896;999.4225;202.40300009999999;3.4881214010000003;4.13433;999.3125;199.9108084;3.556599551;3.71863324
;1;0.18600000000000003;1;0.136;1;0.124883331;1;0.396;1;0.3185;1;0.20125;1;0.18899999999999997;1;0.16699999999999998;1;0.02;1;0.09699999999999999;1;0.051;1;0.17421664399999998;1;0.11599999999999999;1;0.16775;1;0.163483337;1;0.125;1;2.633083313;2.4;2.12747244;2.1;2.321970859;5.7;4.1060349369999996;3.7;4.2;4.2;158;4.682863751;4.57632;4.7101;999.5856;221.26636609999997;4.926096201;4.53726;999.6156;218.6951114;4.923669449;4.57632;999.6256;219.1429144;3.7205804839999996;4.682863751;5.1450814860000005;4.5460400000000005;999.5956;218.31245950000002;4.468193008;4.40396;999.5006;216.58606969999997;4.497593724;4.283616577
;1;0.275299988;1;0.14458331300000002;1;0.286033325;1;0.442866638;1;0.313033325;1;0.37373333700000005;1;0.18899999999999997;1;0.206633331;1;0.176666656;1;0.214233337;1;0.097899994;1;0.24;1;0.11599999999999999;1;0.20800000000000002;1;0.24100000000000002;1;0.193649994;1;3.71863324;3.2;3.0174433310000004;2.1;3.263353088;6.7;5.0201165;4.2;4.2;4.3;160;5.1450814860000005;4.88644;5.02462;999.38875;232.0295412;5.344451903;4.86495;999.41875;230.2988346;5.302770933;4.88644;999.42375;230.74761239999998;4.682863751;5.1450814860000005;5.710768292999999;4.84786;999.37875;228.63681119999998;5.058622968;4.75265;999.26875;225.47262110000003;5.037903948;4.2898998719999994
0.21436666899999998;1;0.29266662600000004;1;0.2985;1;0.311;1;0.26899999999999996;1;0.321333313;1;0.230149994;1;0.20216665600000003;1;0.161;1;0.22;1;0.23066665600000003;1;0.32;1;0.24;1;0.26975;1;0.20800000000000002;1;0.231;1;0.264016663;1;4.283616577;3.9;4.166100083;2.3;4.2394211980000005;7.2;6.236740483999999;4.2;4.3;4.3;163;5.710768292999999;5.23306;5.41372;999.13375;230.46477169999997;5.982605687;5.202780000000001;999.18375;228.44299840000002;5.980018874;5.23306;999.19875;228.80340120000002;5.1450814860000005;5.710768292999999;6.41976451;5.1896;999.18375;228.88664680000002;5.542793532999999;5.08657;999.10375;229.1046305;5.5238434320000005;6.251483062999999
0.22363333100000002;1;0.264683289;1;0.341;1;0.23266665600000003;1;0.301883301;1;0.348;1;0.24001666300000002;1;0.251933319;1;0.161;1;0.22;1;0.20199999999999999;1;0.269200012;1;0.24;1;0.321;1;0.20800000000000002;1;0.183333313;1;0.28154998800000003;1;4.2898998719999994;4.6;4.889444102;2.5;4.686983405;9.0;6.876642532000001;4.3;4.3;4.7;165;6.41976451;5.3115;5.46237;999.82375;221.4678519;6.712562563;5.29;999.86375;220.87356150000002;6.529257441;5.3115;999.89375;220.9297285;5.710768292999999;6.41976451;7.012167545;5.2861;999.90375;221.60382099999998;6.153357197;5.1738;999.80375;222.2360518;6.113063659;7.593883118
0.305;1;0.4465;1;0.341;1;0.336666626;1;0.535799927;1;0.48806665;1;0.374166626;1;0.336533325;1;0.21369998199999998;1;0.338349976;1;0.289966675;1;0.37189996299999994;1;0.269333313;1;0.321;1;0.47145001200000003;1;0.423716675;1;0.38833331299999996;1;6.251483062999999;4.3;5.451045913;2.1;5.295595077;8.8;7.611782074;4.3;4.7;5.1;166;7.012167545;5.45175;5.57235;999.2094;225.07529739999998;7.169056375;5.44735;999.2044;224.8012327;7.236766042;5.45175;999.1944;222.17852510000003;6.41976451;7.012167545;6.917038535;5.404380000000001;999.1194;218.7377262;6.82341171;5.32675;998.9844;218.0022174;6.9056073389999995;7.599816345
0.310966675;1;0.424666626;1;0.49700000000000005;1;0.377299988;1;0.600400024;1;0.517516602;1;0.605716675;1;0.37164996299999997;1;0.335950012;1;0.487200012;1;0.35266662600000004;1;0.423899963;1;0.44033331299999995;1;0.37933331299999995;1;0.577349976;1;0.493466675;1;0.398466675;1;7.593883118;5.1;5.880383913999999;2.8;5.656493456000001;10.1;8.170493804;4.7;5.1;5.5;168;6.917038535;5.70175;5.909269999999999;999.32125;235.6489543;7.005212727999999;5.68026;999.34625;236.0150827;6.545607619;5.70175;999.30125;228.7127332;7.012167545;6.917038535;7.016065781;5.65878;999.30625;229.8136954;6.481368961;5.57675;999.21625;230.0647653;6.489369942000001;8.294532959
0.35009997600000003;1;0.4085;1;0.4695;1;0.454666626;1;0.580866577;1;0.327533325;1;0.69693335;1;0.24025;1;0.33025;1;0.444216675;1;0.366200012;1;0.378099976;1;0.458866638;1;0.491599976;1;0.55843335;1;0.5418665770000001;1;0.501933289;1;7.599816345;5.7;6.70872786;3.0;6.500197657999999;10.8;7.0586988779999995;5.1;5.5;5.9;169;7.016065781;5.8753;5.901669999999999;999.5119;237.2388193;6.068030844;5.80645;999.5919;240.9425419;6.077201164;5.8753;999.5119;227.5572148;6.917038535;7.016065781;7.5204521920000005;5.82794;999.4919;225.1061304;7.203821791;5.7849699999999995;999.4019;225.7315946;7.1833337660000005;7.504516357000001
0.49225;1;0.5700999760000001;1;0.51681665;1;0.410899963;1;0.68918335;1;0.40281665;1;0.640533325;1;0.303833313;1;0.34238330100000003;1;0.40470001200000005;1;0.40920001200000006;1;0.458649963;1;0.5419832760000001;1;0.46995001200000003;1;0.528833252;1;0.5835499270000001;1;0.528849976;1;8.294532959;7.0;6.264347845;3.4;6.580573997;10.8;6.315673712000001;5.5;5.9;6.4;168;7.5204521920000005;5.9736;6.06002;999.22375;235.25581680000002;7.644530604;6.0688;999.24375;229.7335025;8.045982169;5.9736;999.24875;228.2663087;7.016065781;7.5204521920000005;7.680938812999999;5.9345300000000005;999.25375;227.02953480000002;7.244161693;5.8657;999.14375;225.50741090000002;7.40943425;6.843766296
0.38284997600000004;1;0.513516602;1;0.545400024;1;0.459666626;1;0.635900024;1;0.504099976;1;0.597299927;1;0.323533325;1;0.28389996300000003;1;0.34398333700000006;1;0.378383301;1;0.382950012;1;0.38981665;1;0.488;1;0.435716675;1;0.46239996299999997;1;0.377099976;1;7.504516357000001;7.7;6.703198445;2.3;6.956483212;11.4;6.801172482;5.9;6.4;6.7;166;7.680938812999999;6.1457;5.2326;999.2844;277.3876216;6.565672277000001;5.8644300000000005;999.2644;254.04541349999997;7.3027262760000005;6.1457;999.2394;235.0073313;7.5204521920000005;7.680938812999999;6.264757938;6.0285;999.2344;231.7502644;7.334216696;5.9816199999999995;999.1394;231.0196972;7.384168954;7.532166321
0.303766663;1;0.482283325;1;0.371549988;1;0.416966675;1;0.516599976;1;0.348133301;1;0.620633301;1;0.31808331300000003;1;0.270599976;1;0.324583313;1;0.263583313;1;0.217533325;1;0.36286663799999996;1;0.51206665;1;0.549333252;1;0.43186663799999997;1;0.53331665;1;6.843766296;9.3;6.774233793;2.8;7.142144247;11.8;7.711710987000001;6.4;6.7;6.4;173;6.264757938;4.6077;4.33035;1000.0644;288.1711872;5.491374342;4.76785;1000.0344;295.2337732;5.723648946;4.6077;1000.0644;304.0898937;7.680938812999999;6.264757938;6.629138185;4.54226;1000.0794;303.9987457;6.405269511;5.881130000000001;999.8294;251.3294978;6.864911495;9.084249451
0.327466675;1;0.441883301;1;0.439283325;1;0.37383331299999994;1;0.576283325;1;0.326666626;1;0.638366577;1;0.41059997600000003;1;0.429333313;1;0.383033325;1;0.399966675;1;0.257149963;1;0.480916626;1;0.48345001200000004;1;0.508849976;1;0.557849976;1;0.49723333700000005;1;7.532166321;9.6;7.200639744;3.5;7.336866136;11.0;2.758386972;6.7;6.4;6.2;169;6.629138185;4.0304199999999994;3.5060000000000002;1000.7356;314.69756689999997;7.522264022000001;4.094869999999999;1000.6706;312.6562718;7.03292939;4.0304199999999994;1000.7256;316.375825;6.264757938;6.629138185;4.021700699;4.29897;1000.6906;322.9062168;6.041769925;4.6808;1000.5156;317.1686152;5.246464093999999;10.35213293
0.405950012;1;0.599599976;1;0.58681665;1;0.44789996299999996;1;0.6993332520000001;1;0.31525;1;0.7455832520000001;1;0.385383301;1;0.427766663;1;0.462883301;1;0.49691662600000003;1;0.389166626;1;0.498533325;1;0.56356665;1;0.776583252;1;0.617549927;1;0.665466675;1;9.084249451;9.4;6.040397242;4.0;6.83837651;11.1;1.368646091;6.4;6.2;5.9;164;4.021700699;3.76876;3.2922;1000.6069;356.7661687;2.7630515019999997;3.1877;1000.6619;336.10298539999997;4.162343319;3.76876;1000.6219;340.6192577;6.629138185;4.021700699;1.558207125;3.98165;1000.5769;335.37290950000005;4.283002843;3.98556;1000.4669;333.56806939999996;5.196394152;7.9981831670000005
0.443533325;1;0.627583252;1;0.642016602;1;0.5041499629999999;1;0.724766602;1;0.509966675;1;0.8084000240000001;1;0.445033325;1;0.37541662600000003;1;0.511466675;1;0.503200012;1;0.53043335;1;0.610699951;1;0.91056665;1;0.8177332759999999;1;0.720916626;1;0.66625;1;10.35213293;8.7;5.156200845;4.2;6.768601959;11.3;1.79705077;6.2;5.9;5.8;160;1.558207125;4.34194;4.12124;1000.7044;290.362305;1.187531737;3.9132300000000004;1000.7344;311.45854249999996;0.669832681;4.34194;1000.7444;316.0177565;4.021700699;1.558207125;1.7366367459999998;4.52456;1000.7044;323.0766182;1.6321553930000001;4.51187;1000.5994;323.707016;1.866038294;9.150566101
0.40233331299999997;1;0.544216675;1;0.49375;1;0.332950012;1;0.646783325;1;0.47056665;1;0.525533325;1;0.51493335;1;0.262799988;1;0.301216675;1;0.37201666299999997;1;0.42358331299999996;1;0.38689996299999996;1;0.615199951;1;0.678716675;1;0.424700012;1;0.601983276;1;7.9981831670000005;8.2;2.8012966610000003;3.9;5.207281193;10.5;2.28743188;5.9;5.8;5.6;159;1.7366367459999998;4.824669999999999;4.8032;1000.9356;310.3899877;1.815286785;4.4565;1000.9856;348.2261863;1.90383721;4.824669999999999;1000.8856;290.4908262;1.558207125;1.7366367459999998;2.847452765;4.7856;1000.7956;286.0702843;0.922573856;4.83785;1000.7006;282.78105120000004;1.25151605;7.086616241000001
0.489333313;1;0.561583252;1;0.379733337;1;0.36195001200000004;1;0.6283833010000001;1;0.536333252;1;0.662949951;1;0.658949951;1;0.408533325;1;0.405899963;1;0.458666626;1;0.57856665;1;0.547049927;1;0.64418335;1;0.7670999759999999;1;0.28339996300000003;1;0.777949951;1;9.150566101;7.4;1.821526065;4.5;2.509552649;12.3;1.7865206359999999;5.8;5.6;5.5;157;2.847452765;4.74648;4.599019999999999;1001.1169;276.8528471;1.811696687;4.43447;1001.1069;12.99809743;1.098817925;4.74648;1001.0519;321.83065530000005;1.7366367459999998;2.847452765;3.655087913;4.88516;1000.9369;345.769354;1.978041269;4.976459999999999;1000.8269;341.67487830000005;2.028000122;6.950583099
0.344716675;1;0.386666626;1;0.3035;1;0.328633301;1;0.48701666299999996;1;0.449666626;1;0.47214996299999995;1;0.49579998799999997;1;0.36200000000000004;1;0.24836666899999998;1;0.33875;1;0.318433289;1;0.40326666299999997;1;0.673016602;1;0.623866577;1;0.321783325;1;0.5289832760000001;1;7.086616241000001;7.0;0.307018147;4.3;1.4598824590000001;11.8;2.032038848;5.6;5.5;5.3;156;3.655087913;3.63436;2.87167;1001.8694;254.7231852;2.915452381;4.44003;1001.7544;52.24327329;1.36744018;3.63436;1001.7444;323.62136549999997;2.847452765;3.655087913;3.519870463;3.89413;1001.5744;4.369150207;3.84652262;4.61776;1001.4694;16.68894305;2.333030469;5.7367830810000005
0.264799988;1;0.429966675;1;0.390950012;1;0.263466675;1;0.59875;1;0.536133301;1;0.544266602;1;0.501549988;1;0.261466675;1;0.33056665;1;0.20329998800000001;1;0.38133331299999995;1;0.363483337;1;0.486533325;1;0.5429999999999999;1;0.21114999399999998;1;0.639866577;1;6.950583099;6.7;0.561399634;2.5;1.4623287090000001;9.6;1.8112407240000001;5.5;5.3;5.0;157;3.519870463;2.8541;2.4302599999999996;1001.6119;90.04266754;1.557251432;3.6646400000000003;1001.5019;275.7209432;2.555084768;2.8541;1001.4769;14.35504006;3.655087913;3.519870463;0.869323829;3.5425699999999996;1001.2119;33.10164762;5.215401448;4.01034;1001.1419;11.61743227;4.222051845;5.261166351
0.25601666300000003;1;0.340849976;1;0.26125;1;0.213;1;0.422833313;1;0.408549988;1;0.417133301;1;0.349916626;1;0.183799988;1;0.302;1;0.244;1;0.34670001200000006;1;0.384;1;0.42200000000000004;1;0.420433289;1;0.175;1;0.589299927;1;5.7367830810000005;6.6;4.286518599;2.3;1.879411545;7.3;2.431229084;5.3;5.0;4.8;158;0.869323829;3.0184599999999997;3.17373;1002.1675;188.1001974;2.013465701;3.6756800000000003;1002.1375;263.4546113;1.2783673690000001;3.0184599999999997;1002.1925;335.6158881;3.519870463;0.869323829;0.369378765;3.24697;1002.0575;37.56823638;4.961223583;3.71865;1001.9675;19.20511137;3.0710924210000003;4.308666504
0.218933319;1;0.349916626;1;0.26781665;1;0.213;1;0.377733337;1;0.330399963;1;0.321616638;1;0.313433289;1;0.19699999999999998;1;0.302;1;0.244;1;0.289116638;1;0.35579998799999996;1;0.29206665;1;0.422549988;1;0.23683331300000002;1;0.528949951;1;5.261166351;6.0;4.592408765;3.0;2.231577116;5.3;1.746026783;5.0;4.8;4.4;159;0.369378765;3.98486;4.0581;1002.6694;84.5991868;0.6911021190000001;4.68994;1002.6794;42.45385026;3.591668253;3.98486;1002.6444;64.20237511;0.869323829;0.369378765;3.0506507419999997;3.9760699999999995;1002.6094;56.68527348;2.202288131;4.46435;1002.4444;65.0889351;2.5772263090000003;3.9084999239999996
0.16899999999999998;1;0.129;1;0.193433319;1;0.213;1;0.338666626;1;0.277366638;1;0.351133301;1;0.413;1;0.17;1;0.108666656;1;0.244;1;0.217;1;0.29;1;0.239;1;0.344;1;0.213;1;0.39839996299999997;1;4.308666504;6.1;5.045353097;2.4;3.927175945;5.5;2.3778823819999997;4.8;4.4;3.9;154;3.0506507419999997;4.85842;4.9150599999999995;1002.9219;65.73983732;2.8246249469999998;5.00588;1002.8969;70.37225528;3.001537843;4.85842;1002.8669;61.10570123;0.369378765;3.0506507419999997;2.461276355;4.83694;1002.7669;56.08445774;3.396164104;4.85452;1002.6519;62.27085681;3.4156900460000004;3.423299957
0.16899999999999998;1;0.129;1;0.245;1;0.213;1;0.42700000000000005;1;0.27399999999999997;1;0.259599976;1;0.362333313;1;0.111033325;1;0.102;1;0.104800003;1;0.217;1;0.29;1;0.239;1;0.275366638;1;0.154366669;1;0.336;1;3.9084999239999996;4.8;5.412330537999999;2.3;3.458491848;4.1;1.249231682;4.4;3.9;3.6;149;2.461276355;5.1448599999999995;5.29135;1003.0319;71.28639167;2.713488822;5.18002;1003.0419;67.81915108;2.272380898;5.1448599999999995;1002.9869;77.40727449;3.0506507419999997;2.461276355;3.378517087;5.01498;1002.9069;74.66391362;2.737842026;5.002280000000001;1002.7819;76.32959727;2.514311799;3.002183289
0.129;1;0.129;1;0.245;1;0.213;1;0.42700000000000005;1;0.27399999999999997;1;0.146966644;1;0.1765;1;0.109;1;0.102;1;0.1;1;0.217;1;0.20183331300000001;1;0.239;1;0.273;1;0.105;1;0.336;1;3.423299957;2.7;4.5512076;2.3;3.513728183;4.7;1.0450521529999999;3.9;3.6;3.4;145;3.378517087;5.08145;5.1078;1003.2906;28.35720361;3.20251194;5.05605;1003.2706;21.79223908;3.116106455;5.08145;1003.2456;33.74088075;2.461276355;3.378517087;3.28153582;5.0736300000000005;1003.1606;41.23763969;3.433451733;5.0345699999999995;1003.0256;37.64086236;3.263033379;2.473700001
0.129;1;0.129;1;0.245;1;0.213;1;0.40859997600000003;1;0.27399999999999997;1;0.039;1;0.151;1;0.109;1;0.102;1;0.1;1;0.217;1;0.06;1;0.239;1;0.14558331300000002;1;0.105;1;0.336;1;3.002183289;4.2;4.014669777;2.2;2.45078442;2.7;4.02486603;3.6;3.4;3.2;146;3.28153582;5.3041599999999995;5.55905;1003.9606;31.84563403;4.60664975;5.58444;1003.9156;23.73429768;4.680156085;5.3041599999999995;1003.9306;16.90193676;3.378517087;3.28153582;6.37301726;5.2563;1003.8656;23.666423;3.568838495;5.24752;1003.7256;17.32534895;3.544754981;2.46
