YVIK-YtreVikna1-G17-T4015A3 -0104;RRS.S2502.Gunit.M17 G1.AVL;DNMI_75410...........T0015A3-0120;/arome_windvel_6481_1056;DNMI_75220...........T0015A3-0120;/arome_windvel_6482_1114;DNMI_75550...........T0015A3-0120;/arome_windvel_6520_1098;STORM-YVik1-Vindhast-25km;STORM-YVik1-Vindretn-25km;/arome_windvel_6491_1087;/arome_airtemp_6491_1087;/arome_airtemp_6495_1081;/arome_airpress_6495_1081;/arome_winddir_6495_1081;/arome_windvel_6495_1081;/arome_airtemp_6495_1096;/arome_airpress_6495_1096;/arome_winddir_6495_1096;/arome_windvel_6495_1096;/arome_airtemp_6491_1087;/arome_airpress_6491_1087;/arome_winddir_6491_1087;/arome_windvel_6491_1087;/arome_airtemp_6486_1082;/arome_airpress_6486_1082;/arome_winddir_6486_1082;/arome_windvel_6486_1082;/arome_airtemp_6486_1093;/arome_airpress_6486_1093;/arome_winddir_6486_1093;/arome_windvel_6486_1093;Target
1.4759665530000001;1;10.7;9.136449413;4.9;4.317990074;11.7;11.51655747;6.7;321;4.874797726000001;9.8744;10.726460000000001;1009.42625;326.7666528;5.118799858;10.3827;1008.89625;325.91049669999995;6.113345824;9.8744;1005.44125;325.64187119999997;4.874797726000001;10.2499;1006.86625;325.9329415;5.015958393;10.144919999999999;1007.53625;323.5230064;3.5977378310000003;0.947033325
1.216383301;1;9.7;8.882740143;5.9;4.191437758999999;10.5;10.11444499;6.7;322;4.729136621;10.07656;10.7006;1009.3431;322.9572816;4.8134527160000005;10.53555;1008.8081;321.6839863;5.9385642260000004;10.07656;1005.3581;322.09990849999997;4.729136621;10.43936;1006.7731;324.3183759;4.931971947;10.30654;1007.4531;321.198454;3.443805704;0.882116577
0.947033325;1;9.2;8.415575742;6.2;3.837202744;8.5;9.617857264;6.8;322;4.396384679;9.73892;10.64663;1009.67;325.1837517;4.7023931580000005;9.94106;1009.175;326.02803639999996;5.737960694;9.73892;1005.69;324.81229410000003;4.396384679;10.08315;1007.09;323.86802489999997;4.470446698;9.56948;1007.77;321.51540489999996;2.732489198;0.556233276
0.882116577;1;8.6;7.755854715;4.7;4.137361642;9.7;8.669137709;6.7;316;5.067965818999999;10.07705;10.75918;1010.31125;322.35665950000003;4.864596322;10.17324;1009.83625;322.0802314;5.849021721000001;10.07705;1006.30625;322.3313874;5.067965818999999;10.43887;1007.68625;323.0440684;5.29511611;10.35195;1008.35625;321.8757785;3.994602455;0.306716675
0.556233276;1;8.8;8.65699498;6.0;3.294080979;7.8;8.987309329;6.6;310;4.709060531;10.5192;10.86685;1010.5244;328.97036030000004;4.331313746;10.24966;1010.0744;327.72851760000003;5.292763395;10.5192;1006.5044;324.0594515;4.709060531;10.89858;1007.8894;314.66891400000003;5.044696503;10.52358;1008.5694;319.7810117;3.602190895;0.256649963
0.306716675;1;9.7;8.612511195;4.5;2.895891368;7.5;8.604981444;6.5;304;5.019111455;11.0209;11.3998;1010.6769;305.36805739999994;4.7130152380000006;10.71523;1010.2119;315.1462759;4.33377754;11.0209;1006.6869;306.8455027;5.019111455;11.51895;1008.0969;308.0519886;5.36859338;11.0077;1008.7769;308.5875368;3.919798045;0.55806665
0.256649963;1;8.4;7.640437265;4.3;3.9863663380000003;7.2;8.482383176;6.0;300;5.051615841;11.38857;11.6161;1010.77125;297.6889046;4.761984722;11.088280000000001;1010.25625;297.0243057;5.250377475;11.38857;1006.79125;298.5263129;5.051615841;11.775780000000001;1008.23125;299.6518891;5.217818299;11.54824;1008.89625;299.462822;4.033171107;0.32541662600000004
0.55806665;1;7.0;7.630843292000001;3.7;2.827033951;8.7;7.021221872999999;5.4;295;5.17000573;10.46353;10.7228;1011.0756;303.0568479;4.836378239;10.40005;1010.5556;302.1386349;5.935741884;10.46353;1007.0756;297.72450150000003;5.17000573;11.0768;1008.5106;298.7850075;5.124752818999999;10.8776;1009.1806;296.25439730000005;4.0243314869999995;0.321116638
0.32541662600000004;1;7.0;7.218799918999999;4.9;4.231171942;10.4;5.80208966;5.1;299;4.376149759;10.4396;10.8063;1010.80375;297.9254389;4.256086088;10.58413;1010.28875;298.2161373;4.613393564;10.4396;1006.80375;299.0151878;4.376149759;10.6432;1008.23875;299.165164;4.436767475;10.5934;1008.93375;298.11679530000004;3.183003152;0.453849976
0.321116638;1;7.6;7.196373935;4.7;4.442124456;9.9;4.282757698999999;4.8;294;4.344010048;10.388819999999999;10.76724;1011.32875;297.87617489999997;4.264730462;10.63687;1010.84875;295.3791147;4.632989789;10.388819999999999;1007.33375;297.18682939999997;4.344010048;10.61;1008.73375;297.30274310000004;4.373814621;10.57388;1009.44375;295.1533899;3.094548019;0.386099976
